,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Economedes HS, TEA:, Edinburg, Phillip Purvey,AAAAAA,Sub Non-Varsity ,2019,147471,3,4,3,3,3,3,3,3, , The Big Circus March (Robert E. Foster), Japanese Pictures (Kevin Mixon), La Madre de los Gatos (Brian Beck )
1, 100-Concert Band, Economedes HS, TEA:, Edinburg, Rebecca Gartman,AAAAAA,Non-Varsity ,2019,147360,2,2,2,2,2,1,2,2, , March Opus 99 (Prokofiev/Meredith), Sketches of Canada (Story), Die Meistersinger (Themes)  (Wagner/Daehn)
2, 100-Concert Band, Economedes HS, TEA:, Edinburg, Tomas Pena Jr,AAAAAA,Varsity ,2019,145462,2,2,2,2,2,1,1,1,1, El Capitan (Sousa/Fennell), An American Elegy  (Ticheli), Ride  (Hazo)
3, 100-Concert Band, ED: Edinburg HS, TEA:, Edinburg," Amanda Enriquez / Jason Rogers, Jorge Martinez, Ivry Moyeda, Moises Tobias, Ediel Ovalle and Joey Villanueva",AAAAAA,Sub Non-Varsity ,2019,146086,1,1,1,1,2,1,2,2,2, Excelsior March (Owens), Two British Folk Songs  (Del Borgo), Brave Spirit  (Standridge)
4, 100-Concert Band, ED: Edinburg HS, TEA:, Edinburg," Moises Tobias / Jason Rogers, Amanda Enriquez, Jorge Martinez, Ivry Moyeda, Ediel Ovalle and Joey Villanueva",AAAAAA,Non-Varsity ,2019,146084,1,1,1,1,1,1,1,1,C, The Thunderer (Sousa/Brion/Schissel), Tanchozuru (Standridge), Summer Resounding  (Balmages)
5, 100-Concert Band, ED: North HS, TEA:, Edinburg, Carol Maciel / Chad Dempsey,AAAAAA,Sub Non-Varsity A,2019,147155,1,1,1,1,1,1,1,1,C, Sketches of Canada (play all) (Story), In a Quiet Place  (Calhoun), March Militaire (Schubert/ Harnsberger)
6, 100-Concert Band, ED: North HS, TEA:, Edinburg, Chad Dempsey,AAAAAA,Varsity ,2019,147050,1,1,1,1,1,1,1,1,A, Roman Carnival Overture  (Berlioz/Patterson), Angels in the Architecture  (Ticheli), Barnum & Bailey's Favorites (Karl L. King/Bainum)
7, 100-Concert Band, ED: North HS, TEA:, Edinburg, Ismael Ledezma,AAAAAA,Non-Varsity ,2019,147162,1,2,1,1,1,1,2,1,C, Molesworth's Melody  (Bourgeois), Amazing Grace  (Ticheli), Emblem of Unity (Richards/Ticheli)
8, 100-Concert Band, ED: Robert Vela HS, TEA:, Edinburg, Claudia Vela,AAAAAA,Sub Non-Varsity ,2019,148583,1,1,2,1,1,1,2,1,C, Spirit of Liberty (Owens), As Twilight Falls  (Sheldon), Lightning Field  (Mackey)
9, 100-Concert Band, ED: Robert Vela HS, TEA:, Edinburg, Tony Morales,AAAAAA,Non-Varsity ,2019,148677,2,2,1,2,1,1,1,1,2, Mock Morris  (Grainger/Simpson/MMP/Kreines/Lud/Perna), Ave Maria  (Memley/Hazzard), Vesuvius  (Ticheli)
10, 100-Concert Band, Edinburg HS, TEA:, Edinburg," Jason Rogers / Amanda Enriquez, Jorge Martinez, Ivry Moyeda, Moises Tobias, Saul Regalado, Shari Martinez, Michael Sandoval, Ediel Ovalle, Joey Villanueva, & Marisol Rivera",AAAAAA,Varsity ,2019,141159,1,1,1,1,1,1,2,1,A, Sensemaya (POP) (Revueltas/Bencriscutto), Lincolnshire Posy (Grainger), The Circus Bee (Fillmore/Foster)
11, 100-Concert Band, Hidalgo HS, TEA:, Hidalgo, Jorge Lozano,AAAA,Varsity ,2019,145319,1,1,1,1,1,1,1,1,A, Daughters of Texas  (Sousa/Fennell), English Country Settings  (La Plante), Shadow Rituals  (Markowski)
12, 100-Concert Band, LJ: Juarez-Lincoln HS, TEA:, McAllen, Jesus Perez,AAAAAA,Non-Varsity ,2019,147883,1,1,1,1,1,1,1,1,C, El Relicario (Padilla/Longfield), Lullaby to the Moon (Balmages), Undertow  (Mackey)
13, 100-Concert Band, LJ: Juarez-Lincoln HS, TEA:, Mission, Zynahia Montemayor Banda,AAAAAA,Varsity ,2019,147662,2,2,1,2,1,1,1,1,1, Gum-Suckers March (Percy Aldridge Grainger), La Forza Del Destino  (Verdi/Rogers), Ride  (Hazo)
14, 100-Concert Band, LJ: La Joya HS, TEA:, Ednburg," Javier Adame / Marco Gandaria, Nicole Garcia, Roxanne Lopez",AAAAAA,Non-Varsity ,2019,148948,1,1,1,1,1,1,1,1,C, The Tahoka Galop (Owens), A Walk in the Morning Sun  (La Plante), Imaginarium  (Standridge)
15, 100-Concert Band, LJ: La Joya HS, TEA:, La Joya," Marco Aron Gandaria / Javier Adame, Nicole Garcia, and Roxanne Lopez",AAAAAA,Varsity ,2019,149267,2,2,2,2,2,2,1,2, , Procession of Nobles  (Rimsky-Korsakov/Leidzen/Ragsdale), Letter from Home  (Copland/Belski), Bravura (Duble)
16, 100-Concert Band, Mc: Memorial HS, TEA:, McAllen, Angel L Martinez,AAAAAA,Varsity ,2019,145945,1,1,1,1,1,1,1,1,A, The Gallant Seventh (Sousa/Fenell), Shadow Rituals  (Markowski), Balkanya  (Van der Roost)
17, 100-Concert Band, Mc: Memorial HS, TEA:, McAllen, Aracely Rodriguez,AAAAAA,Sub Non-Varsity ,2019,145982,1,3,2,2,1,2,2,2, , The Kings Guard March (Larry W. Howeth), The Wexford Carol (Anne McGinty), Joy Revisited  (Frank Ticheli)
18, 100-Concert Band, Mc: Memorial HS, TEA:, McAllen, Deborah D Luna,AAAAAA,Non-Varsity ,2019,145950,1,1,1,1,1,1,1,1,C, Coast Guards March (King/Swearingen), Rippling Watercolors  (Balmages), In the Center Ring  (Sheldon)
19, 100-Concert Band, Mc: Rowe HS, TEA:, McAllen, Abel Ocanas,AAAAAA,Non-Varsity ,2019,149227,1,1,1,1,1,1,1,1,C, Hosts of Freedom (King/Paynter), Fantasy on a Japanese Folk Song  (Hazo), Summer Resounding  (Balmages)
20, 100-Concert Band, Mc: Rowe HS, TEA:, McAllen, Marysol Robledo,AAAAAA,Sub Non-Varsity ,2019,149247,1,1,1,1,2,2,2,2,2, March Zuma (John O'Reily), Japanese Pictures  (Mixon), In Footsteps of Legends  (Barber)
21, 100-Concert Band, Mc: Rowe HS, TEA:, McAllen, Roberto R Garza,AAAAAA,Varsity ,2019,149646,2,2,2,2,1,1,1,1,1, Army of the Nile (Kenneth J. Alford), A Longford Legend (play all) (Sheldon), Vesuvius  (Ticheli)
22, 100-Concert Band, McAllen High School, TEA:, McAllen, Angela Keebaugh,AAAAAA,Sub Non-Varsity ,2019,149249,1,1,1,1,1,2,1,1,C, Newcastle March (Johnnie Vinson), As Twilight Falls  (Sheldon), Sketches of Canada (play all) (Story)
23, 100-Concert Band, McAllen High School, TEA:, McAllen, Bobby Salazar,AAAAAA,Non-Varsity ,2019,149250,1,1,1,1,1,1,1,1,C, El Rey Del Paso (Ray Lombrette), Lightning Field  (Mackey), Summer Resounding  (Balmages)
24, 100-Concert Band, McAllen High School, TEA:, McAllen, Jason Dunn,AAAAAA,Varsity ,2019,149229,2,1,1,1,1,1,1,1,A, Night on Fire  (Mackey), Symphony On Themes of John Philip Sousa - after The Thunderer  (Hearshen), March Slav (Tchaikovsky/Daehn)
25, 100-Concert Band, MISS: Mission HS, TEA:, Mission, Armando Rodriguez / Crystal Ruiz,AAAAAA,Non-Varsity ,2019,141115,1,2,1,1,2,1,1,1,C, Immer Fesch (Eilenberg), Renaissance Reimagined  (Brian Balmages), Innisfree (Carl Strommen)
26, 100-Concert Band, MISS:Veterans Memo HS, TEA:, Mission, Guillermo De La Cruz III,AAAAA,Varsity ,2019,143143,1,1,1,1,1,1,1,1,A," Children's March ""Over the hills and far away"" (Grainger/Rogers)", The Engulfed Cathedral  (Debussy/Patterson/Miller), Equus  (Whitacre)
27, 100-Concert Band, MISS:Veterans Memo HS, TEA:, Mission, Gabriel Molina,AAAAA,Non-Varsity ,2019,143233,1,2,1,1,1,1,1,1,C, March of the Trolls (Grieg/arr. Beck), Spoon River (Grainger/arr. Sheldon), Lightning Field  (Mackey)
28, 100-Concert Band, Mission High School, TEA:, Mission, Sam Hjort,AAAAAA,Varsity ,2019,139453,1,1,1,1,2,3,2,2,1, Valor of the MNC-I (Christopher Tucker)," Armenian Dances, Set I  (Reed)", Seis Manuel and Volver a la Montana from Islas y Montanas (two mvts pub separately) (Hanson)
29, 100-Concert Band, Palmview High School, TEA:, Mission, Jacob Banda,AAAAA,Varsity ,2019,148911,1,1,1,1,1,1,1,1,A, Concord  (Grundman), Balkanya Mvts 1 & 2  (Van der Roost), Inglesina (Little English Girl) March (Delle Cese)
30, 100-Concert Band, Pioneer HS, TEA:,  Mission, Arnold Salinas,AAAAA,Varsity ,2019,147678,1,1,1,1,1,1,1,1,A, Commando March (Barber), Awayday  (Gorb), Feste Romane  (Respighi/Schaefer/Patterson)
31, 100-Concert Band, PSJA High School, TEA:, San Juan," Esteban Gutierrez / John Garza, Daniel Garcia, Amanda Perea, Juan Rodriguez, Jennifer Garcia, Marco Guzman",AAAAAA,Non-Varsity A,2019,145337,1,1,1,1,1,1,1,1,C, Amparito Roca (Jaime Texidor), Rippling Watercolors  (Balmages), Havendance  (Holsinger)
32, 100-Concert Band, PSJA High School, TEA:, San Juan, John Garza,AAAAAA,Varsity ,2019,145149,2,1,1,1,1,1,1,1,A, March from Symphonic Metamorphosis (Hindemith/ Trans. Wilson), Elsa's Procession to the Cathedral  (Wagner/Patterson/Cailliet), The Hounds of Spring  (Reed)
33, 100-Concert Band, PSJA High School, TEA:, San Juan, Juan Rodriguez / John Garza / Esteban Gutierrez / Daniel Garcia / Amanda Perea / Jennifer Garcia / Marco Guzman,AAAAAA,Sub Non-Varsity ,2019,145515,1,2,1,1,3,2,2,2,2, Rough Riders (King/Swearingen), Brave Spirit  (Standridge), Fireball!  (Beck)
