,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Aldine High School, TEA:, Houston, Brendan Friday,AAAAAA,Sub Non-Varsity ,2019,150519,1,2,2,2,2,1,1,1,2, La Madre de los Gatos  (Beck), Tanchozuru  (Standridge), St. Petersburg March (Vinson)
1, 100-Concert Band, Atascocita High School, TEA:, Humble, Anthony Hicks / Nicholas Luggerio,AAAAAA,Non-Varsity ,2019,149308,1,1,1,1,1,1,1,1,B, Military Escort March (Bennett/Swearingen), The Jig is Up  (Kallman)," Moscow, 1941  (Balmages)"
2, 100-Concert Band, Atascocita High School, TEA:, Humble, Anthony Hicks / Nicholas Luggerio,AAAAAA,Sub Non-Varsity A,2019,149303,1,1,1,1,1,2,1,1,C, Imperial March (King/Milford), Sunchaser  (Chambers), Brave Spirit  (Standridge)
3, 100-Concert Band, Atascocita High School, TEA:, Humble, Nicholas Luggerio / Anthony Hicks,AAAAAA,Sub Non-Varsity B,2019,149302,2,1,1,1,2,2,2,2,2, Success March (Harold Bennett/Larry Clark), Four Short Festive Dances (play all) (Eveland), Kenya Contrasts  (Himes)
4, 100-Concert Band, Crosby High School, TEA:, Crosby, Kevin Knight,AAAAA,Non-Varsity ,2019,150727,1,1,1,1,1,1,1,1,B, Amparito Roca (Texidor/Fagan), As Summer Was Just Beginning (Daehn), Sunchaser (Chambers)
5, 100-Concert Band, Crosby High School, TEA:, Crosby, Kevin Knight,AAAAA,Varsity ,2019,150295,1,1,1,1,1,1,1,1,A, The Diplomat  (Sousa), Elsa's Procession to the Cathedral (Wagner/Patterson)," Symphonie fantastique, Op. 14: IV. March to the Scaffold (Berlioz/Patterson)"
6, 100-Concert Band, Davis HS, TEA:, Houston, Nick Draper,AAAAAA,Sub Non-Varsity A,2019,150039,2,2,2,2,3,3,3,3, , Spirit of '44 (Bob Cotter), Mosswood Lullaby  (Beck), Sketches of Canada (play all) (Story)
7, 100-Concert Band, Dekaney HS, TEA:, Houston, Paul Fletes / Israel Lopez,AAAAAA,Sub Non-Varsity ,2019,150382,4,4,4,4,4,3,5,4, , Espa�a Ca�� (Narro), Sketches of Canada (play all) (Story), Japanese Pictures  (Mixon)
8, 100-Concert Band, Eisenhower HS, TEA:, Houston, Cody Jamison,AAAAAA,Sub Non-Varsity A,2019,150220,3,3,3,3,3,2,3,3, , In The Shining Of The Stars  (Sheldon), Fireball!  (Beck), Darklands March (Standridge)
9, 100-Concert Band, Galena Park High School, TEA:, Galena Park," Casey L. Watson / Kaleb Schumann, Alexander Hinds, Jonathan Carr",AAAAA,Varsity ,2019,150137,2,1,1,1,1,1,1,1,A, Festive Overture  (Shostakovich/Hunsberger), O Magnum Mysterium  (Lauridsen/Reynolds), The Melody Shop (Karl L. King/arr. Glover)
10, 100-Concert Band, Galena Park High School, TEA:, Galena Park," Kaleb Schumann / Casey L. Watson, Alexander Hinds, Jonathan Carr",AAAAA,Non-Varsity ,2019,150143,2,2,2,2,1,1,1,1,2, Fort Canterbury March (David Holsinger), Tudor Sketches (Owens), American Riversongs  (La Plante)
11, 100-Concert Band, Humble HS, TEA:, Humble," Doug Maake / Cory Roberts, Jon Whitelock",AAAAAA,Sub Non-Varsity ,2019,150646,4,4,4,4,3,3,3,3, , The Boom Boom Galop (Standrige), Crystalline  (Clark), Latin Folk Song Trilogy  (Himes)
12, 100-Concert Band, Kingwood High School, TEA:, KIngwood, Destry Balch,AAAAAA,Non-Varsity ,2019,150523, , , , , , , , , , The Trombone King (King/Paynter), Symphonic Dance No. 3 (Fiesta) (Williams), Variations on a Korean Folk Song (Chance)
13, 100-Concert Band, Kingwood HS, TEA:, Kingwood, Tyler Morrison,AAAAAA,Sub Non-Varsity B,2019,150552,2,1,2,2,1,1,1,1,2, The Rifle Rangers (King), Alligator Alley (Daugherty), Viva! (Wilds)
14, 100-Concert Band, Kingwood HS, TEA:, Kingwood, Tyler Morrison,AAAAAA,Sub Non-Varsity A,2019,150551,1,2,2,2,1,1,1,1,2, The Rifle Rangers (King), First Suite in Eb - mvmt. 1 (Holst/Matthews), Incantation and Dance (Chance)
15, 100-Concert Band, Kingwood Park High School, TEA:, Kingwood, Robbie Sitka / Danielle Emerich,AAAAA,Varsity ,2019,150421,1,1,1,1,1,1,1,1,A, The Gallant Seventh  (Sousa/Schissel), Rhosymedre (Williams/Beeler), Festivo (Gregson)
16, 100-Concert Band, Kingwood Park HS, TEA:, Kingwood, Danielle Emerich,AAAAA,Non-Varsity A,2019,150420,2,2,1,2,1,1,2,1,2, Freedom City March (King/Swearingen), Three Folk Miniatures (Jutras), Abracadabra (Ticheli)
17, 100-Concert Band, MacArthur HS, TEA:, Houston," Jose Antonio Diaz / Brent Carpenter, James Debose",AAAAAA,Sub Non-Varsity ,2019,150445,2,2,2,2,2,2,2,2, , Fantasy on an Early American Marching Tune  (Sheldon), Flight of Eagles  (Del Borgo), Activity March (Bennett/Clark)
18, 100-Concert Band, New Caney HS, TEA:, New Caney, Brian Wimberly,AAAAA,Non-Varsity A,2019,150375,1,1,1,1,1,1,1,1,C, Mister Joe (Bennett/Clark), West Highlands Sojourn (play two contrasting mvts) (Sheldon), Winter on Emerald Bay  (Silva)
19, 100-Concert Band, New Caney HS, TEA:, New Caney, Gary Aiken,AAAAA,Varsity ,2019,150074,1,1,1,1,1,1,1,1,B, Children of the Shrine (James Swearingen), O Magnum Mysterium  (Lauridsen/Reynolds), Vesuvius  (Ticheli)
