,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, AP Solis Middle School, TEA:, Donna, Edna Sierra,CC,Varsity ,2015,102522,1,1,1,1,2,1,1,1,C, Laredo (March) (John Higgins), Japanese Pictures  (Mixon/ ), Heroes Triumphant  (Owens/ )
1, 100-Concert Band, B. Garza Middle School, TEA:, Weslaco, Ernesto Ortiz,CCC,Varsity ,2015,103952,2,2,2,2,2,1,1,1,2, Crown Point March (Hale), Wind Storm (O'Reilly), Cumberland Cross (Strommen)
2, 100-Concert Band, B. Garza Middle School, TEA:, Weslaco, Ernesto Ortiz,CCC,Non-Varsity ,2015,103948,2,2,3,2,1,1,1,1,2, The Thunderer (Story), Conviction (Clark ), Fortis (Gazlay)
3, 100-Concert Band, Berta Cabaza Middle School, TEA:, San Benito," James Spence / Lauren Garza, Noe Garcia, Arturo Rivas",CC,Varsity ,2015,103917,2,2,1,2,2,2,1,2, , El Conquistador (Owens), As Twilight Falls (Sheldon), Colliding Visions (Balmages)
4, 100-Concert Band, Berta Cabaza Middle School, TEA:, San Benito," Lauren Garza / James Spence, Noe Garcia, Arturo Rivas",CC,Non-Varsity ,2015,103931,1,2,1,1,1,1,1,1,D, March from First Suite for Military Band (Holst/Story), Shenandoah (Trad./Arr. Smith/Story), Mystery Ride (White)
5, 100-Concert Band, Carlos F. Truan, TEA:," Elsa, TX", Adrian L Garcia,CC,Sub Non-Varsity ,2015,99570,2,1,2,2,2,2,2,2, , Kensington March (Edmondson), Courtlandt County Festival  (Owens/ ), Dance Celebration  (Smith/ )
6, 100-Concert Band, Carlos F. Truan, TEA:," Elsa, TX", Alma A Arellano,CC,Varsity ,2015,99567,1,2,2,2,1,1,1,1,2, Activity March (Harold Bennett), The Band in the Square on the Fourth of July  (LaPlante/ ), La Rejouissance  (Handel/Williams)
7, 100-Concert Band, Carlos F. Truan, TEA:," Elsa, TX", Anthony J Montez,CC,Non-Varsity ,2015,99569,2,2,2,2,2,2,2,2, , Laredo (John Higgins), Two Minute Symphony  (Margolis/ ), Ming Court  (Pitter/ )
8, 100-Concert Band, Central Middle School, TEA:, Weslaco, Michael Perez,CC,Varsity ,2015,103980,2,3,3,3,3,2,2,2, , Grand Galop (Vinson), Kenya Contrasts  (Himes/ ), Two British Folk Songs  (Anon. or Trad./Del Borgo)
9, 100-Concert Band, Coakley Middle School, TEA:, Harlingen, Lehi Sanchez,CC,Non-Varsity ,2015,102572,1,1,1,1,2,1,1,1,D, Rose Hill March (Owens), Sakura  (Story/ ), Dance Celebration  (Smith/ )
10, 100-Concert Band, Coakley Middle School, TEA:, Harlingen, Raul Gomez,CC,Varsity ,2015,102480,1,1,1,1,1,1,1,1,C, Big Four March (King/Swearingen), Appalachian Morning  (Sheldon/ )," Moscow, 1941  (Balmages/ )"
11, 100-Concert Band, Cuellar Middle School, TEA:, Weslaco, Olivia Aguayo,CC,Varsity ,2015,105203,2,1,1,1,1,2,2,2,2, Fortis  (Gazlay), Colliding Visions  (Balmages), Gateway March (Eric Osterling)
12, 100-Concert Band, Dora M. Sauceda Middle School, TEA:, Donna," Ismael Ledezma / Gustavo Villegas, Michel Machietto, Daniel Salda�a, Matias Rivera III",CC,Non-Varsity ,2015,102136,1,1,1,1,1,2,1,1,D, Union March (Rogers), Courtlandt County Festival  (Owens/ ), Dance Celebration  (Smith/ )
13, 100-Concert Band, Gutierrez Middle School, TEA:, Harlingen, Bill Bennett,CC,Varsity ,2015,98623,1,1,1,1,1,2,1,1,C, His Honor (Filmore/ Balent), Maesong (William Owens), Fantasy on an Early American Marching Tune  (Sheldon/ )
14, 100-Concert Band, Gutierrez Middle School, TEA:, Harlingen, Heliodoro Bravo III,CC,Non-Varsity ,2015,99526,2,2,1,2,1,1,1,1,2, Honor March (Sandy Feldstein/Larry Clark), Courtlandt County Festival  (Owens/ ), Fire Dance  (Akey/ )
15, 100-Concert Band, Liberty Memorial Middle School, TEA:, San Benito, Brian Kuntz,CC,Varsity ,2015,100046,1,1,2,1,1,1,1,1,C, Alamo March (King Arr. Swearingen), Fantasy on a Theme by Samual Barber  (Barber/Saucedo), La Madre de los Gatos  (Beck/ )
16, 100-Concert Band, Los Cuates Middle School, TEA:, Los Fresnos, Bryan Morrell,CC,Non-Varsity ,2015,101478,1,1,1,1,1,1,1,1,D, Capture The Moment (Owens), In The Bleak Midwinter  (Holst/Bullock), Majestica  (Gazlay/ )
17, 100-Concert Band, Los Cuates Middle School, TEA:, Los Fresnos, Criselda Marroquin-Morrell,CC,Varsity ,2015,101461,1,1,1,1,1,1,1,1,C, The Trombone King (King/Paynter), Chanteys  (Sheldon/ ), Incantation and Dance  (Chance/ )
18, 100-Concert Band, Lyford Middle School, TEA:, Lyford, James Johnson,C,Varsity ,2015,100698,1,1,1,1,1,1,2,1,C, Dance Celebration  (Smith/ ), Nottingham Castle  (Daehn/ )," ""Synergy"" March (William Owens)"
19, 100-Concert Band, Lyford Middle School, TEA:, Lyford, Victoria Vasquez-Gonzalez,C,Non-Varsity ,2015,106612,1,1,1,1,1,1,1,1,D, Atlantis  (McGinty/ ), Courtlandt County Festival  (Owens/ ), Infinity (Curnow)
20, 100-Concert Band, Mary Hoge Middle School, TEA:, Weslaco, Natalie Sanchez,CC,Varsity ,2015,105187,1,1,1,1,1,1,1,1,C, Radetzky March: A Concert In Vienna (Strauss/Lopez), Contempo (Story), Pinnacle (Grice)
21, 100-Concert Band, Memorial Middle School, TEA:, Harlingen, James Keltner,CC,Varsity ,2015,101862,1,1,1,1,1,1,1,1,C, The Big Four March (King/Swearingen), A Longford Legend (mvmt 2) (Sheldon/ ), Overture for Winds (Charles Carter)
22, 100-Concert Band, Memorial Middle School, TEA:, Harlingen, Julissa Garcia,CC,Non-Varsity ,2015,101992,2,1,1,1,1,1,1,1,D, Nottingham March (Jerry Williams), Shenandoah  (Anon. or Trad./Smith/Story), Pevensey Castle  (Sheldon/ )
23, 100-Concert Band, Mercedes Jr. High School, TEA:, Mercedes, Arturo Hinojosa,CCC,Varsity ,2015,102859,1,1,2,1,2,2,2,2,2, Darklands March (The Darklands Part 1: March Through the Black Forest) (Standridge), Colliding Visions (Balmages), Wind Storm (O'Reilly)
24, 100-Concert Band, Mercedes Junior High School, TEA:, Mercedes, Jose Villarreal,CCC,Sub Non-Varsity ,2015,102817,3,3,3,3,3,3,3,3, , Excitation March (Rob Grice), Dance Celebration  (Smith/ ), Voodoo Dance  (Del Borgo/ )
25, 100-Concert Band, Mercedes Junior High, TEA:, Mercedes, Aaron McMichael,CCC,Non-Varsity ,2015,102795,2,3,3,3,2,3,2,2, , Baywood March (Robert L. Lee), Enchanted Island  (Rouse), Two Minute Symphony  (Margolis)
26, 100-Concert Band, Miller Jordan MS, TEA:, San Benito," Rudy Gonzalez / Alejandro Martinez, Rudy Gonzalez",CC,Non-Varsity A,2015,102015,1,2,1,1,2,2,2,2,2, Manitoba March (), Sakura (Michael Story), Atlantis (McGinty)
27, 100-Concert Band, Miller Jordan MS, TEA:, San Benito," Rudy Gonzalez / Rudy Gonzalez, Alejandro Martinez",CC,Varsity ,2015,102001,1,2,1,1,1,1,1,1,C, Lexington March (John Edmundson), Deir'in De (Warren Baker), Adrenaline Engines (Randall D. Standridge)
28, 100-Concert Band, Moises Vela MS School, TEA:, Harlingen, Erika R. Uribe,CC,Non-Varsity ,2015,102574,1,1,1,1,1,1,1,1,D, Premiere March (Joseph Compello), Courtlandt County Festival  (Owens/ ), Nottingham Castle  (Daehn/ )
29, 100-Concert Band, Moises Vela MS School, TEA:, Harlingen, Estella Monasmith,CC,Varsity ,2015,102583,2,1,1,1,1,1,1,1,C, Go (Fillmore/Huff), On a Hymnsong of Philip Bliss  (Holsinger/ ), Steel  (Standridge/ )
30, 100-Concert Band, Myra Green Middle School, TEA:, Raymondville, Rodrigo Leal / Mark Rodriguez,CC,Varsity ,2015,105883,1,1,1,1,2,2,1,2,2, Sweetwater March (Cotter), Sakura  (Story/ ), Shepherd's Hey  (Traditional/Roszell)
