,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Clemens (SCUCISD), TEA:, Schertz, Rob Wheeler,AAAAAA,Sub Non-Varsity ,2019,147108,2,2,2,2,1,1,2,1,2, Eclipse Galop (Karl King/ Andrew Glover), The Battle Pavane  (Susato/Margolis), Mountain Dance  (Kiefer)
1, 100-Concert Band, Clemens (SCUCISD), TEA:, Schertz, Robert Petrisky,AAAAAA,Sub Non-Varsity ,2019,140500,2,2,2,2,2,2,2,2, , Monterey March (Pierre LaPlante), Sketches of Canada (play all) (Story), Kenya Contrasts  (Himes)
2, 100-Concert Band, Clemens (SCUCISD), TEA:, Schertz, Robert Petrisky,AAAAAA,Varsity ,2019,140499,1,1,1,1,1,1,1,1,A, Zacatecas (Codina/Glover), Richilde Overture  (Pares/Tatebe), Con Sabor Espanol  (Buckley)
3, 100-Concert Band, Del Rio High School, TEA:, DEL RIO, Aldo Morales,AAAAAA,Non-Varsity ,2019,145992,1,1,1,1,1,1,1,1,C, El Gato Salvaje (Robert Foster ), Sanctus  (Gjeilo/Wilson), (Redacted) (Mackey)
4, 100-Concert Band, Del Rio High School, TEA:, DEL RIO, Julia Donnel,AAAAAA,Sub Non-Varsity ,2019,144542,1,1,2,1,2,1,1,1,C, Captain Dane (William Owens), Sunchaser  (Chambers), Rippling Watercolors  (Balmages)
5, 100-Concert Band, Del Rio High School, TEA:, DEL RIO, Ricardo Rios,AAAAAA,Varsity ,2019,146511,1,1,1,1,1,1,1,1,A, Gerona (Lope/Weger), Frozen Cathedral  (Mackey), Machu Picchu - City in the Sky  (Yagisawa)
6, 100-Concert Band, East Central HS, TEA:, San Antonio, Douglas Johnson,AAAAAA,Sub Non-Varsity A,2019,146041,3,2,1,2,1,1,2,1,2, Grand Galop (Johnnie Vinson), Contrasto Grosso (de Haan), Broken Bow (Stromen)
7, 100-Concert Band, East Central HS, TEA:, San Antonio, Rick Mendoza,AAAAAA,Sub Non-Varsity B,2019,145696,1,2,1,1,1,2,1,1,C, The Big Circus March (Robert E. Foster), Down By The Salley Gardens (Trad./Michael Sweeney), La Madre De Los Gatos (Brian Beck)
8, 100-Concert Band, East Central HS, TEA:, San Antonio," Ron Garza / Douglas Johnson, Richard Mendoza, Thomas Esperiqueta",AAAAAA,Varsity ,2019,145221,1,1,2,1,1,1,1,1,A, Pas Redouble (Saint-Saens/Frackenpohl), For Heaven and the Future (Hazo), Dance of the Tumblers (Rimsky-Korsakov/Vosbein)
9, 100-Concert Band, East Central HS, TEA:, SAN ANTONIO," Thomas Esperiqueta / Ron Garza, Doug Johnson, Rick Mendoza",AAAAAA,Non-Varsity ,2019,145938,1,1,1,1,1,1,1,1,C, Bravura (John Edmonson), On a Hymnsong of Philip Bliss  (Holsinger), Brave Spirit  (Standridge)
10, 100-Concert Band, Judson HS, TEA:, Converse, Jeffrey Keyes,AAAAAA,Sub Non-Varsity ,2019,147866,2,2,2,2,2,1,2,2, , Wedgwood March (William Owens), Sketches of Canada (play all) (Story), Crystalline  (Clark)
11, 100-Concert Band, Judson HS, TEA:, Converse," Jeffrey Keyes / Luis De La Cruz, Dean Ponseti",AAAAAA,Varsity ,2019,141410,2,1,1,1,1,3,1,1,A, True Blue (King/Swearingen), English Folk Song Suite (Vaughan Williams)," Symphonic Suite (I, II, III, V) (Williams)"
12, 100-Concert Band, Judson HS, TEA:, San Antonio, Luis De La Cruz,AAAAAA,Non-Varsity A,2019,149051,1,2,1,1,1,1,2,1,C, Torch of Liberty March (Karl L. King/Arr. by James Swearingen), Armenian Rhapsody  (Vinson), Tanchozuru  (Standridge)
13, 100-Concert Band, Samuel Clemens High School, TEA:, Schertz, Zacarias Serrato Jr,AAAAAA,Non-Varsity ,2019,147453,1,1,2,1,1,1,1,1,C, Rough Riders (Karl King arr. by James Swearingen), First Suite in Eb (play mvt 1) (Holst/Matthews), American Riversongs  (La Plante)
14, 100-Concert Band, South San HS, TEA:, San Antonio," Lisa Wilburn / Nick Serenil, Chad Britt",AAAAAA,Varsity ,2019,140758,2,2,2,2,2,3,2,2, , The Billboard March (John Klohr), Lux Aurumque  (Whitacre), Candide Suite  (Bernstein/Grundman)
15, 100-Concert Band, Steele HS (SCUCISD), TEA:, Cibolo," Buck Palmer / Steven Deater, Miguel Martinez",AAAAAA,Non-Varsity ,2019,147869,1,1,1,1,1,1,1,1,C, Whip and Spur (Allen/Cramer), Rippling Watercolors (Balmages), The Rusty Bucket (Chambers)
16, 100-Concert Band, Steele HS (SCUCISD), TEA:, Cibolo," Miguel Martinez / Steven Deater, Buck Palmer",AAAAAA,Sub Non-Varsity ,2019,147464,1,1,1,1,1,2,2,2,2, Balalaika! (Meredith), Of Emerald Shires (play all) (Myers), Hypnotic Fireflies  (Balmages)
17, 100-Concert Band, Steele HS (SCUCISD), TEA:, Cibolo," Steven Deater / Miguel Martinez, Buck Palmer",AAAAAA,Varsity ,2019,144792,1,1,1,1,1,1,1,1,A, The Melody Shop (Karl King), Equus (Eric Whitacre), Festive Overture (Shostakovich/Hunsberger)
18, 100-Concert Band, Veterans Memorial HS (Judson), TEA:, San Antonio, Jeremiah Brunney,AAAAA,Non-Varsity ,2019,139443,2,1,2,2,1,1,2,1,2, Bunker Hill March (Karl King/ Swearingen), Earth Song (Ticheli), Blue Ridge Reel (Balmages)
19, 100-Concert Band, Veterans Memorial HS (Judson), TEA:, San Antonio, Jeremiah Brunney,AAAAA,Varsity ,2019,139442,1,2,2,2,2,1,2,2, , Men Of Ohio (Fillmore/ Schossel), Amazing Grace (Ticheli), Rikudim (Jan Van der Roost)
20, 100-Concert Band, Wagner (Judson ISD), TEA:, San Antonio Texas, Frank Foster / Jeremy Chapman and Steven Rosario,AAAAA,Sub Non-Varsity A,2019,139834,2,3,1,2,1,1,1,1,2, Norland March  (John Edmondson), Pavane  (Ravel/Smith), Danza de Espana  (Chambers)
21, 100-Concert Band, Wagner (Judson ISD), TEA:, San Antonio Texas, Frank Foster / Jeremy Chapman and Steven Rosario,AAAAA,Varsity ,2019,139831,1,1,1,1,1,1,1,1,A, Valdres March (Johannes Hannsen/Arr. by Loras Schissel), Dusk  (Bryant), Procession of Nobles  (Rimsky-Korsakov/Leidzen/Ragsdale)
22, 100-Concert Band, Wagner (Judson ISD), TEA:, San Antonio," Steven Rosario / Frank Foster, Jeremy Chapman",AAAAA,Non-Varsity ,2019,146472,1,1,2,1,1,1,1,1,C, Alamo (March) (Karl L. King), On A Hymnsong Of Philip Bliss (David R. Holsinger), A Longford Legend (Robert Sheldon)
