,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Economedes HS, TEA:, Edinburg, Andres Salazar,AAAAAA,Sub Non-Varsity ,2015,101671,3,3,3,3,3,3,3,3, , A Sailor's Odyssey  (Bobrowitz/ ), La Madre de los Gatos  (Beck/ ), El Relicario (Padilla/Story)
1, 100-Concert Band, Economedes HS, TEA:, Edinburg, Eduardo Trevino,AAAAAA,Non-Varsity ,2015,102039,2,2,2,2,2,2,2,2, , Declaration Overture  (Smith/ ), West Highlands Sojourn  (Sheldon/ ), Rough-Riders (King/Swearingen)
2, 100-Concert Band, Economedes HS, TEA:, Edinburg, Tomas Pena Jr,AAAAAA,Varsity ,2015,101834,2,2,2,2,2,2,1,2, , Gerona (Lope/Weger), Ride  (Hazo/ ), Fanfare and Allegro  (Williams/ )
3, 100-Concert Band, ED: Edinburg HS, TEA:, Edinburg," Jason Rogers / Ivry Bailey, Emmanuel Garcia, Jorge Martinez, Shari Martinez, Amanda Montalvo, Saul Regalado, Moises Tobias",AAAAAA,Varsity ,2015,100544,1,1,1,1,1,1,1,1,A, Colossus of Columbia (Alexander), A Dakota Rhapsody  (Camphouse), Metal  (Balmages)
4, 100-Concert Band, ED: Edinburg HS, TEA:, Edinburg," Moises Tobias / Ivry Bailey, Jorge Martinez, Amanda Montalvo, Jason Rogers",AAAAAA,Non-Varsity ,2015,101342,2,2,2,2,1,2,2,2, , Captain Dane (Owens), Hypnotic Fireflies  (Balmages), Steel  (Standridge)
5, 100-Concert Band, ED: North HS, TEA:, Edinburg, Carol Maciel,AAAAAA,Sub Non-Varsity ,2015,100008,3,2,3,3,3,3,2,3, , Pride of the Corps  (Edmondson), La Madre de los Gatos  (Beck/ ), As Twilight Falls (Sheldon/ )
6, 100-Concert Band, ED: North HS, TEA:, Edinburg, Chad Dempsey,AAAAAA,Varsity ,2015,99613,1,1,1,1,1,1,1,1,A, Konigsmarch (Strauss/Barrett), Lincolnshire Posy  (Grainger/Fennell), Equus  (Whitacre)
7, 100-Concert Band, Edinburg North HS, TEA:, Edinburg, Albert Ortiz,AAAAAA,Non-Varsity ,2015,99296,1,1,1,1,1,1,1,1,C, Go Galop (Henry Filmore/Contorno), Kindred Spirits  (Balmages/ ), Choreography  (Sheldon/ )
8, 100-Concert Band, Hidalgo Early College HS, TEA:, Hidalgo, Jorge Lozano,AAAA,Varsity ,2015,101391,1,1,1,1,1,1,1,1,A, Concord  (Grundman/ ), Shadow Rituals  (Markowski/ ), The Big Cage (King/Glover)
9, 100-Concert Band, La Joya High School, TEA:, La Joya, Javier Adame,AAAAAA,Non-Varsity ,2015,103648,1,1,1,1,1,1,1,1,C, Darklands March (Randall D. Standridge)," Moscow, 1941 (Brian Balmages)", Choreography (Robert Sheldon)
10, 100-Concert Band, La Joya High School, TEA:, La Joya, Marco A. Gandaria,AAAAAA,Varsity ,2015,104965,2,1,2,2,1,1,1,1,1, A Longford Legend (play all) (Sheldon), Suite Divertimento  (Gilbert), George Washington Bicentennial March (Sousa/Fennell)
11, 100-Concert Band, LJ-Juarez-Lincoln HS, TEA:, Mission, Zynahia Montemayor-Banda,AAAAAA,Varsity ,2015,97646,2,1,2,2,2,1,2,2, , Balkanya  (Van der Roost/ ), Be Thou My Vision  (Gillingham/ ), El Capitan (Sousa)
12, 100-Concert Band, LJ: Juarez-Lincoln HS, TEA:, Mission, Jesus Perez,AAAAAA,Non-Varsity ,2015,99245,1,1,1,1,1,1,1,1,C," March of the Trolls from Lyric Suite, Op. 54 (Grieg/Beck)", Fantasy on a Japanese Folk Song (Hazo)," Simple Gifts, Four Shaker Songs (play at least three mvts) (Ticheli/ )"
13, 100-Concert Band, LJ: Palmview HS, TEA:, Mission, Jacob Banda,AAAAAA,Varsity ,2015,96997,2,1,1,1,1,1,1,1,A, A Movement for Rosa  (Camphouse/ ), Rikudim  (Van der Roost/ ), Athletic Festival March (Sergei Prokofiev Arr. Goldman)
14, 100-Concert Band, LJ: Palmview HS, TEA:, Mission, Roberto A. Flores,AAAAAA,Non-Varsity ,2015,96999,2,1,2,2,1,1,2,1,2, Butterfly's Ball  (Fraley/ ), American Riversongs  (La Plante/ ), Big Four March (King/Swearingen)
15, 100-Concert Band, Mc: McAllen HS, TEA:, McAllen, Adan Rosa III,AAAAAA,Non-Varsity ,2015,106197,2,2,1,2,1,1,1,1,2, Peacemaker (King), On a Hymnsong of Philip Bliss  (Holsinger/), Procession of The Sardar  (Ippolikov-Ivanov/Custer)
16, 100-Concert Band, Mc: McAllen HS, TEA:, McAllen, Bobby Salazar,AAAAAA,Sub Non-Varsity ,2015,106198,2,2,3,2,3,3,3,3, , Newcastle March (Johnnie Vinson), Abracadabra  (Ticheli/ ), Two British Folk Songs  (Anon. or Trad./Del Borgo)
