,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Clark High School, TEA:, Plano," Laura Lewis / Michael Scott, Tex Bosley, Philip Black",AAAAAA,Non-Varsity ,2017,124488,1,1,2,1,1,2,1,1,B, Bravura (Duble/Gregory), A Movement for Rosa  (Camphouse/ ), Symphonic Dance No. 3 (Fiesta)  (Williams/ )
1, 100-Concert Band, Clark High School, TEA:, Plano," Laura Lewis / Michael Scott, Tex Bosley, Philip Black",AAAAAA,Sub Non-Varsity B,2017,124477,2,1,1,1,3,2,3,3,2, Rough Riders (King/Swearingen), Our Kingsland Spring (Hazo/ ), Brave Spirit  (Standridge/ )
2, 100-Concert Band, Clark High School, TEA:, Plano," Michael Scott / Laura Lewis, Tex Bosley, Philip Black",AAAAAA,Sub Non-Varsity A,2017,125010,1,2,2,2,1,1,1,1, , J. S. Jig  (Karrick/ ), Fantasy on a Japanese Folk Song  (Hazo/ ), Darklands March (Standridge)
3, 100-Concert Band, Jasper High School, TEA:, Plano, Elyse Senteney / Jackie Digby,AAAAAA,Sub Non-Varsity C,2017,127381,1,1,2,1,1,1,1,1,C, Command March (Edmondson), As Torrents in Summer (Elgar/Davis), Four Short Festive Dances (Eveland)
4, 100-Concert Band, Jasper High School, TEA:, Plano, Elyse Senteney / Jackie Digby,AAAAAA,Sub Non-Varsity A,2017,127380,2,1,1,1,1,1,1,1,C, Marche Indienne (Sellenick/Bourgeois), Be Thou My Vision (Gillingham), Dancing at Stonehenge (Suter)
5, 100-Concert Band, Jasper High School, TEA:, Plano, Jackie Digby / Elyse Senteney,AAAAAA,Sub Non-Varsity B,2017,127383,2,1,2,2,1,2,2,2, , Blue Sky (William Owens), Blue and Green Music  (Hazo/ ), Little Suite for Band (play all) (Standridge/ )
6, 100-Concert Band, Jasper High School, TEA:, Plano, Jackie Digby / Elyse Senteney,AAAAAA,Non-Varsity ,2017,127382,1,1,1,1,1,1,1,1,B, Marche Militaire Francaise (Camille Saint-Saens), Divertimento for Band  (Persichetti/ ), Awayday  (Gorb/ )
7, 100-Concert Band, McMillen High School, TEA:, Murphy, Christopher Brown / Ryan Albert,AAAAAA,Sub Non-Varsity B,2017,124311,3,3,4,3,4,4,3,4, , Aquia Landing (Gateway to Freedom March) (Murtha), Steel  (Standridge/ ), Shepherd's Hey  (Traditional/Roszell)
8, 100-Concert Band, McMillen High School, TEA:, Murphy, Christopher Brown / Ryan Albert,AAAAAA,Non-Varsity ,2017,124306,2,2,3,2,1,1,1,1,2, Caderna (Italian March) (D'Arcangelo/ed. Gabriel), Serenity  (Gjeilo/Wilson), Celebration Overture (Creston/)
9, 100-Concert Band, McMillen High School, TEA:, Murphy, Ryan Albert / Christopher Brown,AAAAAA,Sub Non-Varsity A,2017,126754,3,2,2,2,3,2,3,3, , The Tahoka Galop (William Owens), Rippling Watercolors (Brian Balmages), Joy (Frank Ticheli)
10, 100-Concert Band, Plano East Senior High, TEA:, Plano, Evelio Villarreal,AAAAAA,Varsity ,2017,127483,1,1,1,1,1,1,1,1,A, Children's March (Grainger/Rogers), The Engulfed Cathedral  (Debussy/Patterson/Miller), Music for Prague 1968  (Husa/ )
