,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Barnes MS, TEA:, Seguin, Linsey Rios,CC,Non-Varsity ,2020,154334,1,1,1,1,2,1,1,1,D, Wedgwood March (Owens), Danza de Espana (19602)  (Chambers), Fireball! (19604)  (Beck)
1, 100-Concert Band, Blanco ISD, TEA:, BLANCO, Danette Conard / Jonathan VanOmmeren,C,Varsity ,2020,152461,1,1,1,1,1,1,1,1,C, Andalucia (Victor Lopez), Egyptique (William Owens), Odyssey (Aric Branchfield)
2, 100-Concert Band, Briesemeister MS, TEA:, Seguin, Elizabeth Landry,CC,Non-Varsity ,2020,151032,1,1,1,1,1,1,1,1,D, Wedgwood March (Owens), Danza de Espana (19602)  (Chambers), Mythos (17491)  (Bernotas)
3, 100-Concert Band, Briesemeister MS, TEA:, Seguin, Louie Blancarte,CC,Varsity ,2020,151192,2,2,1,2,1,1,1,1,2, The Crown of Castile (Vinson), Four Short Festive Dances (19605) (play all) (Eveland), Japanese Pictures (18467)  (Mixon)
4, 100-Concert Band, Canyon MS, TEA:, New Braunfels, Ashley Gorden / Phelecia Neal,CC,Non-Varsity ,2020,151831,1,1,2,1,2,1,1,1,D, Wedgwood March (William Ownes), Big Sky Round-Up (17480)  (Sheldon), Night Fury (20593)  (Chambers)
5, 100-Concert Band, Canyon MS, TEA:, New Braunfels, Phelecia Neal / Ashley Gorden,CC,Varsity ,2020,151832,1,1,1,1,1,1,1,1,C, Project March (Bennett/arr. Clark), Allegretto from Symphony No. 7 (18194)  (Beethoven/Longfield), Fireball! (19604)  (Beck)
6, 100-Concert Band, Church Hill MS, TEA:, New Braunfels, Fredy Solis / Rachel Pruitt,CC,Varsity ,2020,151346,1,1,1,1,1,1,1,1,C, Vivo! Galop (Kiefer/Glover), Black Forest Overture (18180)  (Sweeney), Hypnotic Fireflies (18466)  (Balmages)
7, 100-Concert Band, Church Hill MS, TEA:, New Braunfels, Rachel Pruitt / Fredy Solis,CC,Non-Varsity ,2020,151348,1,1,1,1,1,2,1,1,D, Wedgwood March (William Owens), Nottingham Castle (12)  (Daehn), Serengeti Dreams (648)  (Smith)
8, 100-Concert Band, Danville MS, TEA:, New Braunfels, Kelsey J. Lien / Nichele Rios,CC,Varsity ,2020,151889,1,1,1,1,1,1,1,1,C, Big Circus March (Foster), Majestica (17490)  (Gazlay), Our Kingsland Spring (15850)  (Hazo)
9, 100-Concert Band, Danville MS, TEA:, New Braunfels, Nichele Rios / Kelsey Lien,CC,Non-Varsity ,2020,151891,1,1,1,1,1,1,1,1,D, Nottingham March (Jerry Williams), Courtlandt County Festival (15820)  (Owens), Serengeti Dreams (648)  (Smith)
