,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Alice HS, TEA:, Alice, Arnold Garza,AAAAA,Varsity ,2017,124434,1,1,1,1,1,1,1,1,A, Toccata and Fugue in d minor  (Bach/Leidzen/Patterson (Ryan Nowlin)), Finale (from Symphony in f minor No. 4)  (Tchaikovsky/Safranek), National Emblem (Edwin Eugene Bagley)
1, 100-Concert Band, Alice HS, TEA:, Alice, Steven Garcia,AAAAA,Non-Varsity ,2017,126498,1,2,2,2,1,1,2,1,2, The Pathfinder of Panama (Sousa/Byrne), Sleep  (Whitacre/ ), Cajun Folk Songs  (Ticheli/ )
2, 100-Concert Band, Calallen HS, TEA:, Corpus Christi, Jeffery Valperts,AAAAA,Varsity ,2017,124470,1,1,1,1,1,1,1,1,A, Rolling Thunder March (Fillmore/Foster), A Dakota Rhapsody  (Camphouse/ ), The Red Machine (Graham/)
3, 100-Concert Band, Calallen HS, TEA:, Corpus Christi, Nic Goodman,AAAAA,Non-Varsity ,2017,124545,1,2,2,2,1,1,1,1,2, Rifle Rangers  (King/ Milford), Benediction  (Stevens/ ), Steel  (Standridge/ )
4, 100-Concert Band, Calhoun H.S., TEA:, Port Lavaca, Doug Hamelwright / David Sprinkle,AAAAA,Varsity ,2017,124021,2,1,1,1,2,2,2,2,1, Amparito Roca (Texidor/Winter), Spoon River  (Grainger/Sheldon/Bainum/Carson-Naylor), Kilimanjaro: An African Portrait  (Washburn/ )
5, 100-Concert Band, Calhoun HS, TEA:, Port Lavaca, David Sprinkle,AAAAA,Non-Varsity ,2017,124961,3,4,3,3,3,3,2,3, ," Moscow, 1941  (Balmages/ )", Juno Beach (John Edmondson)," Sons of Liberty, Songs of the American Revolution  (Neeck/ )"
6, 100-Concert Band, Carroll HS, TEA:, Corpus Christi, Joseph Rosales,AAAAA,Varsity ,2017,123427,1,1,1,1,1,1,1,1,A," The March from ""1941"" (Williams/Lavender)", Overture (from Italian in Algiers)  (Rossini/Cailliet/Patterson), Ride  (Hazo)
7, 100-Concert Band, Carroll HS, TEA:, Corpus Christi, Sarah Arismendez,AAAAA,Non-Varsity ,2017,122369,2,2,1,2,2,2,2,2, , Newcastle March (Johnnie Vinson), Fantasy on an Early American Marching Tune  (Sheldon/ ), Sparks  (Balmages/ )
8, 100-Concert Band, Flour Bluff HS, TEA:, Corpus Christi," Kyle Sorrows / Ilmars Smukkalns, David Burnett, Julia Briley",AAAAA,Non-Varsity ,2017,122847,1,2,2,2,2,2,2,2, , Beau Ideal March (Sousa/Gore), Rippling Watercolors  (Balmages), Sinfonia VI: The Four Elements (Broege/ )
9, 100-Concert Band, Flour Bluff HS, TEA:, Corpus Christi, Kyle Sorrows / Victor Lara,AAAAA,Sub Non-Varsity ,2017,122849,2,2,2,2,1,2,1,1,2, Lexington March (Edmondson), Soldiers' Procession and Sword Dance  (Margolis), Danza de Espana  (Chambers)
10, 100-Concert Band, Flour Bluff HS, TEA:, Corpus Christi, Victor Lara,AAAAA,Varsity ,2017,122581,1,1,1,1,1,1,1,1,A, Quartets  (Cichy/ ), After A Gentle Rain  (Iannaccone/ ), Los Barbas (Ferran)
11, 100-Concert Band, Gregory-Portland HS, TEA:, Portland, Chris Morrow,AAAAA,Varsity ,2017,123844,1,1,1,1,1,1,1,1,A, Cyrus the Great (King/Glover)," Armenian Dances, Set 1 (Reed)", Instinctive Travels (Markowski)
12, 100-Concert Band, Gregory-Portland HS, TEA:, Portland, John Bridges,AAAAA,Non-Varsity ,2017,123854,1,1,1,1,1,1,1,1,C, Circus Days (King/Schissel), As Summer Was Just Beginning (Daehn), Ghost Fleet (Sheldon)
13, 100-Concert Band, Miller HS, TEA:, Corpus Christi, Richard Blaylock / Omar Garcia,AAAAA,Varsity ,2017,125752,2,2,1,2,3,3,4,3, , The Belle of Chicago (Sousa/Byrne), Dusk (Bryant), Steel (Standridge)
14, 100-Concert Band, Moody High School, TEA:, Corpus Christi, Juan Carlos Padilla,AAAAA,Varsity ,2017,126836,1,2,1,1,2,3,3,3,1, Darklands March (Randall D. Standridge), A Walk in the Morning Sun  (La Plante/ ), Summer Dances  (Balmages/ )
15, 100-Concert Band, Ray HS, TEA:, Corpus Christi, Nancy Hesch,AAAAA,Non-Varsity ,2017,126898,3,2,3,3,4,4,3,4, , American Spirit March (Higgins), A Sailor's Odyssey  (Bobrowitz/ ), Norwegian Legend  (Grieg/Forsblad)
16, 100-Concert Band, Ray HS, TEA:, Corpus Christi," Nixon Williams / David Getz, Nancy Hesch",AAAAA,Varsity ,2017,126714,1,1,1,1,2,1,1,1,A, Vesuvius (Ticheli), Sheltering Sky (Mackey), Black Horse Troop (Sousa)
17, 100-Concert Band, Richard King HS, TEA:, Corpus Christi, Adan Molina,AAAAA,Varsity ,2017,123324,1,1,1,1,1,1,1,1,A, Colossus Of Columbia (Alexander / Bainum), Pompeii  (Yagisawa/ ), La Forza Del Destino  (Verdi/Rogers)
18, 100-Concert Band, Richard King HS, TEA:, Corpus Christi, Timothy Boland,AAAAA,Non-Varsity ,2017,124237,1,1,1,1,2,2,2,2,2, St. Petersburg March (Vinson), Brave Spirit (Standridge/ ), Fireball! (Beck/ )
19, 100-Concert Band, Tuloso-Midway HS, TEA:, Corpus Christi," Raymond Chapa Jr. / J. Martinez, S.Pendergraph",AAAAA,Varsity ,2017,124527,2,1,2,2,2,2,2,2, , Amparito Roca (), In The Shining of the Stars (Sheldon), Strange Humors (Mackey)
20, 100-Concert Band, Tuloso-Midway HS, TEA:, Corpus Christi," Sabrina Pendergraph / Ray Chapa, Josue Martinez",AAAAA,Non-Varsity ,2017,124749,1,1,2,1,1,1,1,1,C, Fort Canterbury March (David Holsinger), In the Bleak Midwinter (Gustav Holst/Robert Smith), Japanese Pictures (Kevin Mixon)
21, 100-Concert Band, Veterans Memorial HS, TEA:, Corpus Christi," Lauren J Gutierrez / Eric Lara, Shawn Athey",AAAAA,Non-Varsity ,2017,124826,2,2,2,2,2,2,2,2, , Mad Dash (Timothy Loest), Our Kingsland Spring  (Hazo/ ), Shepherd's Hey  (Traditional/Roszell)
22, 100-Concert Band, Veterans Memorial HS, TEA:, Corpus Christi," Shawn Athey / Lauren Gutierrez, Eric Lara, Eulalio Martinez",AAAAA,Varsity ,2017,124519,1,1,1,1,2,2,2,2,1, El Relicario (Jose Padilla / arr. Robert Longfield), Salvation is Created  (Tschesnokoff/Houseknecht), Shadow Rituals  (Markowski/ )
23, 100-Concert Band, Victoria East HS, TEA:, Victoria," Carlos Gonzalez Jr / Carl Miller, Mark Garlitos",AAAAA,Non-Varsity ,2017,125001,2,3,1,2,2,2,2,2, , Darklands March (Standridge), Our Kingsland Spring  (Hazo/ ), Joy  (Ticheli/ )
24, 100-Concert Band, Victoria East HS, TEA:, Victoria, David Edge,AAAAA,Varsity ,2017,124835,1,1,2,1,1,2,1,1,A, Rolling Thunder (Fillmore/Glover)," First Suite in Eb, Mvmts 1 & 2 (Holst/Matthews)", Night on Fire (Mackey/ )
25, 100-Concert Band, Victoria West High School, TEA:, Victoria," Joshua Partida / Sandra Laskowski, Jennings Barnes and Nick Stange",AAAAA,Varsity ,2017,125583,1,2,1,1,1,1,1,1,A, The Fairest of the Fair (Sousa), The Hounds of Spring  (Reed/ ), Ride  (Hazo/ )
26, 100-Concert Band, Victoria West High School, TEA:, Victoria, Sandra Laskowski / Jennings Barnes,AAAAA,Non-Varsity ,2017,128115,2,1,2,2,2,2,2,2, , Valley Forge March (Karl King/arr. James Swearingen)," Moscow, 1941 (Brian Balmages)", Accolade  (Himes/ )
