,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Bandera MS, TEA:, Bandera, Travis Elrod,CC,Non-Varsity ,2019,147326,2,1,1,1,2,1,2,2,2," Bridgeway March (Hilliard, Quincy)", Plaza de Toros  (Story), Dance Celebration  (Smith)
1, 100-Concert Band, Bandera MS, TEA:, Bandera, Travis Elrod,CC,Varsity ,2019,147324,1,1,1,1,1,1,1,1,C," March, Op. 108 (Mendelssohn/Arr. Stalter)", Into the Arctic  (Balmages), Night Fury  (Chambers)
2, 100-Concert Band, Boerne Middle School South, TEA:, Boerne, Steven Haden / Jeremy Hudson,CCC,Non-Varsity ,2019,145275,1,1,1,1,1,1,1,1,D, Fort Canturbury March (Holsinger), Serengeti Dreams  (Smith), Japanese Pictures  (Mixon)
3, 100-Concert Band, Boerne North MS, TEA:, Boerne, Jonathan Rickman / Hanna Walker,CC,Varsity ,2019,145561,1,1,1,1,1,1,1,1,C, Darklands March (Standridge), Journey Down Niagara  (Tucker), Festival of Flight  (Weller)
4, 100-Concert Band, Boerne North MS, TEA:, NEW BRAUNFELS, Hanna Walker / Jonathan Rickman,CC,Non-Varsity ,2019,145560,1,1,1,1,1,1,1,1,D, Ming Court (Pitter), Egyptique  (Owens), March of the Hyperion Guards (Robert Sheldon)
5, 100-Concert Band, Boerne South MS, TEA:, Boerne, Jeremy Hudson / Steven haden,CCC,Varsity ,2019,148696,1,1,1,1,1,1,1,1,C," Cluster, Fluster, Bluster March (Holsinger)", Portsmouth Reflections  (Oare), Tanchozuru  (Standridge)
6, 100-Concert Band, Comfort Middle School, TEA:, Comfort, Chris Mulliniks / David Evans,C,Varsity ,2019,147105,2,2,2,2,1,1,2,1,2, American Spirit March (John Higgins), Ayrshire Portrait  (Story), Dance Celebration  (Smith)
7, 100-Concert Band, Fredericksburg Middle School, TEA:, Fredericksburg," Jeremiah Ward / Michelle Scroggie, Austin Roseman, Dustin Schulze, Jason Younts, Chris Sterling",CC,Varsity ,2019,147767,1,2,1,1,1,2,1,1,C, Tiger Galop (Darrington White), Sparks (Brian Balmages), Sketches of Canada  (Michael Story)
8, 100-Concert Band, Fresdericksburg, TEA:, Fredericksburg," Michelle Scroggie / Jeremiah Ward, Dustin Schulze, Austin Roseman, Chris Sterling, Jason Younts",CC,Non-Varsity ,2019,147533,2,2,2,2,2,2,3,2, , Dancing Kites  (Bernotas), Pinnacle  (Grice), Activity March (Bennett/Clark)
9, 100-Concert Band, Johnson City, TEA:, Johnson City, Bryan Anders / Chelsea Hoffman,C,Varsity ,2019,144553,1,2,1,1,2,1,2,2,2, Gallant March (Michael Sweeney), Nottingham Castle (Daehn), Ghost Ship (Mike Story)
10, 100-Concert Band, Peterson MS, TEA:, Kerrville, Nicholas Rodriguez / Susie Jaksik,CCC,Non-Varsity ,2019,144881,1,1,1,1,1,1,1,1,D, Captain Dane March  (Owens ), Dancing Kites  (Bernotas), Joy  (Ticheli)
11, 100-Concert Band, Peterson MS, TEA:, Kerrville, Susie Jaksik,CCC,Varsity ,2019,145993,1,1,1,1,1,1,1,1,C, Excelsior! (William Owens), Down by the Salley Gardens  (Anon. or Trad./Sweeney), Summer Resounding  (Balmages)
12, 100-Concert Band, Tom Moore, TEA:, INGRAM, Samuel Bigott / Hannah McDonald,C,Varsity ,2019,147299,3,3,3,3,1,1,1,1,2, Winchester March (Edmondson), River Valley Serenade (Wilson), Spirit of an Eagle (Clark)
