,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Brownfield Middle SChool, TEA:, Brownfield, Julie Munoz / Michael Munoz,C,Varsity ,2010,59142,1,2,1,1,1,2,1,1,C, Valdres (Hanssen/Smith), Pioneer Songs  (Daehn), Contempo  (Story)
1, 100-Concert Band, Cisco Middle School, TEA:, Cisco, Dean Webber,C,Varsity ,2010,56838,1,1,1,1,1,1,1,1,C, Rough Riders (Karl L. King/ James Swearingen), Australian Folk Fantasy  (Williams), Pinnacle  (Grice)
2, 100-Concert Band, Clack Middle School, TEA:, Abilene, Mitchell Etter,CC,Varsity ,2010,58439,1,1,1,1,1,1,2,1,C, The Ringmaster Concert March  (James H. Burden), Blue Ridge Saga  (Swearingen ), Declaration Overture  (Smith)
3, 100-Concert Band, Clack Middle School, TEA:, Abilene, Mitchell Etter,CC,Non-Varsity ,2010,58402,1,1,1,1,2,2,2,2,2, Infinity Concert March  (James Curnow ), Sea Song Trilogy  (McGinty), Serengeti Dreams  (Smith)
4, 100-Concert Band, Clyde Jr. High, TEA:, Clyde, Bruce L. Morgan / David Waldo,C,Varsity ,2010,59184,3,2,3,3,1,1,1,1,2, Valley Forge March  (Edmondson), Steppes of Russia (Del borgo), Crusade (Gassi)
5, 100-Concert Band, Craig Middle School, TEA:, Abilene, Carleigh Johnson,CC,Varsity ,2010,57238,1,1,1,1,1,2,2,2,2, Pinnacle  (Grice), Legend of Knife River  (Bulla), Miracle at Dunkirk (John Edmondson)
6, 100-Concert Band, Jim Ned Middle School, TEA:, Tuscola," Carl Hooper / Jeff Estes, Mike Brady",C,Varsity ,2010,57077,2,1,1,1,1,1,1,1,C, Fire Dance  (Akey), The Band in the Square on the Fourth of July  (LaPlante), The Greatest Generation (Concert March) (Edmondson)
7, 100-Concert Band, Madison Middle School, TEA:, Abilene, Paula McGrew,CC,Varsity ,2010,57148,1,1,1,1,1,1,1,1,C, Coronado (Spanish March) (Osterling), Down by the Salley Gardens  (Anon. or Trad./Sweeny)," Moscow, 1941  (Balmages)"
8, 100-Concert Band, Mann Middle School, TEA:, Abilene, Jennifer Reece,CC,Varsity ,2010,55472,2,2,2,2,1,2,2,2, , Modal Song and Dance  (Del Borgo), Australian Folk Fantasy  (Williams), The Lone Eagle March (John Edmondson)
9, 100-Concert Band, Snyder Junior High, TEA:, Snyder, Brian Weatherman,CC,Varsity ,2010,56829,1,1,1,1,2,3,3,3,2, The Big Circus March (Robert E. Foster), Legend of Knife River (Stephen Bulla), Starship (John O'Reilly)
10, 100-Concert Band, Sweetwater Middle School, TEA:, Sweetwater, Lynette Huck / Steven Nazworth,CC,Varsity ,2010,54090,2,2,1,2,1,1,1,1,2, Valley Forge March (John Edmondson), Phantom Ship  (Del Borgo), Kenya Contrasts  (Himes)
11, 100-Concert Band, Wylie Middle School, TEA:, Abilene, Chris Brannan,Non-Varsity ,2010,58047,1,2,2,2,2,2,2,2, , Bunker Hill March (Edmondson), Modal Song and Dance  (Del Borgo), Nottingham Castle  (Daehn),
12, 100-Concert Band, Wylie Middle School, TEA:, Abilene, Jeannie Lunney,CC,Varsity ,2010,58053,1,1,1,1,1,1,1,1,C, Torch of Liberty (King/Swearingen), Blue Ridge Rhapsody  (Kinyon), Greenbrier Legacy  (Oare)
