,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Anthony Middle School, TEA:, Cypress, Jonathan Rees,CCC,Non-Varsity ,2015,101594,1,1,2,1,1,1,1,1,D, Excelsior! (Owens/), The Rowan Tree  (Standridge/ )," Moscow, 1941  (Balmages/ )"
1, 100-Concert Band, Aragon Middle School, TEA:, Houston, Beth Lee,CCC,Non-Varsity ,2015,102151,1,1,1,1,1,1,1,1,D, The Lone Eagle March  (Edmonson/), Heroes Triumphant  (Owens/ ), Japanese Pictures  (Mixon/ )
2, 100-Concert Band, Aragon MS, TEA:, Houston, Patrick Wade,CCC,Sub Non-Varsity ,2015,102071,2,2,2,2,1,1,2,1,2, Big Sky Round-Up  (Sheldon/ ), Corps of Discovery  (Owens/ ), Forward March (Murtha)
3, 100-Concert Band, Arnold Middle School Band, TEA:, Cypress, Kristin Atkinson May,CCC,Non-Varsity ,2015,101008,1,2,2,2,1,1,1,1,2, Bunker Hill March  (John Edmondson), Japanese Pictures  (Mixon/ ), Joy  (Ticheli/ )
4, 100-Concert Band, Arnold Middle School, TEA:, Cypress, Jaime Ramos,CCC,Sub Non-Varsity ,2015,101590,1,2,1,1,1,1,1,1,D, Stratford March (Higgins), Mystery Ride  (White/ ), Nottingham Castle  (Daehn/ )
5, 100-Concert Band, Bleyl Middle School, TEA:, Houston," Angela Labbe / Christopher Pittman, Zachary Muddiman",CCC,Non-Varsity ,2015,100960,3,2,3,3,1,1,1,1,2, Phantom Ship  (Del Borgo/ ), Summit Fanfare  (Owens/ ), Colonial March (John Kinyon)
6, 100-Concert Band, Bleyl Middle School, TEA:, Houston," Zach Muddiman / Christopher Pittman, Angela Torres",CCC,Sub Non-Varsity ,2015,101290,3,3,3,3,2,2,2,2, , Infinity Concert March (James Curnow), Little Brazil Suite  (Balent/ ), Fortis  (Gazlay/ )
7, 100-Concert Band, Campbell MS, TEA:, Houston, Matthew Utter,CCC,Non-Varsity ,2015,101666,1,1,1,1,1,1,1,1,D, Lexington March (Edmondson), Medieval Legend  (Story/ ), Corps of Discovery  (Owens/ )
8, 100-Concert Band, Cook Middle School, TEA:, Houston, German Otto,CCC,Sub Non-Varsity ,2015,101714,1,1,1,1,1,1,1,1,D, Kingsbury March (Chuck Elledge/Bruce Pearson), Little Brazil Suite (Andrew Balent), Dance Celebration (Robert W. Smith)
9, 100-Concert Band, Cook MS, TEA:, Houston, Mario Prado,CCC,Non-Varsity ,2015,101502,1,1,1,1,1,1,1,1,D, Valley Forge March (Edmondson), Japanese Pictures  (Mixon/ ), Big Sky Round-Up  (Sheldon/ )
10, 100-Concert Band, Dean Middle School, TEA:, Houston, W Justin Butterfras,CCC,Non-Varsity ,2015,101681,3,2,2,2,1,2,2,2, , Big Sky Round-Up  (Sheldon/ ), First Light  (Ticheli/ ), The Challenger (McGinty)
11, 100-Concert Band, Goodson Middle School, TEA:, Cypress, Daniel Hernandez / Alex Hinojosa,CCC,Non-Varsity ,2015,101172,1,1,1,1,1,1,1,1,D, Valley Vista March  (Steve Hodges), Corps of Discovery (William Owens), Pinnacle (Rob Grice)
12, 100-Concert Band, Hamilton Middle School, TEA:, Cypress, Evelyn Ziebro / John Morrison and Rachel Denson,CCC,Non-Varsity C,2015,101914,DQ,DQ,DQ,DQ,DQ,DQ,DQ,DQ, , Serengeti Dreams  (Smith/ ), Japanese Pictures  (Mixon/ ), Pride of the Regiment (Nancy Seward)
13, 100-Concert Band, Hamilton Middle School, TEA:, Cypress," Rachel Denson / John Morrison, Evelyn Ziebro",CCC,Sub Non-Varsity ,2015,101900,1,2,2,2,1,1,1,1,2, Union March (Rogers), Little Brazil Suite  (Balent/ ), Majestica  (Gazlay/ )
14, 100-Concert Band, Hopper Middle School, TEA:, Cypress, Ruben Escobar,CCC,Non-Varsity ,2015,101553,2,2,3,2,1,1,1,1,2, Crosswinds March (Swearingen), Stratosphere  (Beckham/ ), Cascadia Celebration  (Hodges/ )
15, 100-Concert Band, Kahla Middle School, TEA:, Houston, Carlos Cabrera,CCC,Non-Varsity ,2015,101544,1,1,1,1,1,1,1,1,D, Mount Royal March (Edmondson), Summit Fanfare  (Owens/ ), Atlantis  (McGinty/ )
16, 100-Concert Band, Labay Middle School, TEA:, Houston, Spencer Little,CCC,Non-Varsity ,2015,101954,1,2,2,2,1,1,1,1,2, Serengeti Dreams  (Smith/ ), Legend of Knife River  (Bulla/ ), The Lone Eagle March (Edmondson)
