,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Aragon Middle School, TEA:, Houston, Warren Seago,CCC,Varsity ,2015,101835,2,1,2,2,1,1,1,1,2, J. S. Jig  (Karrick/ )," Simple Gifts, Four Shaker Songs (play mvt 1, 2, or 4) (mvt 2) (Ticheli/ )", March of the Belgian Paratroopers (Leemans/Swearingen)
1, 100-Concert Band, Arnold MS, TEA:, Cypress, Meredith Stahl,CCC,Varsity ,2015,101363,1,1,2,1,1,1,1,1,C, Prestissimo March (King/Swearingen), The Seal Lullaby  (Whitacre/ ), Summer Resounding  (Balmages/ )
2, 100-Concert Band, Bleyl Middle School, TEA:, Houston," Chris Pittman / Angela Torres, Zachary Muddiman",CCC,Varsity ,2015,102048,2,2,1,2,2,2,2,2, , Hypnotic Fireflies  (Balmages/ ), Fantasy on a Fiddle Tune  (LaPlante/ ), Valley Forge March (Karl L. King / Swearingen)
3, 100-Concert Band, Campbell Middle School, TEA:, Houston, Scott McAdow,CCC,Varsity ,2015,101664,1,1,1,1,1,2,1,1,C, Genius (March) (Bennett/Clark), Glaciers  (Director/ ), Tudor Sketches (play all) (Owens/ )
4, 100-Concert Band, Cook Middle School, TEA:, Houston, Michael Dick,CCC,Varsity ,2015,103900,1,1,1,1,1,1,1,1,C, Go Galop (Fillmore/Contorno), Fantasy on Barbara Allen  (Allen), Jocuri Poporale Romanesti (Roumanian Folk Dances) (play all) (Bartok/Yo Goto)
5, 100-Concert Band, Dean Middle School, TEA:, Houston, Paul Hogue,CCC,Varsity ,2015,105889,2,1,3,2,2,2,3,2, , The Brandenburg Gate (Johnnie Vinson), In a French Garden  (Meyer/ ), La Madre de los Gatos  (Beck/ )
6, 100-Concert Band, Goodson Middle School, TEA:, Cypress, Alexander Hinojosa,CCC,Varsity ,2015,106003,1,1,1,1,1,1,1,1,C, Brighton Camp (Standridge), Americans Lost  (Tucker/ ), Blacksmith Variations  (Mahaffey/ )
7, 100-Concert Band, Hamilton Middle School, TEA:, Cypress, John Morrison / Evelyn Ziebro and Rachel Denson,CCC,Varsity ,2015,103992,2,1,2,2,1,1,1,1,2, Fantasy on a Fiddle Tune  (LaPlante), Three Ayres from Gloucester  (Stuart), The American Way (King/Swearingen)
8, 100-Concert Band, Hopper Middle School, TEA:, Cypress, Todd Hearn,CCC,Varsity ,2015,102486,1,2,2,2,2,2,1,2, ," Simple Gifts, Four Shaker Songs (play mvt 1, 2, or 4) (1) (Ticheli/ )", Steel  (Standridge/ ), American Patrol (Meacham/Huckeby)
9, 100-Concert Band, Kahla Middle School, TEA:, Houston, Bernadette Walls,CCC,Varsity ,2015,106031,2,1,2,2,2,2,2,2, ," West Highlands Sojourn (play two contrasting mvts) (1,2) (Sheldon/ )", La Madre de los Gatos  (Beck/ ), Lexington March  (King/Swearingen)
10, 100-Concert Band, Labay Middle School, TEA:, Houston," Cindy Casillas / Spencer Little, Megan McDonough",CCC,Varsity ,2015,101516,1,1,1,1,1,1,1,1,C, March of the Buccaneers (Flowers), Shenandoah  (Ticheli/ ), Butterfly's Ball  (Fraley/ )
11, 100-Concert Band, Salyards Middle School, TEA:, Cypress, Joe Glass / Amy Gonzalez and Charles Roberman,CCC,Varsity ,2015,102463,1,1,1,1,1,1,1,1,C, The Crosley March (Filmore/Foster), Singapura Suite (play all) (Van der Roost), J. S. Jig  (Karrick)
12, 100-Concert Band, Spillane MS, TEA:, Cypress, Tom Harrington,CCC,Varsity ,2015,101848,1,1,1,1,1,1,1,1,C, Valdres (Hanssen/Patterson), Themes from Green Bushes  (Grainger/Daehn)," Courtly Airs and Dances (play three mvts) Mvts. 1,4,6 (Nelson/ )"
13, 100-Concert Band, Thornton Middle School, TEA:, Katy, Amanda Doyle,CCC,Varsity ,2015,106046,2,1,2,2,2,2,2,2, , Latin Folk Song Trilogy  (Himes), Adrenaline Engines  (Standridge), Wings of Justice (Owens)
14, 100-Concert Band, Truitt Middle School, TEA:, Houston, Adam Hymel,CCC,Varsity ,2015,106065,2,2,2,2,1,1,2,1,2, Normandy Beach (Edmondson), Legend of Knife River  (Bulla/ ), Two British Folk Songs  (Anon. or Trad./Del Borgo)
15, 100-Concert Band, Watkins Middle School, TEA:, Houston, Samuel C. Pugh,CCC,Varsity ,2015,105841,1,1,2,1,1,2,1,1,C, Alamo March (King/Swearingen), Our Kingsland Spring  (Hazo), Contempo  (Story)
