,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Boerne High, TEA:, Boerne, Kevin Arnott,AAAA,Varsity ,2008,42077,1,1,1,1,1,1,1,1,A, Cyrus the Great (K. L. King), Vientos y Tangos  (Gandolfi), Vesuvius  (Ticheli)
1, 100-Concert Band, Boerne High, TEA:, Boerne, Kevin Arnott,AAAA,Sub Non-Varsity ,2008,42074,1,1,1,1,2,1,1,1,C, Symphonic Triptych-mvt. III (James Curnow), River of Dreams  (Lopez), Cajun Folk Songs  (Ticheli)
2, 100-Concert Band, Boerne High, TEA:, Boerne, Sal Mauricio,AAAA,Non-Varsity ,2008,42078,2,1,1,1,1,1,1,1,C, The Trombone King (K. L. King), Sound Prisms  (Balmages), Satiric Dances (play mvt 3) (Dello Joio)
3, 100-Concert Band, Floresville High School, TEA:, Floresville, Jim Cathey,AAAA,Varsity ,2008,39453,1,1,1,1,1,1,1,1,A, The National Game (Sousa/Brion), As Summer Was Just Beginning  (Daehn), Finale (from Symphony in f minor No. 4)  (Tschaikowsky/Safranek)
4, 100-Concert Band, Floresville HS, TEA:, Floresville, James Buxton,AAAA,Non-Varsity ,2008,40262,1,2,2,2,1,1,1,1,PB, Big Four (King/Swearingen), West Highlands Sojourn  (Sheldon)," Moscow, 1941  (Balmages)"
5, 100-Concert Band, Fredericksburg High School, TEA:, Fredericksburg, John Rauschuber,AAAA,Varsity ,2008,37540,1,1,1,1,1,1,1,1,A, Clowns (Parker), Themes from Green Bushes  (Grainger/Daehn), Vesuvius  (Ticheli)
6, 100-Concert Band, Fredericksburg HS, TEA:, Fredericksburg, Kevin Baxter,AAAA,Non-Varsity ,2008,38258,2,2,2,2,2,2,2,2, , Rough Riders (King/Swearingen), Kenya Contrasts  (Himes), Joy  (Ticheli)
7, 100-Concert Band, Harlandale High School, TEA:, San Antonio, Debbie Harhai,AAAA,Non-Varsity ,2008,42025,1,1,1,1,1,1,1,1,C, March For A Festive Occasion (Osterling), Our Kingsland Spring  (Hazo), Variations on a Sailing Song  (Strommen)
8, 100-Concert Band, Harlandale High School, TEA:, San Antonio, Raul Rodriguez,AAAA,Varsity ,2008,42022,1,1,1,1,1,1,1,1,A, Cancion De Espana (Martin), Ave Maria  (Biebl/Cameron), Themes from Green Bushes  (Grainger/Daehn)
9, 100-Concert Band, John F. Kennedy High School, TEA:, San Antonio, Hector Barron,AAAA,Varsity ,2008,40641,1,1,2,1,1,2,1,1,A, First Suite in Eb (play two mvts) (Holst/Matthews), Country Gardens  (Grainger/Sousa/Brion/Schissel), Proud Spirit (Swearingen)
10, 100-Concert Band, McCollum High School, TEA:, San Antonio, Joel E. Ahumada & Karlos Elizondo,AAAA,Varsity ,2008,40672,3,2,3,3,1,2,1,1,PA, Alamo March (King / Swearingen), An American Elegy  (Ticheli), Declaration and Song  (Jordan)
11, 100-Concert Band, McCollum High School, TEA:, San Antonio, Joel E. Ahumada & Karlos Elizondo,AAAA,Non-Varsity ,2008,39013,2,2,3,2,3,3,2,3, , Lexington March (John Edmondson), Greenwillow Portrait  (Williams), Crusade  (Gassi)
12, 100-Concert Band, Memorial high School, TEA:, San Antonio, Alfonso Alvarado,AAAA,Varsity ,2008,39601,1,1,1,1,3,3,3,3,PA, Sol Y Sombra (George Gates), Rhosymedre  (Vaughan Williams/Beeler), Havendance  (Holsinger)
13, 100-Concert Band, South San Antonio, TEA:, San Antonio, Joseph Lunstrum,AAAA,Non-Varsity ,2008,41738,1,1,1,1,1,2,2,2,PB, At A Turkish Market (William Owens), A Joyful Journey  (Sheldon), Our Kingsland Spring  (Hazo)
14, 100-Concert Band, South San Antonio High School, TEA:, San Antonio, Steve Montalvo,AAAA,Varsity ,2008,42072,1,1,1,1,1,1,1,1,A, In the Center Ring  (Sheldon), Fantasy on a Japanese Folk Song  (Hazo), Esprit De Corps (Jager)
15, 100-Concert Band, Southside High School, TEA:, San Antonio, William K. Ricketts,AAAA,Varsity ,2008,36510,2,2,1,2,1,2,1,1,PA, Miss Liberty (King/Swearingen), Blacksmith Variations  (Mahaffey), English Country Settings  (La Plante)
16, 100-Concert Band, Tivy High School, TEA:, Kerrville, Jason Adam,AAAA,Varsity ,2008,41972,1,1,1,1,1,1,1,1,A, Bright Spirits (Eveland), The Darkness Is Always Soft  (Fraley), Shadow Rituals  (Markowski)
17, 100-Concert Band, Tivy High School, TEA:, Kerrville, Jeff Miller,AAAA,Non-Varsity ,2008,41993,1,1,1,1,1,1,1,1,C, Rough Riders (King/Swearingen), Flight of Eagles  (Del Borgo), Joy  (Ticheli)
18, 100-Concert Band, Uvalde High School, TEA:, Uvalde, Pamela Trevino,AAAA,Non-Varsity ,2008,37675,1,1,2,1,1,1,1,1,PA, Alamo March (King/Swearingen), Joy  (Ticheli), Dolce and Dance  (Fagan)
19, 100-Concert Band, Uvalde, TEA:, Uvalde, Jeff Mortensen,AAAA,Varsity ,2008,41814,2,1,2,2,1,1,1,1,PA, Ride  (Hazo), O Magnum Mysterium  (Lauridsen/Reynolds), The Liberty Bell (John Philip Sousa)
