,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Angleton Intermediate School, TEA:, Angleton, Karen Pointer,CCC,Non-Varsity ,2010,55546,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Discovery March (John Edmondson), Sakura  (Story), Two Minute Symphony  (Margolis)
1, 100-Concert Band, Berry Miller Junior High, TEA:, Pearland," Jennifer Rogers / Kimber McClellen, Randy Luster",CCC,Non-Varsity ,2010,54152,1,1,1,1,1,1,1,1,D, March of the Irish Guard (Ployhar), Atlantis  (McGinty), Pevensey Castle  (Sheldon)
2, 100-Concert Band, Clear Creek Intermediate, TEA:, League City, Chris Patterson,CC,Non-Varsity ,2010,55670,2,1,1,1,1,1,1,1,D, Omaha Beach (Edmonson), Heaven's Light  (Reineke), Legend of Knife River  (Bulla)
3, 100-Concert Band, Clear Lake Intermediate, TEA:, Houston," Doug Parmer / Teri Brockway, Michael Krueger",CCC,Non-Varsity ,2010,54978,2,2,1,2,1,1,1,1,2, Make Way For Melody March (Metcalf/Lafferty), Kenya Contrasts  (Himes), Medieval Legend  (Story)
4, 100-Concert Band, Clear Lake Intermediate, TEA:, Houston, Michael Krueger / Teri Brockway and Doug Parmer,CCC,Sub Non-Varsity ,2010,54983,1,2,1,1,1,1,1,1,D, The Lone Eagle March (John Edmondson), Sakura  (Story), Uskudar  (Anon. or Trad./Smith/Story)
5, 100-Concert Band, Creekside Intermediate, TEA:, League City, Michelle Bueche,CC,Non-Varsity ,2010,55738,3,2,2,2,2,2,3,2, , Sakura (Story), Serengeti Dreams  (Smith), Golden Eagle March (John Edmondson)
6, 100-Concert Band, Freeport Intermediate School, TEA:, Freeport, Matt Delgado,CC,Non-Varsity ,2010,55788,1,2,1,1,3,2,3,3,2, Spitfire  (Michael Story), Storm Mountain Jubilee  (Strommen), Dance Celebration  (Smith)
7, 100-Concert Band, Friendswood Junior High, TEA:, Friendswod, Mark Urbina,CCC,Sub Non-Varsity ,2010,55730,1,1,1,1,1,1,1,1,D, Eagle Command March (Hilliard), Soldiers' Processsion and Sword Dance  (Margolis), Atlantis  (McGinty)
8, 100-Concert Band, Friendswood Junior High, TEA:, Friendswood, Sarah Bennett,CCC,Non-Varsity ,2010,55714,1,1,1,1,1,1,1,1,D, March of the Minutemen (Edmondson), Flight of Eagles  (Del Borgo), A Sailor's Odyssey  (Bobrowitz)
9, 100-Concert Band, Lake Jackson Intermediate School, TEA:, Lake Jackson, Donnie Artley,CCC,Sub Non-Varsity ,2010,56052,3,3,3,3,1,2,1,1,2, Seaway Festival March (O'Reilly), Brother James' Air  (Wagner), Cedar Canyon Round Up  (Williams)
10, 100-Concert Band, Lake Jackson IS, TEA:, Lake Jackson, Walter Anderson,CCC,Non-Varsity ,2010,54831,2,1,1,1,2,1,1,1,D, Three Rivers March (Steve Hodges), Tunbridge Meadows  (Williams), Dolce and Dance  (Fagan)
11, 100-Concert Band, League City Intermediate, TEA:, League City, Chris Bennett / Doug Eger,CC,Non-Varsity ,2010,55251,1,2,1,1,1,1,1,1,D, The Lone Eagle March (John Edmondson), Joy  (Ticheli), Sea Song Trilogy  (McGinty)
12, 100-Concert Band, McAdams Junior High, TEA:, Dickinson, Robbie Wang,CCC,Sub Non-Varsity ,2010,55744,3,3,3,3,3,2,2,2, , Discovery March (John Edmondson), Atlantis  (McGinty), Voodoo Dance  (del Borgo)
13, 100-Concert Band, McAdams Junior High, TEA:, Dickinson, Robert Baker,CCC,Non-Varsity ,2010,55749,1,2,1,1,1,1,1,1,D, Land of Liberty (James Swearingen), Pinnacle  (Grice), Sea Song Trilogy  (McGinty)
14, 100-Concert Band, Nolan Ryan Jr. High, TEA:, , Justin Butterfras,CCC,Non-Varsity ,2010,53252,2,1,1,1,1,1,2,1,D, Ye Banks and Braes O' Bonnie Doon  (Anon. or Trad./Sweeny), Modal Song and Dance  (Del Borgo), Pride of the Regiment (Seward)
15, 100-Concert Band, Pearland Junior High East, TEA:, Pearland, Meredith Bates / Nancy Caston,CCC,Non-Varsity A,2010,55072,2,2,2,2,1,1,1,1,2, Valley Forge March (John Edmondson), Sea Song Trilogy  (McGinty), A Joyful Journey  (Sheldon)
16, 100-Concert Band, Pearland Junior High South, TEA:, Bailey Road, Brandon J. Linder,CCC,Non-Varsity ,2010,56060,1,1,1,1,2,1,2,2,2, Liberty March (Edmondson), A New World Adventure  (Court), Dance Celebration  (Smith)
17, 100-Concert Band, Santa Fe, TEA:, Santa Fe, Ben Guillotte / April Pickrell,CCC,Non-Varsity A,2010,54146,4,4,4,4,2,3,3,3, , American Spirit March (Higgins), Atlantis  (McGinty), Uskudar  (Anon. or Trad./Smith/Story)
18, 100-Concert Band, Seabrook Intermediate, TEA:, Seabrook, Matthew McCoy,CCC,Non-Varsity ,2010,54068,2,2,1,2,2,1,2,2, , Westchester March (James Swearingen), Courtlandt County Festival (William Owens), Nottingham Castle (Larry Daehn)
19, 100-Concert Band, Space Center Intermediate, TEA:, Houston, Matt Barnhart,CCC,Sub Non-Varsity ,2010,53879,2,2,1,2,1,1,1,1,2, Valley Forge March (Edmonson), Serengeti Dreams  (Smith), Fire Dance  (Akey)
20, 100-Concert Band, Space Center Intermediate, TEA:, Houston, Stanley Zavala,CCC,Non-Varsity ,2010,53880,1,1,1,1,1,1,1,1,D, Omaha Beach (Edmondson), Joy  (Ticheli), Prairie Schooner  (Preuninger)
21, 100-Concert Band, Stephen F. Austin Middle School, TEA:, Galveston, Doyle T. Neuwiller / Jack Sheaffer,CC,Non-Varsity ,2010,55685,1,2,1,1,2,2,3,2,2, Civil War Patrol (John Kinyon), Chester  (Billings/Tolmage/Osterling), Atlantis  (McGinty)
22, 100-Concert Band, Victory Lakes Intermediate School, TEA:, League City, Izaak Diefenbach,CCC,Non-Varsity ,2010,56339,3,3,3,3,2,2,2,2, , Pompeii Unearthed (Nowlin), Voodoo Dance  (del Borgo), Nottingham Castle  (Daehn)
23, 100-Concert Band, Westbrook Intermediate, TEA:, Friendswood, Keith Raney,CCC,Sub Non-Varsity ,2010,53625,1,2,1,1,1,1,1,1,D, Eagle Command March (Quincy C. Hilliard), Dance Celebration  (Smith), Sea Song Trilogy  (McGinty)
24, 100-Concert Band, Westbrook Intermediate, TEA:, Friendswood, Maria Robichaud,CCC,Non-Varsity ,2010,52898,1,1,1,1,1,1,1,1,D, Courage (Bennett/ Arr. by Clark), Cascadia Celebration  (Hodges), Two British Folk Songs  (Anon. or Trad./Del Borgo)
