,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Bellville High School, TEA:, Bellville, John Pritchett,AAA,Varsity ,2010,54448,1,1,1,1,1,1,1,1,A, A Longford Legend (play all) (Sheldon), Pacem - A Hymn for Peace  (Spittal), Prestissimo (King)
1, 100-Concert Band, Brenham High School, TEA:, Brenham, Eric Rettig,AAAA,Varsity ,2010,56199,1,1,1,1,1,1,1,1,A, The Melody Shop (Karl L. King/Andrew Glover), Pablo!  (Meyer), Second Suite in F for Military Band  (Holst/Matthews)
2, 100-Concert Band, Brenham High School, TEA:, Brenham, Micheal Hanson,AAAA,Non-Varsity ,2010,56189,2,2,1,2,1,2,1,1,2, Mighty Mite (Ted Mesang/Sean O'Loughlin), Tricycle  (Boysen),  Songs of Old Kentucky  (Karrick)
3, 100-Concert Band, Hempstead High School, TEA:, Hempstead, Rick Kutcher / Greg Duncan,AA,Varsity ,2010,55491,3,3,3,3,3,3,4,3, , Serengeti Dreams  (Smith), Two British Folk Songs  (Anon. or Trad./Del Borgo), American Patrol (Meacham/Kinyon)
4, 100-Concert Band, Navasota High School, TEA:, Navasota, Martin England,AAA,Varsity ,2010,58338,1,1,2,1,1,2,1,1,A, Hosts of Freedom (King/Paynter), They Led My Lord Away  (Gordon/Allen), Chant and Jubilo  (McBeth)
5, 100-Concert Band, Royal High School, TEA:, Brookshire, Samuel Long / Tamar Degrate,AAA,Varsity ,2010,58887, , , , , , , , , , Warner Park March (Ralph & Jack Hale), Blue Ridge Rhapsody  (Kinyon), Connemara Sketches  (Osborne)
6, 100-Concert Band, Sealy High School, TEA:, Sealy," Bruce Kenner / Mike Nelson, Russell Balusek",AAA,Varsity ,2010,57677,2,1,1,1,2,2,2,2,1, Plains West (William Owens)," Moscow, 1941  (Brian Balmages)", Overture for Winds (Charles Carter)
7, 100-Concert Band, Sealy High School, TEA:, Sealy, Michael Nelson,AAA,Non-Varsity ,2010,58831,2,3,2,2,3,3,3,3, , Lexington March (John Edmondson), Serengeti Dreams  (Smith), Fire Dance  (Akey)
8, 100-Concert Band, Waller High School, TEA:, Waller, Branden Hill,AAAA,Non-Varsity ,2010,58479,1,1,1,1,1,1,1,1,C, Chimes of Liberty (Goldman/Custer), Our Kingsland Spring  (Hazo), Variations on Scarborough Fair  (Custer)
9, 100-Concert Band, Waller High School, TEA:, Waller, Cory Meals,AAAA,Varsity ,2010,58348,1,1,1,1,1,1,1,1,A, El Capitan - March (J.P. Sousa/ed. H.R. Gore), Lux Arumque  (Whitacre), Redline Tango  (Mackey)
