,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Bellville Junior High School, TEA:, Bellville," Aaron Rettig / John Prichett, Chris Garcia",CC,Varsity ,2018,130371,2,2,2,2,2,2,3,2, , The Vanguard March (Foster), Cedar Canyon Round Up  (Williams), Tanchozuru  (Standridge)
1, 100-Concert Band, Bellville Junior High School, TEA:, Bellville," Chris Garcia / John Pritchett, Aaron Rettig",CC,Non-Varsity ,2018,130374,2,2,2,2,1,2,2,2, , Mount Vernon March (Edmondson), Plaza de Toros  (Story), A New World Adventure  (Court)
2, 100-Concert Band, Brenham Junior High, TEA:, Brenham, Karla Rettig,CCC,Non-Varsity ,2018,131577,1,1,2,1,2,1,1,1,D, Huron Bay March (David Gorham), Danza de Espana  (Chambers), Mythos (Chris M. Bernotas)
3, 100-Concert Band, Brenham Junior High, TEA:, Brenham, Sue Fletcher,CCC,Varsity ,2018,131662,1,2,1,1,1,2,2,2,2, South Hampton March (Robert Sheldon)," Moscow, 1941  (Balmages)", Four Short Festive Dances (play all) (Eveland)
4, 100-Concert Band, Hempstead Junior High School, TEA:, Hempstead, Andie Rivera / Ronald A. Walker Sr.,C,Varsity ,2018,132104,3,3,2,3,2,2,3,2, , Fortitude (William Owens), Dance Celebration  (Smith), Two Minute Symphony  (Margolis)
5, 100-Concert Band, Navasota Junior High School, TEA:, Navasota, Aaron Noland / Martin England,CC,Varsity ,2018,129992,3,3,3,3,3,3,3,3, , Mystery Bay March (Hodges), Colliding Visions (Balmages), Summit Fanfare (Owens)
6, 100-Concert Band, Royal Middle School, TEA:, Pattison, Gary Miller / Sammuel Long,CC,Non-Varsity ,2018,132735,3,3,3,3,3,2,2,2, , Heroes Triumphant  (Owens), Qin Shi's Stone Army  (Arcari), Omega March (Edmondson)
7, 100-Concert Band, Schultz Junior High, TEA:, Waller, Danielle Alice / Hannah Hensdill,CC,Varsity ,2018,131165,1,1,1,1,1,1,1,1,C, Marche Diabolique (Brian Balmages), A Sailor's Odyssey (David Borbowitz), Shepherd's Hey (Patrick Roszell)
8, 100-Concert Band, Schultz Junior High, TEA:, Waller, Hannah Hensdill / Danielle Alice,CC,Non-Varsity ,2018,130518,2,1,2,2,1,1,1,1,2, Forward March! (Murtha), Serengeti Dreams ( Smith), Ming Court (Pitter)
9, 100-Concert Band, Sealy JH, TEA:, Sealy, Sterling Burton,CC,Varsity ,2018,130844,2,2,2,2,2,3,2,2, , Grand Galop (Circus March) (Johnnie Vinson), Loch Lomond  (Black), Armory  (Standridge)
10, 100-Concert Band, Sealy JH, TEA:, Sealy, Sterling Burton / Rolando D. Cantu Jr.,CC,Non-Varsity ,2018,130854,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Royal March (Mike Story), Two English Dances  (Anon. or Trad./O'Reilly), Atlantis  (McGinty)
11, 100-Concert Band, Waller Junior High, TEA:, Waller," Paula Garcia / JD Neal, Sandra Smith",CC,Non-Varsity ,2018,129650,3,3,3,3,2,3,3,3, , Spitfire (Michael Story), Elizabethan Dance  (Williams), Atlantis  (McGinty)
12, 100-Concert Band, Waller Junior High, TEA:, Waller," Sandra Smith / Paula Garcia, JD Neal, Grant McWilliams, Richard Hanf, Caleb Brown",CC,Varsity ,2018,130192,2,1,1,1,2,2,1,2,2, Mount Vernon March (John Edmondson), Danza de Espana  (Chambers), Mystery Ride  (White)
