,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Applied Learning Academy, TEA:, Fort Worth, Emily Brandt,C,Varsity ,2019,150431,1,1,2,1,1,1,1,1,C, The Red Cape (Meredith), Danza de Espana  (Chambers), Bazaar (Standridge)
1, 100-Concert Band, Bailey Junior High, TEA:, Arlington, Ken Callaway / JoAnna Barton,CCC,Varsity ,2019,150256,2,1,1,1,1,1,1,1,C, Norland March (John Edmondson), The Lullaby In The Mirror (Richard L. Saucedo)," Moscow, 1941  (Balmages)"
2, 100-Concert Band, Barnett Junior High, TEA:, Arlington," Jason Guidry / Brandon Barrett, Landon Adams",CCC,Varsity ,2019,147363,2,3,1,2,1,1,2,1,2, Galop (Glinka/Guidry), The Piper and the Captain  (Osborne), Two British Folk Songs  (Del Borgo)
3, 100-Concert Band, Benbrook MHS, TEA:, Fort Worth, Ceon Rumphs / Marcus Bryant,CC,Varsity ,2019,150047,1,2,2,2,2,2,1,2, , March of the Hyperion Guards (Robert Sheldon), Japanese Pictures (Kevin Mixon), Plaza de Toros (Michael Story)
4, 100-Concert Band, Boles Junior High, TEA:, Arlington, Carrie Burum / Kasey Barge,CCC,Varsity ,2019,150300,1,1,1,1,1,1,1,1,C, Mystery Bay March (Steve Hodges), Danza de Espana  (Chambers), Into the Arctic  (Balmages)
5, 100-Concert Band, Brooks Wester Middle School, TEA:, Mansfield, Christin McNair,CCC,Non-Varsity ,2019,150359,1,1,1,1,1,1,1,1,D, Crown Point March (Pearson), Fortis  (Gazlay), Armory  (Standridge)
6, 100-Concert Band, Brooks Wester Middle School, TEA:, Mansfield, Nathan Wood,CCC,Varsity ,2019,150191,1,1,1,1,1,1,1,1,C, Coast Guards March (King/Swearingen), Fantasy on an Early American Marching Tune  (Sheldon), La Madre de los Gatos  (Beck)
7, 100-Concert Band, Carter JH, TEA:, Arlington, Chad Strother / Christa Lenau,CCC,Non-Varsity ,2019,150377,3,3,2,3,2,1,1,1,2, New Castle March  (Johnny Vinson), Fortis  (Gazlay), Voodoo Dance  (Del Borgo)
8, 100-Concert Band, Coble Middle School, TEA:, Arlington, James Crixell,CCC,Non-Varsity ,2019,150429,1,2,2,2,1,2,1,1,2, Kitty Hawk March  (Edmondson), Courtlandt County Festival  (Owens), Pinnacle  (Grice)
9, 100-Concert Band, Como Montessori, TEA:, Fort Worth, Kristi Strother,C,Non-Varsity C,2019,148958,2,2,3,2,3,2,2,2, , Kitty Hawk March (Edmondson), Danza de Espana  (Chambers), Conviction  (Clark)
10, 100-Concert Band, Daggett Montessori, TEA:, Fort Worth, Kristi Strother,C,Varsity ,2019,148987,1,2,2,2,2,2,2,2, , Kitty Hawk March (Edmondson), Armory  (Standridge), Conviction  (Clark)
11, 100-Concert Band, Danny Jones Middle School, TEA:, Mansfield, Eric Bolden,CCC,Varsity ,2019,149489,1,1,1,1,1,1,1,1,C, They're Off (Glover), Stella Maris (Hazo), Steel (Standridge)
12, 100-Concert Band, Elder MS, TEA:, Fort Worth, Celinda Castillo,CCC,Non-Varsity ,2019,144397,1,1,1,1,1,1,1,1,D, Crosswinds March (James Swearingen), Summit Fanfare (William Owens), Bazaar (Randall Standridge)
13, 100-Concert Band, Forest Oak MS, TEA:, Fort Worth," Dustin Nguyen / Francisco Rodriguez, Marcus Brookins, Hollis Gordon",CCC,Non-Varsity ,2019,150207,2,1,2,2,1,1,1,1,2, March For Freedom (James Swearingen), Plaza de Toros  (Story), Dance Celebration  (Smith)
14, 100-Concert Band, Gunn Junior High School, TEA:, Arlington, Denise Torres,CC,Varsity ,2019,150230,2,2,2,2,1,1,1,1,2, Mystery Bay March (Steve Hodges), Shadow of the Longship (Eric Rath), Two British Folk Songs (Del Borgo)
15, 100-Concert Band, Handley MS, TEA:, Fort Worth, Tommy Neher,CC,Non-Varsity ,2019,150478,2,1,1,1,2,2,1,2,2, Valley Forge March (John Edmondson), Night Fury  (Chambers), Odyssey  (Branchfield)
16, 100-Concert Band, ILTexas Arlington Middle School, TEA:, Arlington, Brian Fratto,C,Non-Varsity ,2019,144296,3,3,3,3,3,4,4,4, , Alpha Squadron (Greg Hillis), All The Pretty Little Horses  (McGinty), Armory  (Standridge)
17, 100-Concert Band, Jacquet Middle School, TEA:, Fort Worth, Christopher Mitchell / Ryan Putt,CCC,Non-Varsity ,2019,150139,2,2,3,2,1,3,2,2, , Bunker Hill March (), Atlantis (Anne McGinty), Conviction (Larry Clark)
18, 100-Concert Band, James Coble Middle School, TEA:, Mansfield, Stephanie Bonebrake,CCC,Varsity ,2019,150428,1,1,1,1,1,1,1,1,C," New Forest March  (Vinson, Johnnie)", Down by the Salley Gardens  (Anon. or Trad./Sweeney), Two British Folk Songs  (Del Borgo)
19, 100-Concert Band, Jobe Middle School, TEA:, Arlington, Cory Barnes / Michael Roberts,CCC,Non-Varsity ,2019,149170,1,1,1,1,1,1,1,1,D, Acclaim March (Larry Clark), Japanese Pictures  (Mixon), Shadow of the Longship  (Rath)
20, 100-Concert Band, Jobe, TEA:, Mansfield, Michael Roberts / Cory Barnes,CCC,Varsity ,2019,149167,1,1,2,1,1,1,1,1,C, Mighty Mite March (Sean O'Laughlin), Lullabye  (Standridge), Dona Nobis Pacem  (Sudduth)
21, 100-Concert Band, Jones Middle School, TEA:, Mansfield, Jen Herzberg,CCC,Non-Varsity ,2019,149481,1,1,1,1,1,1,1,1,D, Lexington March (John Edmondson), Mystery Ride  (White), Fortis  (Gazlay)
22, 100-Concert Band, Kirkpatrick MS, TEA:, Fort Worth, Michael Anthony / Brad Hart,CC,Non-Varsity A,2019,150040,2,1,2,2,2,2,2,2, , Union March (Mekel Rogers), Plaza de Toros  (Story), Armory (Standridge )
23, 100-Concert Band, Leonard MS, TEA:, Fort Worth, Frank Truex,CC,Varsity ,2019,149842,1,1,1,1,1,1,1,1,C, The Lone Eagle March (John Edmondson), Skylight (Steve Hodges), Fireball! (Brian Beck)
24, 100-Concert Band, McClung MS, TEA:, Fort Worth, Wilbert Solomon / 2C,CCC,Non-Varsity ,2019,147867,3,4,3,3,2,2,1,2, , THE TITANS (CONCERT MARCH) (CURNOW), ALPINE MEADOWS (STEVE HODGES), MAJESTICA (GARY GAZLAY)
25, 100-Concert Band, McLean MS, TEA:, Fort Worth, Eric Barnes,CCC,Non-Varsity ,2019,150204,1,1,1,1,2,1,1,1,D, Summit Fanfare  (Owens), Night Fury  (Chambers)," March, Andalucia  ( Victor Lopez)"
26, 100-Concert Band, McLean MS, TEA:, Fort Worth, Sarah Langston,CCC,Varsity ,2019,150203,1,1,1,1,1,1,1,1,C, The Red Cape (James Meredith), As Twilight Falls (Sheldon), Highland Celebration  (Silva)
27, 100-Concert Band, Meacham MS, TEA:, Fort Worth, Manuel Castaneda III,CC,Non-Varsity ,2019,144314,2,2,2,2,2,2,2,2, , Gaurdians of Liberty (Paul Murtha), Skye Boat Song (Arr. by John O'Reilly), Night Fury (Carol Chambers)
28, 100-Concert Band, Monnig MS, TEA:, Fort Worth, Brad Pritchett,CC,Varsity ,2019,150158,1,1,1,1,1,1,2,1,C, Spania (David Shaffer), Into the Artic (Brian Balmages), Fireball! (Brian Beck)
29, 100-Concert Band, Nichols Junior High, TEA:, Arlington, Bryan Stein / Andy Patterson,CCC,Varsity ,2019,150374,2,2,3,2,2,3,2,2, , March of Freedom (John Edmondson), Colliding Visions (Balmages), Shepherd's Hey (arr. Patrick Roszell)
30, 100-Concert Band, Ousley Junior High, TEA:, Arlington, Kayla Poole,CCC,Varsity ,2019,150351,2,2,2,2,1,1,1,1,2, Lexington March (Edmondson), Two British Folk Songs  (Del Borgo), Accolade  (Himes)
