,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Burnet High School, TEA:, Burnet, Mike Lewis,AAAA,Varsity ,2008,40296,1,1,2,1,1,1,1,1,RMA, Eagle Squadron March (Kenneth J Alford/rogers), October  (Whitacre), Sun Dance  (Ticheli)
1, 100-Concert Band, Cedar Park High School, TEA:, Cedar Park, Steve Wessels,AAAAA,Varsity ,2008,36824,1,1,1,1,1,1,1,1,RMA, Troopers Tribunal (Fillmore), Sketches on a Tudor Psalm  (Tull)," Enigma Variations, Opus 36 (play at least Theme & Variations 1, 4, 5, 9, 11, & 14) (Elgar/Patterson)"
2, 100-Concert Band, Elgin ISD, TEA:, Elgin, Dave Polk,AAAA,Varsity ,2008,37193,2,2,2,2,1,1,1,1,RM1, March from Jazz Suite No. 2 (Shostakovich/arr. De Meij), Shortcut Home  (Wilson)," Prelude, Siciliano and Rondo  (Arnold/Paynter)"
3, 100-Concert Band, Georgetown High School, TEA:, , Jason Schayot,AAAAA,Varsity ,2008,40801,1,1,1,1,1,1,1,1,RMA, Symphony for Band  (Persichetti), Colonial Song  (Grainger), The Royal Welch Fusiliers (Sousa)
4, 100-Concert Band, Lake Travis High School, TEA:, Austin, Kennth Vise,AAAA,Varsity ,2008,41117,1,1,1,1,1,1,1,1,RMA, Sol Y Sombra (George Gates/Ragsdale), An American Elegy (Frank Ticheli)," Prelude, Siciliano, and Rondo (Malcohm Arnold/Paynter)"
5, 100-Concert Band, Leander High School, TEA:, Leander, Nils Gundersen,AAAAA,Varsity ,2008,37618,1,1,1,1,1,2,1,1,RMA, Pride of the Wolverines (Sousa/ Rogers), Symphony in Bb for Band (Mvts 1 and 3) (Hindemith), The Engulfed Cathedral (Debussy/Patterson)
6, 100-Concert Band, Manor High School, TEA:, Manor, Adrian A. Acevedo,AAAA,Varsity ,2008,36844,3,2,3,3,2,3,2,2, , Circus Days (King/Schissel), Llwyn Onn  (Hogg)," Prelude, Siciliano and Rondo  (Arnold/Paynter)"
7, 100-Concert Band, Marble Falls High School, TEA:, Marble Falls, Brad Behrens,BB,Varsity ,2008,37411,1,1,1,1,2,2,3,2,RM1, The Sentry Boy (Cacavas), A Tribute to Grainger (play all) (Grainger/Ragsdale), Ghost Fleet  (Sheldon)
8, 100-Concert Band, McNeil HS, TEA:, Austin, Travis Ancelet,AAAAA,Varsity ,2008,38573,1,1,1,1,1,1,1,1,RMA, Inglesina (Cese/Bourgeois), La Procession Du Rocio (Turina/Reed), Beyond (Hokoyama)
9, 100-Concert Band, Round Rock High School, TEA:, , Ed Stein,AAAAA,Varsity ,2008,37556,1,1,1,1,1,1,1,1,RMA, The Padstow Lifeboat (Arnold/Woodfield), With Heart and Voice (Gillingham), Redline Tango (Mackey)
10, 100-Concert Band, Stony Point High School, TEA:, Round Rock, Brian Sedatole,AAAAA,Varsity ,2008,38089,1,1,2,1,1,1,2,1,RMA, Amparito Roca (Texidor/Winter), Strange Humors (Mackey), Overture (from Italian in Algiers)  (Rossini/Cailliet)
11, 100-Concert Band, Vista Ridge High School, TEA:, Cedar Park, Bryan Christian,AAAA,Varsity ,2008,37095,1,1,1,1,1,1,1,1,RMA, Americans We (Fillmore/Fennell)," Lincolnshire Posy, Mvts. I, II, V, & VI (Grainger)", Ride  (Hazo)
12, 100-Concert Band, Westwood HS, TEA:, Austin, Jack Green,AAAAA,Varsity ,2008,37044,1,1,1,1,1,1,1,1,RMA, Midway March (Williams/Curnow), Colonial Song  (Grainger), Give Us This Day (Maslanka)
