,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Braswell High School, TEA:, Aubrey," AARON SNIPES / Aaron Snipes, III, Taylor Sitzman and Christopher Lennox",AAAAA,Varsity ,2019,150342,1,1,1,1,1,1,1,1,A, Fairest of the Fair (Sousa), Glaciers  (Director), Havendance  (Holsinger)
1, 100-Concert Band, Braswell High School, TEA:, Aubrey," AARON SNIPES / Taylor Sitzman, Aaron Snipes, III and Christopher Lennox",AAAAA,Non-Varsity ,2019,150344,1,1,1,1,2,1,1,1,C, Concord March (Erickson), Colliding Visions  (Balmages), Broken Bow  (Strommen)
2, 100-Concert Band, Byron Nelson HS, TEA:, Trophy Club, Brad Toth,AAAAAA,Non-Varsity ,2019,150079,1,1,1,1,1,1,1,1,A, A Moorside Suite Mvt 3 - March  (Holst), Lux Aurumque  (Whitacre), Psalm 46  (Zdechlik)
3, 100-Concert Band, Byron Nelson HS, TEA:, Trophy Club," Jed Weeks / Brad Toth, Michael Moore",AAAAAA,Varsity ,2019,149680,1,1,1,1,1,1,1,1,A, Symphony in Bb for Band (play at least one mvt) (Hindemith), A Movement for Rosa  (Camphouse), Anchors Aweigh (Zimmerman/Barnes)
4, 100-Concert Band, Byron Nelson HS, TEA:, Trophy Club," Michael Moore / Jed Weeks, Brad Toth, John Bingaman",AAAAAA,Sub Non-Varsity ,2019,150078,1,1,1,1,1,2,2,2,2, Kiefer's Special (Williams H. Kiefer), J.S. Jig (Karrick), Shine  (Markowski)
5, 100-Concert Band, Denton High School, TEA:, Denton, Jesse Woolery / Brian Wilson/ Phillip Elder,AAAAA,Non-Varsity ,2019,148413,2,1,2,2,2,2,1,2, , Hosts of Freedom March (Karl L. King/Edited by John P. Paynter), On a Hymnsong of Philip Bliss  (Holsinger), Sketches of Canada (play all) (Story)
6, 100-Concert Band, Denton HS, TEA:, Denton, Brian Wilson / Phillip Elder and Jesse Woolery,AAAAA,Varsity ,2019,148398,1,1,1,1,2,1,2,2,1, Honey Boys On Parade (Cupero/Bourgeois), O Magnum Mysterium  (Lauridsen/Reynolds), Ride  (Hazo)
7, 100-Concert Band, Flower Mound High School, TEA:, Flower Mound, Brent Biskup / Jana Harvey,AAAAAA,Varsity ,2019,142719,1,1,1,1,1,1,1,1,A, March Opus 99 (Prokofiev/Yoder), Profanation  (Bernstein/Bencriscutto), Four Scottish Dances  (Arnold/Paynter)
8, 100-Concert Band, Flower Mound High School, TEA:, Flower Mound, Jana Harvey,AAAAAA,Non-Varsity ,2019,143020,1,1,1,1,1,1,1,1,C, Valdres (Bainum), A Movement for Rosa  (Camphouse), Variations on America  (Ives/Schuman/Rhoads)
9, 100-Concert Band, Flower Mound High School, TEA:, Flower Mound, Jana Harvey / Brent Biskup,AAAAAA,Sub Non-Varsity B,2019,143021,1,1,1,1,1,1,1,1,C, QuickSilver (William Owens), Summer Resounding  (Balmages), Steel  (Standridge)
10, 100-Concert Band, Flower Mound High School, TEA:, Flower Mound, Kyle Ayoub,AAAAAA,Sub Non-Varsity A,2019,143071,1,2,1,1,1,1,1,1,1,  El Capitan (John Phillip Sousa/ed. Brion & Schissel)," O Waly, Waly (Rhapsody for Band)  (Bocook)", Incantation and Dance  (Chance)
11, 100-Concert Band, Guyer High School, TEA:, Denton, Amy Woody,AAAAAA,Sub Non-Varsity A,2019,148587,2,1,1,1,2,1,2,2,2, Armenian Rhapsody  (Vinson), Westridge Overture  (Barnes), Burma Patrol March (King/Swearingen)
12, 100-Concert Band, Guyer High School, TEA:, Denton, Amy Woody,AAAAAA,Varsity ,2019,148586,2,1,1,1,1,1,1,1,A, Four Scottish Dances  (Arnold/Paynter), Sketches on a Tudor Psalm  (Tull), H.M. Jollies (Kenneth Alford)
13, 100-Concert Band, Guyer High School, TEA:, Denton, Oscar Ban,AAAAAA,Non-Varsity ,2019,148652,1,1,2,1,1,1,1,1,C, Symphonic Dance No. 3 (Fiesta)  (Williams), Air for Band  (Erickson), March Intercollegiate (Ives)
14, 100-Concert Band, Hebron High School, TEA:, Carrollton, Andy Sealy,AAAAAA,Varsity ,2019,149145,1,1,1,1,1,1,1,1,A, Children's March:  (Grainger/Rogers), Toccata and Fugue in d minor  (Bach/Leidzen/Patterson), Symphony No. 2  (Stephenson)
