,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Burnet High School, TEA:, Burnet," Jason Jones / Michael Oreka, Dusty Rhea, Abby Wood, Mike Lewis",AAAA,Varsity ,2015,101975,1,1,1,1,1,1,1,1,A, Amparito Roca (Texidor/Winter), Butterfly's Ball  (Fraley/ ), Pablo!  (Meyer/ )
1, 100-Concert Band, Burnet High School, TEA:, Burnet, Michael Oreka,AAAA,Non-Varsity ,2015,102801,2,2,2,2,2,2,3,2, , Monterey March (Pierre LaPlante), The Rowan Tree  (Standridge/ ), Cumberland Cross  (Strommen/ )
2, 100-Concert Band, Burton High School, TEA:, Burton, Larry Silcox,AA,Var-Composite ,2015,103247,2,3,3,3,2,2,2,2, , New Forest March (Vinson), In The Bleak Midwinter  (Holst/Bullock), Variations on an English Folk Song  (Smith/ )
3, 100-Concert Band, Caldwell High School, TEA:, Caldwell, William Foster / Ian Campbell,AAAA,Varsity ,2015,104858,2,2,3,2,1,2,2,2, , Shenandoah  (Ticheli/ ), Overture for Winds  (Carter/ ), Host of Freedom (King/Paynter)
4, 100-Concert Band, Columbus High School, TEA:, Columbus, Robert Eaton / Vanessa Montelongo,AAAA,Varsity ,2015,100981,1,1,2,1,2,3,2,2,1, Adrenaline Engines  (Standridge/ ), Shenandoah  (Ticheli/ ), Trombone King (Karl King)
5, 100-Concert Band, Flatonia High School, TEA:, Flatonia, Bob Hansen / Caitlin Oldham,AA,Var-Composite ,2015,103548,1,1,1,1,1,1,1,1,A, Spania (Shaffer), Distant Horizons  (Sweeney/ ), Kenya Contrasts  (Himes/ )
6, 100-Concert Band, Florence High School, TEA:, Florence, Thomas Pena / Trent Shipp,AAA,Var-Composite ,2015,99376,2,1,1,1,1,2,2,2,1, Portrait of a Clown  (Ticheli/ ), Kenya Contrasts  (Himes/ ), Newcastle March (Vinson)
7, 100-Concert Band, Giddings High School, TEA:, Giddings, Kenneth Thurman / Brian Stewart,AAAA,Varsity ,2015,102581,1,1,1,1,1,1,1,1,A, The Footlifter (Henry Filmore), Deir in De  (Anon. or Trad./Barker), Third Suite (play two mvts) (Jager/ )
8, 100-Concert Band, Gonzales High School, TEA:, Gonzales," Ramon Parker / Dana Parker, Jerry Scoggin",AAAA,Varsity ,2015,99677,1,1,1,1,1,1,1,1,A, Marche Diabolique (Brian Balmages), Rhosymedre  (Vaughan Williams/Beeler), Con Sabor Espanol  (Buckley/ )
9, 100-Concert Band, Hallettsville High School, TEA:, Hallettsville, Colin Chichurka / Henry Dreitner,AAA,Varsity ,2015,102527,1,1,1,1,1,1,2,1,B, Spania (David Shaffer), Bosnian Folk Songs  (Allen/ ), Adrenaline Engines  (Standridge/ )
