,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, CTMS, TEA:, Justin, Nicole Sandoval / John Weeks,CC,Non-Varsity ,2014,89695,2,2,2,2,1,1,1,1,2, The Band in the Square on the Fourth of July  (LaPlante/ ), Big Sky Round-Up  (Sheldon/ ), Pinnacle  (Grice/ )
1, 100-Concert Band, Fossil Hill Middle School, TEA:, Fort Worth, Kyle Mullins,CCC,Non-Varsity ,2014,89583,1,1,1,1,1,1,1,1,D, Spitfire Concert March (Michael Story), Japanese Pictures  (Mixon/ ), Serengeti Dreams  (Smith/ )
2, 100-Concert Band, Fossil Hill Middle School, TEA:, Fort Worth, Marco Gonzales,CCC,Sub Non-Varsity ,2014,91298,2,1,2,2,1,2,1,1,2, American Patrol (Meacham/Ployhar), Ming Court  (Pitter/ ), Nottingham Castle  (Daehn/ )
3, 100-Concert Band, Hillwood Middle School, TEA:, Fort Worth," Betsy Stoupy / Dale Pfrimmer, Jonathan Woodrow",CCC,Sub Non-Varsity A,2014,91372,2,2,2,2,2,3,2,2, , Big Sky Round-Up  (Sheldon/ ), Heroes Triumphant  (Owens/ ), Liberty March (Edmondson)
4, 100-Concert Band, Hillwood Middle School, TEA:, Fort Worth, Jonathan Woodrow,CCC,Non-Varsity ,2014,91373,2,2,1,2,1,2,1,1,2, Blue Mountain Saga  (Bulla/ ), Fanfare for a New Age  (Story/ ), March of the Paratroopers (Mark Williams)
5, 100-Concert Band, Indian Springs MS, TEA:, Keller," Christopher Sebesta / David Puckett, Jennifer Alcocer",CCC,Non-Varsity ,2014,89994,1,1,1,1,1,1,1,1,D, St. Petersburg March (Vinson), Joy  (Ticheli/ ), La Madre de los Gatos  (Beck/ )
6, 100-Concert Band, Indian Springs MS, TEA:, Keller," Jennifer Alcocer / David Puckett, Christopher Sebesta",CCC,Sub Non-Varsity ,2014,89996,1,1,1,1,1,1,1,1,D, Wedgwood March (Owens), Fortis  (Gazlay), Voodoo Dance  (Del Borgo)
7, 100-Concert Band, Keller Middle School, TEA:, Keller," Ryan Gaughan / Jed Maus, Blake Warren",CCC,Non-Varsity ,2014,90901,1,1,1,1,1,1,1,1,D, Bunker Hill March (John Edmondson), Serengeti Dreams  (Smith/ ), Summit Fanfare  (Owens/ )
8, 100-Concert Band, Medlin Middle School, TEA:, Trophy Club, Olivia Tucker / Jack Denton,CC,Non-Varsity ,2014,89732,2,2,2,2,1,1,1,1,2, Australian Folk Fantasy  (Williams/ ), Stratosphere  (Beckham/ ), Winning Tradition (Harris/)
9, 100-Concert Band, Pike Middle School, TEA:, Justin, Russell Hughes / Jack Forbis,CC,Non-Varsity ,2014,89582,2,3,1,2,1,2,2,2, , St. Petersburg March (Johnie Vinson), Our Kinglsand Spring (Samuel R. Hazo), Distant Horizons (Michael Sweeney)
10, 100-Concert Band, Timberview Middle School, TEA:, Keller, Daniel Bloss,CC,Non-Varsity ,2014,89555,1,1,1,1,1,1,1,1,D, Dance Celebration (Smith/), Fortis  (Gazlay/ ), Wedgwood March (Owens/)
11, 100-Concert Band, Trinity Springs MS, TEA:, Keller," Jennifer Stokes / Dean Surface, Aaron Trewitt",CCC,Non-Varsity ,2014,89755,1,1,1,1,1,1,1,1,D, The Big Circus March (Robert E. Foster)," Simple Gifts, Four Shaker Songs Mvt. 1 (Ticheli/ )", Colliding Visions  (Balmages/ )
12, 100-Concert Band, Truett Wilson Middle School, TEA:, Haslet, Chad Waterman / Ray Hilley,CC,Non-Varsity ,2014,87492,1,1,2,1,2,1,2,2,2, Pride of the Regiment (Nancy Seward), Sea Song Trilogy  (McGinty/ ), Colliding Visions (Balmages/)
