,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Anthony Middle School, TEA:, Cypress, Jonathan Rees,CCC,Varsity ,2020,157841, , , , , , , , , , La Madre de los Gatos (17509)  (Beck), The Old Red Mill (17549)  (Karrick), Marche Diabolique (Balmages)
1, 100-Concert Band, Aragon Middle School, TEA:, Houston, Lauren Kaminski,CCC,Varsity ,2020,160421, , , , , , , , , , March of the Buccaneers  (Flowers ), Fantasy on a Fiddle Tune (15810)  (La Plante), Butterfly s Ball (15891)  (Fraley)
2, 100-Concert Band, Arnold Middle School, TEA:, Cypress, Meredith Stahl,CCC,Varsity ,2020,158070, , , , , , , , , , Marching Song (Holst), Fantasy on a Theme by Samual Barber (16681)  (Barber/Saucedo), Viva! (20787)  (Wilds)
3, 100-Concert Band, Cook MS, TEA:, Houston, Amy Denham,CCC,Varsity ,2020,158032, , , , , , , , , , J. S. Jig (17450)  (Karrick), Rippling Watercolors (19615)  (Balmages), El Relicario (Padilla/ Longfield)
4, 100-Concert Band, Dean Middle School, TEA:, Houston," Paul Hogue / Justin Butterfras, Joshua Cerame",CCC,Varsity ,2020,161419, , , , , , , , , , Under the Double Eagle March (Wagner / Swearingen), Journey Down Niagara (16669)  (Tucker), Highland Legend (672)  (Moss)
5, 100-Concert Band, Goodson MS, TEA:, CYPRESS, ALEX HINOJOSA,CCC,Varsity ,2020,160212, , , , , , , , , , Canarios Fantasia (680)  (Akey), Variations on Scarborough Fair (202)  (Custer), El Zorro Rojo (Standridge)
6, 100-Concert Band, Hamilton MS, TEA:, CYPRESS," Jamie Cabot / Chelsea Ables, Nathan Urushima",CCC,Varsity ,2020,160525, , , , , , , , , , El Capitan (Sousa/Brion/Schissel)," Themes from ""Green Bushes"" (Grainger/Daehn)", Imaginarium (Standridge)
7, 100-Concert Band, Labay Middle School, TEA:, Houston, Mary Santarelli / Megan Rees,CCC,Varsity ,2020,158103, , , , , , , , , , The Crown of Castille (Spanish March) (Johnnie Vinson), Our Kingsland Spring (Samuel Hazo), Fantasy on an Early American Marching Tune (Robert Sheldon)
8, 100-Concert Band, Salyards Middle School, TEA:, Cypress, Joe Glass / Charles Roberman and Taylor Johnston,CCC,Varsity ,2020,160430, , , , , , , , , , Coast Guards March (King/Swearingen ), Brave Spirit (19611)  (Standridge), Courtly Airs and Dances (257) (play three mvts) (Nelson)
9, 100-Concert Band, Smith MS, TEA:, CYPRESS, STEVE SILVA,CCC,Varsity ,2020,158978, , , , , , , , , , March from Symphony No. 2 (Tchaikovsky / Longfield), Arabian Dances (17465)  (Balmages), A Longford Legend (409) (play all) (Sheldon)
10, 100-Concert Band, Spillane MS, TEA:, Cypress, John Barton,CCC,Varsity ,2020,158253, , , , , , , , , , Brighton Beach (William P. Latham), Greek Folk Song Suite (15796)  (Cesarini), The Rusty Bucket (21025)  (Chambers)
11, 100-Concert Band, Thornton Middle School, TEA:, Katy, Amanda Doyle / Aaron Buntin and Peter Johannigman,CCC,Varsity ,2020,159284, , , , , , , , , , Tudor Sketches (19348) (play all) (Owens), Tanchozuru (20595)  (Standridge), Aline (Bennett)
12, 100-Concert Band, Truitt Middle School, TEA:, HOUSTON, Matthew Utter,CCC,Varsity ,2020,159965, , , , , , , , , ," Domingo Ortega  (Ledesma and Oropesa, Arr. Wiley)", Kenya Contrasts (122)  (Himes), Sun Dance (293)  (Ticheli)
