,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Conroe High School, TEA:, Conroe," Bobby W Heathcock / Dawn Martinez, Maricia Startz",AAAAAA,Varsity ,2015,104982,1,1,1,1,1,1,1,1,A, The Chimes of Liberty (Goldman/Schissel), Psalm for Band  (Persichetti/ ), In the Center Ring  (Sheldon/ )
1, 100-Concert Band, Dekaney High School, TEA:, Houston, Trent Cooper,AAAAAA,Varsity ,2015,106410,1,1,1,1,1,1,1,1,A, Overture to Candide  (Bernstein/Grundman or Beeler), Till Eulenspiegel's Merry Pranks  (Strauss/Hindsley), The Pathfinder of Panama ()
2, 100-Concert Band, Klein Collins High School, TEA:, Spring, Barbara Streit,AAAAAA,Varsity ,2015,106383,1,1,1,1,1,1,1,1,A, Four Scottish Dances  (Arnold/Paynter), Shepherd's Hey (Grainger/Rogers), HMS Charity (Martin Ellerby)
3, 100-Concert Band, Klein Forest High School, TEA:, Houston, Ryan Barker,AAAAAA,Varsity ,2015,106273,1,1,1,1,1,1,2,1,A, The Trombone King (Karl King), First Suite in Eb for Military Band (Holst/Fennell), Symphony No. 2 (3rd movement) (Frank Ticheli)
4, 100-Concert Band, Klein High School, TEA:, Spring," David Gresens / Chris Lambrecht, Brian Towner",AAAAAA,Varsity ,2015,106282,1,1,1,1,1,1,1,1,A, On the Square (Frank Panella), Polovetsian Dances  (Borodin/Hindsley), Canzona  (Mennin/ )
5, 100-Concert Band, Klein Oak High School, TEA:, Spring," Todd Clearwater / Chris Rapacki, Jay Hagy, Weston Lewis, Jeremy Schroeder",AAAAAA,Varsity ,2015,106181,1,1,1,1,1,1,1,1,A, Entry March of the Boyars (Halvorsen / Fennell), When Jesus Wept  (Schuman/ ), Till Eulenspiegel's Merry Pranks  (Strauss/Hindsley)
6, 100-Concert Band, Montgomery High School, TEA:, Montgomery, MatthewBoozer,AAAAAA,Varsity ,2015,106595,2,2,1,2,2,2,2,2, , Bullets and Bayonets (Sousa), Summer Dances  (Balmages/ ), Suite Divertimento  (Gilbert/ )
7, 100-Concert Band, Oak Ridge High School, TEA:, Conroe, Dana Pradervand,AAAAAA,Varsity ,2015,101135,1,1,1,1,1,1,1,1,A, Pride of the Wolverines (John Philip Sousa/Frederick Fennell), Blue Shades  (Ticheli/ ), Lincolnshire Posy (play at least five mvts) (Grainger/ )
8, 100-Concert Band, Spring High School, TEA:, Spring," Gabe Musella / Terri Risinger, Jason Smith, JD Guzman, Chad Berkstresser",AAAAAA,Varsity ,2015,103350,1,1,1,1,1,1,1,1,A," Symphonic Metamorphosis (play at least two mvts) (March available for sale, other mvts are rental only) (Hindemith/Wilson)", Danzon No. 2  (Marquez/Nickel), The Stars and Stripes Forever (Sousa/Brion & Schissel)
9, 100-Concert Band, The Woodlands College Park HS, TEA:, The Woodlands, Charlotte Royall / Jeff Gorring Rob Savala,AAAAAA,Varsity ,2015,102866,1,1,1,1,1,1,1,1,A, Don Ricardo (Gabriel Musella)," The Planets, Opus 32 (play at least Jupiter or Mars) (Holst/Patterson)", Culloden (play all) (Giroux/ )
10, 100-Concert Band, The Woodlands High School, TEA:, The Woodlands, Joni Perez,AAAAAA,Varsity ,2015,105606,1,1,1,1,1,1,1,1,A," Children's March - ""Over the Hills and Far Away"" (Grainger)"," Symphony in B flat, Mvt. 1 (Hindemith)", Equus (Whitacre)
11, 100-Concert Band, Westfield High School, TEA:, Houston, Diane Vasquez,AAAAAA,Varsity ,2015,105475,1,1,1,1,1,1,1,1,A, The Black Horse Troop (Sousa), Fantasia on Black Is The Color of My True Love's Hair undefined (Anon. or Trad./Nowak), La Procession du Rocio  (Turina/Reed)
