,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Cigarroa HS, TEA:, Laredo," Jose Angel Calderon / Monica Arriaga, Servando Serna",AAAAA,Non-Varsity ,2018,134602,1,1,1,1,2,3,2,2,2, Wedgwood March (William Owens), Fantasy on a Fiddle Tune  (La Plante), Brave Spirit  (Standridge)
1, 100-Concert Band, Cigarroa HS, TEA:, Laredo," Servando Serna / Monica Arriaga, Jose A. Calderon, Tomas Aguilar",AAAAA,Varsity ,2018,133776,1,1,1,1,1,1,1,1,A, Rolling Thunder March (Henry Fillmore), On a Hymnsong of Philip Bliss (Holsinger), The Hounds of Spring  (Reed)
2, 100-Concert Band, J. W. Nixon High School, TEA:, Laredo, Juan Gerardo Sosa,AAAAA,Varsity ,2018,131440,1,1,2,1,1,1,1,1,A, Entry March of the Boyars (Johann Halvorsen/Frederick Fennel), First Suite in Eb for Military Band  (Holst/Matthews/Fennell), La Procession du Rocio  (Turina/Reed)
3, 100-Concert Band, J.B. Alexander High School, TEA:, Laredo," Jacob Thompson / Joshua Martinez, Diana Gonzalez, Ricardo Fuentes",AAAAAA,Non-Varsity ,2018,131628,1,1,1,1,1,2,1,1,C, The Klaxon March (Filmore), Machu Picchu - City in the Sky  (Yagisawa), Red Rock Mountain  (Galante)
4, 100-Concert Band, J.B. Alexander High School, TEA:, Laredo," Joshua Arnold Martinez / Ricardo Fuentes, Diana Gonzalez, Jacob Thompson",AAAAAA,Varsity ,2018,131572,1,1,1,1,1,2,1,1,A, Children's March: Over the Hills and Far Away (Grainger/ed. Rogers), Festival at Baghdad (from Scheherazade) (pub separately) (Rimsky-Korsakov/Hindsley/Winterbottom/Patterson)," Symphonic Metamorphosis (play at least two mvts) (March available for sale, other mvts are rental only) (Hindemith/Wilson)"
5, 100-Concert Band, LBJ HS, TEA:, Laredo, Rene Pena,AAAAAA,Varsity ,2018,136057,2,1,1,1,1,2,2,2,1, The Trombone King (Karl King/John Paynter), Chorale and Shaker Dance  (Zdechlik), Noisy Wheels of Joy  (Whitacre)
6, 100-Concert Band, Lyndon B. Johnson High School, TEA:, Laredo, Patrick Lewis,AAAAAA,Non-Varsity ,2018,137104,2,2,2,2,2,3,2,2, , Rough Riders (King/Swearingen), Contempo  (Story), Joy Revisited  (Ticheli)
7, 100-Concert Band, Martin HS, TEA:, Laredo, Elias Elizalde Jr,AAAAA,Non-Varsity ,2018,137285,2,2,2,2,2,2,1,2, , Early English Suite  (Duncombe/Finlayson), An Irish Interlude  (Barker), Rough-Riders  (King)
8, 100-Concert Band, Martin HS, TEA:, Laredo, Robert Castro,AAAAA,Varsity ,2018,137252,2,1,1,1,1,1,1,1,A, Entry March of the Boyars (Halvorsen/Fennell)," Lincolnshire Posy (I, II, IV, VI)  (Grainger/Fennell/Lud)", La Forza Del Destino  (Verdi/Rogers)
9, 100-Concert Band, Nixon HS, TEA:, Laredo, Hector Navarro,AAAAA,Non-Varsity ,2018,131537,1,1,1,1,1,1,1,1,C, El Gato Salvaje (Robert E. Foster), Polly Oliver  (Root), Imaginarium  (Standridge)
10, 100-Concert Band, United H S, TEA:, Laredo," John J. Mallon / Jose Castro, Michael Valdez, & Michael Garcia",AAAAAA,Varsity ,2018,132839,1,1,1,1,1,1,1,1,A, March from Symphonic Metamorphosis (Hindemith), Traveler (rental) (Maslanka), Symphonic Requiem: Seventh Symphony for Band (play 2 or more mvts) (Barnes)
11, 100-Concert Band, United HS, TEA:, Laredo, Jose M. Castro,AAAAAA,Non-Varsity ,2018,132662,1,1,1,1,1,2,1,1,C, Pepita Greus Pasodoble (Pascual Perez Chovi/ Roy Weger), Red Rock Mountain (Galante), Ride (Hazo)
12, 100-Concert Band, United South High School, TEA:, Laredo, Christopher Erin Sanchez,AAAAAA,Non-Varsity ,2018,132673,1,2,2,2,1,2,1,1,2, Symphonic Dance No. 3 (Fiesta)  (Williams), Procession of Nobles  (Rimsky-Korsakov/Leidzen/Ragsdale), Colonel Bogey (Alford/Glover)
13, 100-Concert Band, United South High School, TEA:, Laredo, Francisco Javier Sosa,AAAAAA,Varsity ,2018,131408,1,1,1,1,1,1,1,1,A, Marche Hongroise (Hector Berlioz/Yo Gotoh), The Pines of Rome (play mvt 4 plus at least two other mvts) (Respighi/Duker), Symphony in Bb for Band (play at least one mvt) (Hindemith)
