,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Applied Learning Academy, TEA:, Fort Worth, Joseph Veanueva,C,Varsity ,2005,12107,3,2,2,2,2,2,3,2, , Korean Folk Rhapsody (Curnow), Voodoo Dance (del Borgo), drums of Daruma (Himes)
1, 100-Concert Band, Carroll Middle School, TEA:, Southlake, Jim Boulet,CC,Sub Non-Varsity ,2005,14250,1,1,1,1,2,2,1,2,H, Patriots on Parade (Ken Harris), Dance Celebration (Smith), Pinnacle (Grice)
2, 100-Concert Band, Carroll Middle School, TEA:, Southlake, Jim Boulet,CC,Non-Varsity ,2005,12842,1,1,1,1,1,1,2,1,D, Newcastle March (Vinson), Catch The Wind (Hannickel), Westridge Overture (Barnes)
3, 100-Concert Band, Carroll Middle School, TEA:, Southlake, Jim Boulet,CC,Varsity ,2005,12841,1,1,1,1,2,2,1,2,H, Fairest of the Fair (Sousa/Clark), Cajun Folk Songs (Ticheli), Concert Variations (Smith)
4, 100-Concert Band, Creekview Middle School, TEA:, Fort Worth, Lisa Dodd,CC,Non-Varsity ,2005,15492,1,1,2,1,1,1,2,1,D, Marche Militaire (Franz Schubert), Song of Hope (Swearingen), The Steppes of Russia (Del Borgo)
5, 100-Concert Band, Gunn Junior High, TEA:, Arlington, Laura Lee Alleman,CC,Varsity ,2005,13330,2,3,2,2,2,2,2,2, , Miss Liberty March (John Edmondson), Court Festival (Bruce Pearson), Songs of the Whalemen (Elliot Del Borgo)
6, 100-Concert Band, Gunn Junior High, TEA:, Arlington, Shannon Meister,CC,Non-Varsity ,2005,13533,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Infinity (Concert March) (James Curnow), Modal Song and Dance (Del Borgo), Ming Court (Pitter)
7, 100-Concert Band, Haltom Middle School, TEA:, Haltom City, David Burks,CC,Varsity ,2005,12702,1,1,1,1,1,1,1,1,C," Inglesina ""The Little English Girl"" (Delle Cese / Bourgeois)", Procession of the Sardar (Ippolitov-Ivanov), Chanteys (Sheldon)
8, 100-Concert Band, Handley Middle School, TEA:, Fort Worth, Vicki Crutchfield,CC,Non-Varsity ,2005,14381,3,3,3,3,3,2,3,3, , Tall Cedars (Eric Osterling), Wolseys Wilde (Byrd/McGinty), Cedar Canyon Round Up (Williams)
9, 100-Concert Band, Highland Middle School, TEA:, Fort Worth, Melissa Danforth,CC,Varsity ,2005,12399,1,1,1,1,2,3,3,3,H, Torch Of Liberty (King), Rhythm Machine (Broege), Chanteys (Sheldon)
10, 100-Concert Band, Irma Marsh Middle School, TEA:, Fort Worth, Dan L. Francis,CC,Varsity ,2005,13004,2,1,1,1,3,2,3,3,H, The Big Circus March (Robert Foster), Folk Trilogy (Bartok/McGinty), Crest of Nobility (Robert Sheldon)
11, 100-Concert Band, Kennedale Junior High, TEA:, Kennedale, Melissa Romano,CC,Varsity ,2005,12473,2,2,1,2,2,2,2,2, ," Flying Tigers Concert March (Shaffer, David)"," Distant Horizons (Sweeney, Michael)"," Knights of Dunvegan (Meyer, Richard)"
12, 100-Concert Band, McLean Middle School, TEA:, Fort Worth, Kevin Anderson,CC,Varsity ,2005,13627,3,2,3,3,2,2,3,2, , Norland March (Edmondson), Rhythm Machine (Broege), Legend of Knife River (Bulla)
13, 100-Concert Band, North Oaks Middle School, TEA:, Haltom City, Tony Smith,CC,Varsity ,2005,14261,1,1,1,1,1,2,1,1,C," Folk Song Suite -""Seventeen Come Sunday"" (Vaughn Williams)", Shepherd's Hey (Grainger/Rogers/Mas), Triptych (Fry)
14, 100-Concert Band, North Richland Middle School, TEA:, North Richland Hills, Melodianne,CC,Varsity ,2005,14442,1,1,1,1,1,1,1,1,C, Rough Riders (Karl King/arr. James Swearingen), Dona Nobis Pacem (James Suddeth), Chorale and Shaker Dance (John Zdechlik)
15, 100-Concert Band, North Ridge Middle School, TEA:, N. Richland Hills, Cindy Lansford,CC,Varsity ,2005,14367,1,1,1,1,1,1,1,1,C, Colonial Airs and Dances (Jager), Canarios Fantasia (Akey), Inglesina (Delle Cese)
16, 100-Concert Band, North Ridge Middle School, TEA:, N. Richland Hills, Cindy Lansford,CC,Sub Non-Varsity ,2005,14364,1,1,2,1,1,1,1,1,D, Phantom Ship (Del Borgo), Ming Court (Pitter), Mister Joe (Bennett/Clark)
17, 100-Concert Band, North Ridge Middle School, TEA:, N. Richland Hills, James Smith,CC,Non-Varsity ,2005,14205,1,1,1,1,1,1,1,1,D, Songs Of The Whalemen (Del Borgo), Capriol Suite (Warlock/Longfeld), Procession of the Sardar (Ippolitov-Ivanov/Williams)
18, 100-Concert Band, Ousley Junior High, TEA:, Arlington, Valerie Howell,CC,Varsity ,2005,14554,1,1,2,1,1,1,1,1,C, Old Comrades (Teike/Balent), The Steppes of Russia (Elliot Del Borgo), Cumberland Cross (Carl Strommen)
19, 100-Concert Band, Richland Middle School, TEA:, Richland Hills, Matthew Cho,CC,Varsity ,2005,16581,1,1,1,1,1,2,2,2,H, Overture on a Minstrel Tune (LaPlante), Down Longford Way (Grainger/Osmon), Call to Victory March (Karl King/Swearingen)
20, 100-Concert Band, Smithfield Middle School, TEA:, North Richland Hills, Joe Nunez,CC,Varsity ,2005,14185,1,1,1,1,2,2,2,2,H, Military Escort Regimental March (Bennett/Swearingen), The Journey of Yan Si Meng (Musella), American Riversongs (La Plante)
21, 100-Concert Band, Watauga Middle School, TEA:, Watuaga, Katie Zeier,CC,Varsity ,2005,13682,1,1,1,1,2,2,2,2,H, Spirit of the Corps (Jerry Nowak), Brother James' Air (Wagner), Fortress (Ticheli)
22, 100-Concert Band, Wayside Middle School, TEA:, Fort Worth, April Zalasar-Robnett,CC,Non-Varsity ,2005,14574,2,1,2,2,1,2,2,2, , Lexington March (John Edmonson), Medieval Legend (Story), Gathering In The Glen (Sweeney)
23, 100-Concert Band, Wayside Middle School, TEA:, Saginaw, Terry L. Parrish,CC,Varsity ,2005,14259,1,1,1,1,2,2,1,2,H, Rapp's Woods Ramble (Concert March) (Robert Longfeild), Quintology (Meyer), American Riversongs (La Plante)
24, 100-Concert Band, Workman Junior High, TEA:, Arlington, Monty Morris-Brame,CC,Varsity ,2005,12844,3,2,2,2,3,4,3,3, , Guadalcanal March (Rogers/Curnow), Portrait of a Clown (Ticheli), Phantom Ship (Del Borgo)
