,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Cavazos Middle School, TEA:, Lubbock, Greg Bulls / Roel Sanchez,CC,Non-Varsity ,2018,128188,3,3,2,3,1,3,1,1,2, Monterey March (La Plante), Exhortation (Gary Gazlay), Colliding Visions (Balmages)
1, 100-Concert Band, Coronado Middle School, TEA:, Plainview, Mark Franklin,CC,Sub Non-Varsity A,2018,128825,2,2,2,2,1,2,1,1,2, Manchester March (Edmonson), Bartok Suite  (Bartok/Clark), First Light  (Ticheli)
2, 100-Concert Band, Coronado Middle School, TEA:, Plainview, Tracy Abbott,CC,Non-Varsity ,2018,128826,1,1,1,1,1,2,1,1,D, Capture the Moment (Owens ), Pinnacle  (Grice), Fortis  (Gazlay)
3, 100-Concert Band, Dunbar College Preparatory Academy, TEA:, Lubbock," Robyn Judd / David Anderson, Christopher Gongora, Joshua Duarte",CC,Non-Varsity ,2018,128747,1,1,1,1,1,1,1,1,D, Synergy March (William Owens), Nottingham Castle  (Daehn), Night Fury (Chambers)
4, 100-Concert Band, Estacado Middle School, TEA:, Plainview, Jerry Hernandez,CC,Sub Non-Varsity A,2018,129110,1,2,2,2,2,2,1,2, , Gallant March (Sweeney), Ballet of Spring (Ballet du printemps)  (O'Connor), Dorian Chant  (Calhoun)
5, 100-Concert Band, Estacado Middle School, TEA:, Plainview, Timothy S Kelley,CC,Non-Varsity A,2018,129109,1,1,1,1,2,2,1,2,2, Plaza de Toros  (Story), Danza de Espana  (Chambers), Uskudar  (Anon. or Trad./Smith/Story)
6, 100-Concert Band, Evans Middle School, TEA:, Lubbock, Beth Ledbetter,CC,Non-Varsity ,2018,132293,1,1,1,1,1,1,1,1,D, Laredo (Higgins), Courtlandt County Festival  (Owens), Pinnacle  (Grice)
7, 100-Concert Band, Frenship Middle School, TEA:, Wolfforth, Donovan Ashcraft / June Bearden,CC,Non-Varsity ,2018,132316,2,1,1,1,1,2,1,1,D, Forward March (Paul Murtha ), Uskudar  (Anon. or Trad./Smith/Story), Fortis  (Gazlay)
8, 100-Concert Band, Heritage Middle School, TEA:, Wolfforth, AJ Pisani / David B. Biel,CC,Non-Varsity ,2018,132623,1,1,1,1,2,1,1,1,D, Kenya Contrasts  (Himes), Sea Song Trilogy  (McGinty), Heritage Cadets March (Pisani)
9, 100-Concert Band, Hutchinson Middle School, TEA:, Lubbock, Andrea Martinez / Jason Crump,CC,Non-Varsity ,2018,128946,1,2,1,1,1,1,2,1,D, A March on the King's Highway (Pierre La Plante), Storm Mountain Jubilee  (Carl Strommen), Mythos  (Chris M. Bernotas)
10, 100-Concert Band, Irons Middle School, TEA:, Lubbock, Shelbie Craig / Tim King,CC,Non-Varsity ,2018,128261,1,1,1,1,1,1,1,1,D, Honor March (Feldstein & Clark), Dance Celebration  (Smith), Fireball!  (Beck)
11, 100-Concert Band, Laura Bush Middle School, TEA:, Lubbock, Kathryn Roe,CC,Non-Varsity ,2018,132051,1,1,1,1,1,1,1,1,D, March of the Lava Field (Andrew Poor), Conviction  (Larry Clark), Armory  (Randall Standridge)
12, 100-Concert Band, Levelland MS-HS, TEA:, Levelland, Gary Owens,CC,Non-Varsity ,2018,128202,2,1,1,1,2,2,1,2,2, Wedgwood March (Owens), Plaza de Toros (Story), Night Fury (Chambers)
13, 100-Concert Band, Lubbock - Cooper Middle School, TEA:, Lubbock, Barry Morgan / Isaac P. Swanson,CC,Non-Varsity ,2018,131562,1,2,2,2,1,1,1,1,2," March from First Suite for Military Band (Holst, Arr. Michael Story )", Two Classic Miniatures (Mark Williams), Voodoo Dance (Elliot Del Borgo)
14, 100-Concert Band, Mackenzie MS, TEA:, Lubbock, Brian Scherff / Lorena Boone,CC,Non-Varsity ,2018,128228,2,2,1,2,1,2,1,1,2, Mountainbrook March (Akey), Chester (Billings/Osterling), Conviction (Clark)
15, 100-Concert Band, O.L. Slaton Middle School, TEA:, Lubbock, Abbie Brown,CC,Non-Varsity ,2018,130357,3,3,2,3,2,1,2,2, , Summit Fanfare (Owens), Sakura (Michael Story), March Grandioso (Roland F. Seit/ Robert W. Smith)
16, 100-Concert Band, Smylie C. Wilson Middle School, TEA:, Lubbock, Sarah Harris / Elgin Gregg,CC,Non-Varsity ,2018,131774,2,3,2,2,3,2,3,3, , Battle Creek March (Mark Williams), Majestica  (Gazlay), Ming Court  (Pitter)
17, 100-Concert Band, Terra Vista Middle School, TEA:, Lubbock, Jeffrey Thomas / Rafael Gallastegui,CC,Non-Varsity ,2018,132529,2,2,1,2,2,2,2,2, , Nottingham March (Jerry Williams), Big Sky Round-Up  (Sheldon), Ming Court  (Pitter)
