,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Alief Taylor HS, TEA:, Houston, Aaron Ellison,AAAAAA,Varsity ,2017,126268,1,2,2,2,2,2,3,2, , Peacemaker (King/Swearingen), Fantasia on Black Is The Color of My True Love's Hair (Anon. or Trad./Nowak), Seis Manuel from Islas y Montanas  (Hanson/ )
1, 100-Concert Band, Bellaire HS, TEA:, Bellaire, Bill Waltemath / Dan Dudney,AAAAAA,Varsity ,2017,122500,1,1,1,1,1,3,3,3,1, Euphoria  (Frantzen/ ), Scenes from Terezin  (Stamp/ ), Emblem of Unity (J.J. Richards)
2, 100-Concert Band, Cinco Ranch High School, TEA:, Katy, Ray Jones,AAAAAA,Varsity ,2017,122440,2,2,1,2,1,1,1,1,1, The Bride Elect (Sousa), Elsa's Procession to the Cathedral  (Wagner/Patterson/Cailliet), Machu Picchu - City in the Sky  (Yagisawa/ )
3, 100-Concert Band, Elsik HS, TEA:, Houston, Brenda Corral Smith / Ryan Clift,AAAAAA,Varsity ,2017,126169,1,1,1,1,2,1,2,2,1, Overture to Candide  (Bernstein/Grundman or Beeler)," O Waly, Waly (Rhapsody for Band)  (Bocook/ )", Coat of Arms (Kenny)
4, 100-Concert Band, Hastings HS, TEA:, Houston," Paul Brodt / Mason Coats, Armand Tyson",AAAAAA,Varsity ,2017,125841,1,1,1,1,1,1,1,1,A, Ride  (Hazo/ ), Summer Dances  (Balmages/ ), Pride of the Wolverines (Sousa/Fennell)
5, 100-Concert Band, HSPVA, TEA:, Houston, Stephen Crawford,AAAAAA,Varsity ,2017,120161,1,1,2,1,1,1,1,1,B, March VI: Here's to Good Old Yale (Ives/Sinclair), Elegy for a Young American  (LoPresti/ ), Vesuvius (Ticheli/ )
6, 100-Concert Band, J. E. Taylor HS, TEA:, Katy," Michael Ary / Bruce Melville, Jon Cabot",AAAAAA,Varsity ,2017,124824,1,1,1,1,1,1,1,1,A, Southern Harmony (play three mvts) (Grantham/ ), Profanation  (Bernstein/Bencriscutto), National Emblem (Bagley/Schissel)
7, 100-Concert Band, Katy High School, TEA:, Katy," Terence Gorton / Dale Fremin, Ryan Pride",AAAAAA,Varsity ,2017,121902,1,1,1,1,1,1,1,1,A, Shortcut Home  (Wilson/ ), A Movement for Rosa  (Camphouse/ ), George Washington Bicentennial March (Sousa/Fennell)
8, 100-Concert Band, Kerr HS, TEA:, Houston, Ashley Siegrist,AAAAAA,Varsity ,2017,127721,2,2,2,2,2,2,3,2, , Heroes Triumphant (William Owens), First Suite in Eb (Holst/Matthews), Fantasy on a Japanese Folk Song (Hazo)
9, 100-Concert Band, Lamar High School, TEA:, Houston, Donnie Christian,AAAAAA,Varsity ,2017,123083,1,1,1,1,2,2,2,2,1, March of The Trolls (Greig/Beck), Lux Aurumque  (Whitacre/ ), Psalm for Band  (Persichetti/ )
10, 100-Concert Band, Mayde Creek HS, TEA:, Houston, James Dolnik,AAAAAA,Varsity ,2017,123691,1,2,2,2,1,1,1,1,1, El Capitan (Sousa), Do Not Go Gentle Into That Good Night  (Del Borgo/ ), Wild Nights  (Ticheli/ )
11, 100-Concert Band, Morton Ranch HS, TEA:, Katy, Kyle Coleman,AAAAAA,Varsity ,2017,121948,1,1,1,1,1,1,1,1,A, Centennial Fanfare March (Nixon), Passacaglia  (Nelson/ )," Symphony No. 2, - Mvt 2 and 3 (Hanson/Goldberg/McBeth)"
12, 100-Concert Band, Northside HS, TEA:, Houston, Timothy Richardson,AAAAA,Varsity ,2017,124240,3,3,3,3,2,4,3,3, , Host Of Freedom (Karl King), Glaciers (Director/ ), Choreography (Sheldon)
13, 100-Concert Band, Northside HS, TEA:, Houston, Timothy Richardson / Juan Ramos,AAAAA,Non-Varsity ,2017,124228,2,4,3,3,3,2,2,2, , Brighton Beach (William Latham), Of Emerald Shires (David Myers), Pinnacle (Grice)
14, 100-Concert Band, Seven Lakes HS, TEA:, Katy, John Mays,AAAAAA,Varsity ,2017,123899,1,1,1,1,1,1,1,1,A, Children's March  (Percy Grainger / Mark Rogers), Traveler (rental) (Maslanka/ ), Quartets  (Cichy/ )
15, 100-Concert Band, Sharpstown High School, TEA:, Houston, John Burke,AAAAA,Non-Varsity ,2017,125179,3,3,2,3,3,3,3,3, , Plaza de Toros (Story), Joy  (Ticheli/ ), Japanese Pictures  (Mixon/ )
16, 100-Concert Band, Sharpstown Intl School, TEA:, Houston, Troy Eads / Troy Morris,AAAAA,NVar-Composite ,2017,126020,1,2,2,2,1,1,2,1,2, The Band in the Square on the Fourth of July  (LaPlante/ ), A Longford Legend (play one mvt) (Sheldon/ ), La Madre de los Gatos  (Beck/ )
17, 100-Concert Band, Tompkins HS, TEA:, Katy, Stephen Bond,AAAAAA,Varsity ,2017,119174,1,1,1,1,1,1,1,1,A," March, Op. 99 (Prokofiev)", Molly On The Shore  (Grainger/Rogers/SMC), Blue Shades  (Ticheli/ )
18, 100-Concert Band, Waltrip HS, TEA:, Houston, Jesse D. Espinosa,AAAAA,Varsity ,2017,126085,1,1,1,1,1,2,1,1,A, The Klaxon March (Henry Fillmore), Dusk  (Bryant/ ), Danzon No. 2  (Marquez/Nickel)
19, 100-Concert Band, Waltrip HS, TEA:, Houston, Jesse D. Espinosa / Jose Loredo,AAAAA,Non-Varsity ,2017,126087,1,2,2,2,1,2,2,2, , Land of Liberty Concert March (James Swearingen), Sketches of Canada (play all) (Story/ ), Fireball!  (Beck/ )
20, 100-Concert Band, Westside HS, TEA:, Houston," Joey Brunson / Jerry Gonzalez, Jeremiah Salisbury",AAAAAA,Varsity ,2017,120122,1,2,2,2,2,1,2,2, , Hands Across the Sea (Sousa/Fennell), Vesuvius  (Ticheli/ ), Strange Humors  (Mackey/ )
