,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Alan B. Shepard M.S., TEA:, San Antonio, Lisa Wilburn,CC,Varsity ,2007,27905,2,2,2,2,2,1,1,1, , Military Escort (Andrew Balent), Nottingham Castle  (Daehn), Westridge Overture  (Barnes)
1, 100-Concert Band, Anson Jones Middle School, TEA:, San Antonio, Richelle Molina,CCC,Varsity ,2007,27806,2,2,2,2,2,2,1,2, , The Battle Pavane  (Susato/Margolis), Legend of Knife River  (Bulla), In The Center Ring (Greg Hillis)
2, 100-Concert Band, Brentwood MS, TEA:, San Antonio, Gloria Gonzalez,CC,Varsity ,2007,28460,1,1,2,1,3,3,3,3, , Kenya Contrasts  (Himes), Soldiers' Procession and Sword Dance  (Margolis), Big Circus March (Foster)
3, 100-Concert Band, coke stevenson, TEA:, San Antonio, Jim Cain,CCC,Varsity ,2007,28229,1,1,1,1,1,1,1,1,SW, Nemu-Susato  (Van der Roost), Legend of Knife River  (Bulla), Circus Bee (Fillmore/custer)
4, 100-Concert Band, Connally Middle School, TEA:, San Antonio, Marcus Roberts,CCC,Varsity ,2007,28295,2,2,1,2,2,2,2,2, , March of the Paratroopers (Mark Williams), Dolce and Dance  (Fagan), Flight of Eagles  (Del Borgo)
5, 100-Concert Band, Connally Middle School, TEA:, San Antonio, Ray Flores,CCC,Non-Varsity ,2007,28302,1,2,1,1,1,1,1,1,SW, Nomadic March (Ray Flores), Dance Celebration  (Smith), Voodoo Dance  (del Borgo)
6, 100-Concert Band, e.m. pease middle school, TEA:, san antonio, christoper esparza,CCC,Varsity ,2007,33398,3,3,3,3,3,5,4,4, , Marching Grenadiers (kinyon/Tyler), La Rejouissance (from Fireworks)  (Handel/Williams), Two British Folk Songs  (Del Borgo (arr))
7, 100-Concert Band, e.m. pease middle school, TEA:, san antonio, christoper esparza,CCC,Non-Varsity ,2007,33397,DQ,DQ,DQ,DQ,3,2,2,2, , A Stately March (Handel/Kinyon), Liturgical Fanfare (Robert W. Smith), Distant Horizons  (Sweeney)
8, 100-Concert Band, Francis R. Scobee Junior High, TEA:, San Antonio, Richard M Ruiz,CCC,Varsity ,2007,28420,1,2,2,2,2,2,2,2, , March Of The Irish Guard (arr. James D. Ployhar), A Childhood Hymn  (Holsinger), Blue Ridge Rhapsody  (Kinyon)
9, 100-Concert Band, Gregory Luna Middle School, TEA:, San Antonio, Kevin C. Russell,CCC,Varsity ,2007,28449,1,2,1,1,1,1,1,1,SW, Prairie Schooner  (Preuninger), Knights of Dunvegan  (Meyer), Prestissimo Galop (King)
