,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Forney High School, TEA:, Forney," Mark Poole / Stuart Shulman, Mario Luna",AAAA,Varsity ,2011,62024,1,1,1,1,1,1,1,1,A, March. Opus 99 (Prokofiev/Yoder), Finale (from Symphony No. 5)  (Shostakovich/Righter), J'ai ete au bal  (Grantham)
1, 100-Concert Band, Forney High School, TEA:, Forney," Stuart Shulman / Mark Poole, Mario Luna",AAAA,Non-Varsity ,2011,62374,2,1,1,1,1,1,1,1,C, The Melody Shop (Karl L. King / Glover), Blue Lake  (Chance), Mangulina  (Basler)
2, 100-Concert Band, Forney High School, TEA:, Forney," Stuart Shulman / Mark Poole, Mario Luna",AAAA,Sub Non-Varsity B,2011,62373,2,1,2,2,3,2,2,2, , Big Four March (Karl L. King / Swearingen), Mosaic  (Paulus), Latin Folk Song Trilogy  (Himes)
3, 100-Concert Band, JJ Pearce HS, TEA:, Richardson, Greg Hames,AAAA,Varsity ,2011,65756,1,1,1,1,1,1,1,1,A, The Boys of the Old Brigade (Chambers/Smith), Masquerade for Band  (Persichetti), Lincolnshire Posy (Grainger/Fennell)
4, 100-Concert Band, JJ Pearce HS, TEA:, Richardson, Joshua Blankenship,AAAA,Non-Varsity A,2011,64584,1,1,2,1,1,1,1,1,C," March, Op. 99 (Prokofiev/Yoder)", Mock Morris  (Grainger/Kreines/Lud)," Scenes from the Louvre (mvt 1, 4, & 5) (Dello Joio)"
5, 100-Concert Band, JJ Pearce HS, TEA:, Richardson, Kyle Johnson,AAAA,Sub Non-Varsity B,2011,65801,1,2,2,2,2,2,2,2, ," Domingo Ortega (Ledesma, Oropesa/ Wiley)", Prospect  (La Plante), Satiric Dances (play mvt 3) (Dello Joio)
6, 100-Concert Band, Poteet High School, TEA:, Mesquite, Cody Newman,AAAA,Sub Non-Varsity B,2011,63877,1,1,1,1,1,1,1,1,C, Spirit of the Fleet (Owens), Two Irish Sketches (play mvt 2 only) (Black), Joy Revisited  (Ticheli)
7, 100-Concert Band, Poteet HS, TEA:, Mesquite, Scott Coulson,AAAA,Varsity ,2011,67349,1,1,1,1,1,1,1,1,A, The Black Horse Troop (Sousa/ ed. Fennell), The Engulfed Cathedral  (Debussy/Patterson/Miller), Summer Dances  (Balmages)
8, 100-Concert Band, Poteet HS, TEA:," Mesquite,", Rick F. Davis,AAAA,Non-Varsity ,2011,67058,1,1,1,1,1,1,1,1,C, Sound Off March (Sousa),  Summer Resounding!  (Balmages),  Choreography  (Sheldon)
9, 100-Concert Band, Rockwall Heath High School, TEA:, Heath," Benny Davis / Chris Kosterman, Tamara Thornton, Andrew Eldridge",AAAA,Varsity ,2011,67895,1,1,1,1,1,1,1,1,A, Boys Of The Old Brigade (W.P. Chambers/Smith), Angels in the Architecture  (Tichelli), Symphony for Band  (Persichetti)
10, 100-Concert Band, Rockwall Heath High School, TEA:, Heath," Chris Kosterman / Benny Davis, Tamara Thornton, Andrew Eldridge",AAAA,Non-Varsity A,2011,67901,2,2,2,2,1,1,1,1,2, Army of The Nile (), Llwyn Onn  (Hogg), Psalm 46  (Zdechlik)
11, 100-Concert Band, Rockwall High School, TEA:, Rockwall, Kara Wallace,AAAA,Sub Non-Varsity B,2011,66642,2,2,1,2,1,3,1,1,2, Allied Honor March (King/Swearingen), Joy  (Ticheli), American Riversongs  (La Plante)
12, 100-Concert Band, Rockwall High School, TEA:, Rockwall, Michael Jones,AAAA,Non-Varsity A,2011,68107,1,1,1,1,1,1,1,1,C, Lexington (King/Swearingen), Serenade  (Bourgeois),  Undertow  (Mackey)
13, 100-Concert Band, Rockwall High School, TEA:, Rockwall, Michael McGill,AAAA,Varsity ,2011,66738,2,1,1,1,1,1,2,1,A, Cincinnatus March (Vandercook), Second Suite in F for Military Band  (Holst/Matthews), Ride (Hazo)
14, 100-Concert Band, Royse City High School, TEA:, Royse City, Dean Bouras,AAAA,Varsity ,2011,66376,3,3,3,3,3,3,2,3, , Kentucky Sunrise (King/Foster), The Lowlands of Scotland  (Vaughan Williams/Daehn), Second Suite in F for Military Band (play three mvts) (Holst/Matthews)
15, 100-Concert Band, Royse City High School, TEA:, Royse City, Shayne Canning,AAAA,Non-Varsity ,2011,65867,3,2,2,2,3,2,2,2, , Abracadabra  (Ticheli), A Walk With McCarley  (Ragsdale), Trafalgar Square (Jack Bullock)
16, 100-Concert Band, Terrell High School, TEA:, Terrell," Jason Guidry / Tony Dorsey, Cassi Southerland, Thomas Kuhn",AAAA,Non-Varsity ,2011,67285,2,2,3,2,5,4,3,4, , His Honor (Fillmore), Norwegian Folk Song Suite  (Erickson), La Rejouissance  (Handel/Williams)
17, 100-Concert Band, Terrell High School, TEA:, Terrell, Tom Kuhn,AAAA,Varsity ,2011,66730,2,1,1,1,2,2,2,2,1, Royal Air Force March Past (Davies/Gore), Lux Arumque  (Whitacre), Ghost Fleet  (Sheldon)
18, 100-Concert Band, West Mesquite High School, TEA:, Mesquite, Christopher Brown / Michael Gibson,AAAA,Varsity ,2011,64929,2,2,2,2,2,1,3,2, , La Companera (Charles A. Wiley), Joy Revisited  (Ticheli), English Country Settings  (La Plante)
19, 100-Concert Band, West Mesquite High School, TEA:, Mesquite, Lacy Brown / Michael Gibson,AAAA,Non-Varsity ,2011,66260,1,2,1,1,3,3,3,3,2, Spirit of New Orleans (March) (Murtha), Greenbrier Legacy  (Oare), Crusade  (Gassi)
