,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Burnett Junior High, TEA:, Wylie, Adrienne Schuster / Ross Patterson,CCC,Non-Varsity ,2019,146679,1,1,1,1,1,1,1,1, , St. Petersburg March (Johnnie Vinson), Bazaar (Randall Standridge), Into the Arctic (Brian Balmages)
1, 100-Concert Band, Burnett Junior High, TEA:, Wylie, Ross Patterson,CCC,Varsity ,2019,146688,1,1,1,1,1,1,1,1,C, The Gladiator (Sousa), The Rowan Tree  (Standridge), Suite Provencale (play mvt 4 plus one other mvt) (Van der Roost)
2, 100-Concert Band, Cain Middle School, TEA:, Rockwall," Ellen Chmura / Trevor Ousey, Rod Kosterman",CCC,Non-Varsity ,2019,144767,1,1,1,1,1,1,1,1,D, Guardians of Liberty (Murtha), Little Brazil Suite (Balent), Summit Fanfare (Owens)
3, 100-Concert Band, Cain Middle School, TEA:, Rockwall," Trevor Ousey / Ellen Chmura, Rod Kosterman",CCC,Varsity ,2019,144766,1,1,1,1,1,1,1,1,C, March of the Freedom Fighters (Chambers), Joy  (Ticheli), Sparks  (Balmages)
4, 100-Concert Band, Clark Junior High School, TEA:, Princeton," Adam Myers / Dillon Davis, Alan Gray",CCC,Varsity ,2019,146040,1,1,1,1,1,2,1,1,C, Darklands March (Standridge), Sketches of Canada (play 2 mvts) (Story), Into the Arctic  (Balmages)
5, 100-Concert Band, Clark Junior High School, TEA:, Princeton," Dillon Davis / Adam Myers, Alan Gray",CCC,Non-Varsity ,2019,145927,2,2,2,2,2,2,2,2, , Crosswinds March (Swearingen), Exhortation  (Gazlay), Armory  (Standridge)
6, 100-Concert Band, Cockrill Middle School, TEA:, McKinney, Gary Williams,CCC,Varsity ,2019,144080,1,1,1,1,1,1,1,1,C, His Honor (Henry Fillmore/Fennell), Laideronnette: Imperatrice des Pagodes  (Ravel/Beck), Variations on a Korean Folk Song  (Chance)
7, 100-Concert Band, Cockrill Middle School, TEA:, McKinney, Matthew Harp,CCC,Non-Varsity ,2019,145639,1,1,1,1,1,1,1,1,D, Mighty Mite (Mesang/O'Loughlin), Highland Legend  (Moss), Japanese Pictures (Mixon)
8, 100-Concert Band, Cockrill Middle School, TEA:, McKinney, Robin Winter,CCC,Sub Non-Varsity ,2019,145667,1,1,1,1,1,1,1,1,D, Plaza de Toros (Michael Story), Mythos (Chris Bernotas), Armory (Randall Standridge)
9, 100-Concert Band, Cooper Junior High, TEA:, Wylie, Adam Powell / Misty Smith,CCC,Varsity ,2019,145411,1,1,1,1,1,1,1,1, , Aces of the Air (King/Swearingen)," Simple Gifts, Four Shaker Songs (play at least three mvts) (Ticheli)", Viva!  (Wilds)
10, 100-Concert Band, Cooper Junior High, TEA:, Wylie, Misty Smith / Adam Powell,CCC,Non-Varsity ,2019,145414,1,1,1,1,1,1,1,1,D, Presidents Day Parade (Murtha), Scarborough Fair  (Moss), Two British Folk Songs  (Del Borgo)
11, 100-Concert Band, Curtis Middle School, TEA:, Allen, Daniel Lane,CCC,Non-Varsity ,2019,145590,1,1,1,1,1,1,1,1,D, The Red Cape (Spanish March) (Meredith), Two English Dances  (Anon. or Trad./O'Reilly), Australian Folk Fantasy  (Williams)
12, 100-Concert Band, Curtis Middle School, TEA:, Allen, Linda Orrantia,CCC,Varsity ,2019,144395,1,1,1,1,1,1,1,1,C, The Royal Irish Regiment (Larry Clark), In The Shining of the Stars (Robert Sheldon), Butterfly's Ball (Ryan Fraley)
13, 100-Concert Band, Curtis Middle School, TEA:, Allen, Mallarie Bowen,CCC,Sub Non-Varsity ,2019,144312,1,2,1,1,1,1,1,1,D, Andalucia (Victor Lopez), Atlantis (Anne McGinty), Mystery Ride (Terry White)
