,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Atlanta Middle School, TEA:, Atlanta, John Marsh,CC,Varsity ,2006,17111,2,2,2,2,3,2,3,3, , Vicksburg March (Don Colquitt), Sinfonia VI: The Four Elements mvts. 2 & 4 (Broege), Cascadia Celebration (Hodges)
1, 100-Concert Band, Atlanta Middle School, TEA:, Atlanta, Kristen McLaurin,CC,Varsity ,2006,25918,1,2,2,2,2,2,2,2, , United Nations March (Karl King), Spring Song (Jerry Nowak), Two British Folk Songs (Elliot Del Borgo)
2, 100-Concert Band, B. McDaniel MS, TEA:, Denison, Jackie Deen,CCC,Non-Varsity ,2006,16114,1,1,1,1,1,1,1,1,SSD, Union Station March (Don Colquitt), Ayrshire Portrait (Story), Fire Dance (Akey)
3, 100-Concert Band, B. McDaniel MS, TEA:, Denison, Randy Bullock,CCC,Varsity ,2006,16123,2,1,1,1,1,1,1,1,SSC, Valley Forge March (John Edmondson), Cumberland Cross (Strommen), Canterbury Coronation (Curnow)
4, 100-Concert Band, Cheatham Middle School, TEA:, Clarksville, Greg Devine,C,Varsity ,2006,14291,1,2,1,1,3,3,3,3,PL2, Nottingham Castle (Daehn), Dance Celebration (Smith), Omega March (Edmondson)
5, 100-Concert Band, Crockett Middle School, TEA:, Paris, Dwight Logee,CC,Non-Varsity ,2006,25554,2,2,2,2,1,1,1,1,PL2, Newcastle March (Vinson), Fantasy On An Irish Air (Saucedo), Two British Folk Songs (Del Borgo (arr))
6, 100-Concert Band, Crockett Middle School, TEA:, Paris, Dwight Logee,CC,Non-Varsity ,2006,13938,1,1,2,1,1,1,1,1,SSD, Lexington March (Edmondson), Pinnacle (Grice), Pevensey Castle (Sheldon)
7, 100-Concert Band, Edgewood Middle School, TEA:, Edgewood, Bennett Potter,C,Varsity ,2006,24298,1,1,1,1,2,1,2,2,PL2, Lexington March (John Edmondson), American Folk Tune Adventure (Gorham), Two Minute Symphony (Margolis)
8, 100-Concert Band, Greenville Middle School, TEA:, Greenville, Aubrey N. Williams,CCC,Varsity ,2006,24897,1,3,2,2,3,3,3,3, , General Greene (John Edmondson), Slane (Wagner (arr)), Portrait of a Clown (Ticheli)
9, 100-Concert Band, Greenville Middle School, TEA:, Greenville, Aubrey N. Williams,CCC,Varsity ,2006,16090,2,2,2,2,3,2,1,2, , Valley Forge March (John Edmondson), In a French Garden (Meyer), Australian Folk Fantasy (Williams)
