,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Abernathy High School, TEA:, Abernathy, Matt Knight,AA,Varsity ,2007,30214,1,1,1,1,1,1,2,1,RMB, March: Celebration & Glory (Swearingen), Flight of Eagles  (Del Borgo), Air Force One (Owens)
1, 100-Concert Band, Anton High School, TEA:, Anton, David Dale,A,Varsity ,2007,32256,1,1,1,1,1,1,1,1,RMA, Winchester March (Edmondson), Nottingham Castle  (Daehn), Crest of Nobility  (Sheldon)
2, 100-Concert Band, Crosbyton High School, TEA:, Crosbyton, Elgin C. Gregg,A,Varsity ,2007,31993,1,2,1,1,2,3,2,2,RM1, Fire Dance  (Akey), Spring Song  (Nowak), Wedgwood March (William Owens)
3, 100-Concert Band, Farwell ISD, TEA:, Farwell, William A. Shelly,A,Varsity ,2007,30874,1,1,2,1,2,2,1,2,RM1, Liberty Fleet (K L King), Distant Horizons' (Sweeney), Flight of Eagles (Del Borgo)
4, 100-Concert Band, Floydada High School, TEA:, Floydada, John M. Odom,AA,Varsity ,2007,31086,1,1,1,1,3,2,2,2,RM1, Monterey March (Pierre LaPlante), Greenwillow Portrait  (Williams), Pevensey Castle  (Sheldon)
5, 100-Concert Band, Hale Center, TEA:, Hale Center, Joshua Kidd,A,Varsity ,2007,32702,1,1,2,1,2,2,2,2,RM1, Cascadia Celebration  (Hodges), Two British Folk Songs  (Del Borgo (arr)), The Quest (Concert March) (Higgins)
6, 100-Concert Band, Hart ISD, TEA:, Hart, Patrick Middleton,A,Varsity ,2007,32265,2,2,2,2,2,1,2,2, , Lexington March (Edmonson), Chorale Prelude  (McGinty), Phantom Ship  (Del Borgo)
7, 100-Concert Band, Muleshoe High School, TEA:, Muleshoe, Brad Walker,AA,Varsity ,2007,29191,2,3,2,2,3,3,4,3, ," Sterling's ""Silver"" (Brad Walker)", A Childhood Hymn  (Holsinger), Korean Hill Song  (Williams)
8, 100-Concert Band, New Deal High School, TEA:, New Deal, James Nance,A,Varsity ,2007,30124,1,1,1,1,1,1,1,1,RMA, Rough-Riders March (King/Swearingen), Rhythm Machine  (Broege), Medieval Legend  (Story)
9, 100-Concert Band, Olton High School, TEA:, Olton, Nelson Dotson,A,Varsity ,2007,29839,1,1,2,1,1,1,1,1,RMA, Valley Forge March (Edmondson), Nottingham Castle  (Daehn), Connemara Sketches (play two contrasting mvts) (Osborne)
10, 100-Concert Band, Ralls High School, TEA:, Ralls, Craig Hambright,A,Varsity ,2007,30146,2,2,2,2,2,2,1,2, , Wildwind Overture  (Kinyon), Pinnacle  (Grice), Eagle Lake March (Navarre)
11, 100-Concert Band, Smyer High School, TEA:, Smyer, David,A,Varsity ,2007,32859,1,1,1,1,1,2,1,1,RMA, Wings of Justice (William Owens), In the Bleak Midwinter (Holst/Bullock), Serengeti Dreams  (Smith)
12, 100-Concert Band, Springlake-Earth High School, TEA:, Earth, Arthur Plotts,A,Varsity ,2007,32018,1,2,2,2,4,3,2,3, , Canadian Sketches  (Curnow), Sea Song Trilogy  (McGinty), March Zuma (O'Reilly)
13, 100-Concert Band, Sudan High School, TEA:, Sudan, Ed Troyer,A,Varsity ,2007,30130,1,1,1,1,1,1,1,1,RMA, March Juno (Stewart), Variations on Scarborough Fair  (Custer), Flight of Eagles  (Del Borgo)
