,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Alderson Middle School, TEA:, Lubbock, David Anderson,C,Non-Varsity ,2009,48599,2,2,3,2,2,3,3,3, , Phantom Ship  (Del Borgo), Ming Court  (Pitter), Manhattan Beach (Story)
1, 100-Concert Band, Bill Gravitt Jr.High, TEA:, Denver City," Jerry Rodriquez / David Rollins, Dee Russell",C,Varsity ,2009,48683,2,1,2,2,1,2,2,2, , Von Grrrhart's 613th Regimental March ( Holsinger), Fire Dance  (Akey)," Moscow, 1941  (Balmages)"
2, 100-Concert Band, Brownfield Middle SChool, TEA:, Brownfield, Julie Munoz / Michael Munoz,C,Varsity ,2009,50025,2,2,2,2,1,1,1,1,2, Alamo March (Swearingen), A Childhood Hymn (Holsinger), Joy  (Ticheli)
3, 100-Concert Band, Cavazos Middle School, TEA:, Lubbock, Andrew Babcock,CC,Non-Varsity A,2009,48513,2,2,2,2,2,2,2,2, , March Winds (Sebesky), Korean Hill Song  (Williams), Storm Mountain Jubilee  (Strommen)
4, 100-Concert Band, Coronado 7th grade, TEA:, Plainview, Joyce Wilbanks,CCC,Non-Varsity ,2009,48955,1,1,1,1,1,1,1,1,D, Atlantis  (McGinty), Highlander Regiment March (James D. Ployhar), Flight of Eagles  (Del Borgo)
5, 100-Concert Band, Coronado Junior High, TEA:, Plainview, Mark Franklin,CCC,Sub Non-Varsity B,2009,48963,1,1,1,1,2,2,3,2,2, Manchester March (Edmondson), Ming Court  (Pitter), Uskudar  (Anon. or Trad./Smith/Story)
6, 100-Concert Band, Estacado 8th Grade, TEA:, Plainview, Dusty Balderas,CCC,Sub Non-Varsity A,2009,48948,1,2,1,1,2,1,1,1,D, The Golden Eagle March (Edmondson), Courtlandt County Festival  (Owens), Atlantis  (McGinty)
7, 100-Concert Band, Evans Middle School, TEA:, Lubbock, Jodie Rhodes / Beth Ledbetter,CC,Non-Varsity ,2009,49711,1,1,1,1,1,1,1,1,D, Laredo March (Higgins), Ming Court  (Pitter), Kenya Contrasts  (Himes)
8, 100-Concert Band, Frenship Middle School, TEA:, Wolfforth, Christopher Dye,CC,Non-Varsity ,2009,48108,2,1,1,1,1,1,2,1,D, El Alamein March (Edmondson), Our Kingsland Spring  (Hazo), Variations on an English Folk Song  (Smith)
9, 100-Concert Band, Frenship Middle School, TEA:, Wolfforth, June Bearden,CC,Sub Non-Varsity ,2009,48100,2,1,1,1,1,1,1,1,D, Lone Eagle March (Edmondson), Brother James' Air  (Wagner), Pioneer Songs  (Daehn)
10, 100-Concert Band, Hutchinson Middle School, TEA:, Lubbock, David Lewis,CC,Non-Varsity ,2009,47672,1,1,2,1,1,1,1,1,D, Prelude and March  (Frackenpohl),  Soldiers' Processsion and Sword Dance (Margolis), Monterey March  (La Plante)
11, 100-Concert Band, Irons Middle School, TEA:, Lubbock, Mary Clardy,CC,Non-Varsity ,2009,49986,2,1,1,1,2,1,1,1,D, Bluebell March (V. Stanton), Theme and Variations  (Broege), Sea Song Trilogy  (McGinty)
12, 100-Concert Band, Lubbock-Cooper Middle School, TEA:, Lubbock, Bryony Gentry / Dale Stelzer,CC,Non-Varsity ,2009,49313,1,2,2,2,1,1,2,1,2," ""The ""X"" Brigade (Longfield)", Chorale Prelude  (McGinty), Australian Folk Fantasy  (Williams)
13, 100-Concert Band, Plains Middle School, TEA:, Plains, Mario Cordova / Cody Russell,C,Non-Varsity ,2009,44890,2,2,2,2,1,2,2,2, , March of the Palace Guards (Jerry Williams), Gathering In The Glen  (Sweeney), Voodoo Dance  (del Borgo)
14, 100-Concert Band, Seagraves Jr. High, TEA:, Seagraves, Samantha Jones / Carter Biggers,C,Varsity ,2009,49707,3,3,3,3,2,2,2,2, , Theme and Variations  (Broege), Pinnacle  (Grice), Valley Forge March (John Edmondson)
15, 100-Concert Band, Shallowater Middle School, TEA:, Shallowater, Leon,C,Varsity ,2009,48539,1,1,2,1,1,1,1,1,C, Monterey March (La Plante), Shenandoah Valley  (Kinyon), Wolseys Wilde  (Byrd/McGinty)
16, 100-Concert Band, Smylie Wilson Middle School, TEA:, Lubbock, Nora Brazil,CC,Non-Varsity ,2009,50022,2,1,2,2,1,1,1,1,2, Dark Crusader (Josuweit), Chester  (Billings/Tolmage/Osterling), Two British Folk Songs  (Anon. or Trad./Del Borgo)
17, 100-Concert Band, Terra Vista Middle School, TEA:, Wolfforth, Justin Mauldin,CC,Non-Varsity ,2009,49687,2,2,2,2,1,1,2,1,2, Graduation Day (Owens), While I Watch the Yellow Wheat  (Daehn), Knights of Dunvegan  (Meyer)
18, 100-Concert Band, Watson Junior High School, TEA:, Muleshoe, Nicholas Stephenson,C,Varsity ,2009,45211,2,3,3,3,3,3,3,3, , Brandy Station March (Edmondson), Pinnacle (Grice), Nottingham Castle (Daehn)
