,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, A+ Academy Secondary, TEA:, Dallas, Sheri Gomez,AAA,Var-Composite ,2019,144683,1,2,2,2,2,2,1,2, , Black Forest Overture  (Sweeney), Crest of Nobility  (Sheldon), Radetzky March (Johann Strauss/Andrew Balent)
1, 100-Concert Band, Adams HS, TEA:, Dallas, DOLORES PERKINS,AAAAA,Varsity ,2019,149568,2,1,1,1,4,4,3,4,1, Allied Honor (King)," O Waly, Waly (Rhapsody for Band)  (Bocook)", Abracadabra  (Ticheli)
2, 100-Concert Band, Adamson High School, TEA:, Dallas, Aaron Crawford / Joe Reichert,AAAAA,Non-Varsity ,2019,149765,2,1,1,1,4,3,4,4,2, The Company Bugler (Joseph Compello), Plaza de Toros (Michael Story), Fireball! (Brian Beck)
3, 100-Concert Band, Adamson HS, TEA:, Dallas, Joseph Reichert,AAAAA,Varsity ,2019,144552,3,2,3,3,4,3,4,4, , Founders March (Larry Clark), Armenian Rhapsody  (Vinson), Imaginarium  (Standridge)
4, 100-Concert Band, Conrad HS, TEA:, Dallas, Tyrone Jones,AAAAA,Non-Varsity ,2019,147839,1,1,2,1,3,3,4,3,2, Barvarian Trails March (Joseph Compello), Atlantis (Anne McGinty), Black Forest Overture (Michael Sweeney)
5, 100-Concert Band, David W. Carter High School, TEA:, Dallas, Tony Galbreath,AAAA,Non-Varsity A,2019,149735,3,2,2,2,3,3,3,3, , Beacon Hill (Forsblad), Amazing Grace (Ticheli), New Horizons (Corrigan)
6, 100-Concert Band, Ennis High School, TEA:, Ennis, Charles Rockwell,AAAAA,Non-Varsity ,2019,148937,2,1,1,1,2,1,2,2,2, Bullets and Bayonets (Sousa/Fennell), Polly Oliver  (Root), Havendance  (Holsinger)
7, 100-Concert Band, Ennis High School, TEA:, Ennis, Gary Goodwin,AAAAA,Varsity ,2019,148941,1,1,1,1,2,2,2,2,1, In Storm and Sunshine (Heed/Bourgeois), Mangulina  (Basler), Finale (from Symphony No. 1 in g minor)  (Kalinnikov/Bainum)
8, 100-Concert Band, Ennis High School, TEA:, Mansfield, Brian Cupp,AAAAA,Sub Non-Varsity ,2019,148347,2,1,2,2,3,3,3,3, , Freedom City March (Karl King/James Swearingen), Laniakea  (Wilds), Armenian Rhapsody  (Vinson)
9, 100-Concert Band, F.D.Roosevelt High School, TEA:, Dallas, Kermit Gray / Osley Cook,AAAA,Non-Varsity A,2019,150388,2,2,2,2,3,3,3,3, , American Spirit March  (John Higgins ), Kenya Contrasts  (Williams Himes ), Serengeti Dreams  (Robert W Smith )
10, 100-Concert Band, Ferris High School, TEA:, Ferris," Jennifer Kofahl / Sevy DeLeon, Margaret Granado, Marshall Gonzales",AAAA,Varsity ,2019,147959,1,1,1,1,1,1,1,1,A, Aces of the Air (Karl L. King), Benediction (John Stevens), Arabian Dances (Brian Balmages)
11, 100-Concert Band, Ferris High School, TEA:, Ferris," Servando DeLeon / Jennifer Kofahl, Margaret Granado, Marshall Gonzales",AAAA,Non-Varsity ,2019,150140,1,1,1,1,1,1,1,1,C, The Gladiator (Sousa/Story), Fantasy On An Irish Air  (Saucedo), Two British Folk Songs  (Del Borgo)
12, 100-Concert Band, Highland Park High School, TEA:, Dallas, Corey Parks,AAAAA,Non-Varsity A,2019,144428,1,1,1,1,1,1,1,1,C, Emblem of Unity (Richards/ed. Swearingen), Glaciers  (Director), Second Suite in F for Military Band  (Holst/Matthews)
13, 100-Concert Band, Highland Park High School, TEA:, Dallas, Reagan Brumley,AAAAA,Varsity ,2019,143250,1,1,1,1,1,1,1,1,A, Glory of the Yankee Navy  (Sousa/Fennell), Southern Harmony (play all) (Grantham), Overture to School for Scandal  (Barber/Hudson)
14, 100-Concert Band, Hillcrest High School, TEA:, dallas, adam Brian Smith / Dr. Songduk Won,AAAA,Varsity ,2019,149236,1,2,2,2,2,3,3,3, , Host of Freedom (Karl King), A Quiet Music (Douglas E. Wagner)," Moscow, 1941 (Brian Balmages)"
15, 100-Concert Band, Jefferson HS, TEA:, Dallas, Roberto Romano,AAAAA,Varsity ,2019,150364,1,1,1,1,2,3,1,2,1, Legacy March (Hodges), Scenes from Terezin  (Stamp), Variations on Scarborough Fair  (Custer)
16, 100-Concert Band, Lancaster High School, TEA:, Lancaster, Adrian Bonner / Louis Thomas,AAAAA,Varsity ,2019,150640,4,4,3,4,5,5,5,5, , Circus Days (King/Schissel), Black is the Color of My True Love's Hair  (Curnow), Salvation is Created  (Tschesnokoff/Houseknecht)
17, 100-Concert Band, Madison HS, TEA:, Dallas, Julian Luke,AAA,Non-Varsity ,2019,143319,3,3,2,3,3,3,3,3, , Down by the Salley Gardens (Michael Sweeney), The Rowan Tree (Randall Standridge), Minor Major March (Marl Slater)
18, 100-Concert Band, Midlothian Heritage HS, TEA:, Midlothian, Keith Davis / Jesus Perez,AAAA,Varsity ,2019,143926,1,1,1,1,1,1,1,1,A, Radetzky March (Strauss/Reed), Three Folk Miniatures (Jutras), Incantation and Dance  (Chance)
19, 100-Concert Band, Midlothian High School, TEA:, Midlothian, Larry Doran / Alex Badour and Daniel Hawkins,AAAAA,Varsity ,2019,149808,1,1,1,1,1,1,1,1,A, Solid Men to the Front (John Philip Sousa), J'ai ete au bal  (Grantham), Laboring Songs  (Welcher)
20, 100-Concert Band, Midlothian High School, TEA:, Midlothian," Larry Doran / Alex Badour, Danny Hawkins",AAAAA,Non-Varsity ,2019,149984,1,1,1,1,1,1,1,1,C, Deir in De  (Anon. or Trad./Barker), Spoon River  (Grainger/Sheldon/Bainum/Carson-Naylor), Chimes of Liberty (Edwin Franko Goldman)
21, 100-Concert Band, North Dallas High School, TEA:, Dallas, Jesse Warmanen,AAAA,Non-Varsity ,2019,144270,2,3,2,2,3,3,2,3, , Southampton March (Sheldon), Our Kingsland Spring  (Hazo), Russian Sailor's Dance  (Gliere/Williams)
22, 100-Concert Band, Pinkston HS, TEA:, Dallas, Marc Cervantes,AAAA,Non-Varsity A,2019,148863,4,4,4,4,2,2,3,2, , Zacatecas (Codina/ Glover), First Suite in Eb (play mvt 1) (Holst/Matthews)," Prelude, Siciliano and Rondo (play Rondo) (Arnold/Paynter)"
23, 100-Concert Band, Red Oak High School, TEA:, DALLAS, STEVEN H MOSS,AAAAA,Varsity ,2019,139448,1,1,1,1,1,1,1,1,A, Solid Men To The Front! (Sousa/Byrne), Laboring Songs  (Welcher), Symphony for Band  (Persichetti)
24, 100-Concert Band, Red Oak High School, TEA:, Red Oak, Josh Perry,AAAAA,Non-Varsity ,2019,139450,1,1,1,1,1,1,1,1,C, Amparito Roca (Texidor), Air for Band (Erickson), Summer Dances  (Balmages)
25, 100-Concert Band, Red Oak High School, TEA:, Red Oak, Joshua Weisbrod Torres,AAAAA,Sub Non-Varsity A,2019,139449,1,1,1,1,2,1,2,2,2, Henderson Field (Karl King), Steel  (Standridge), Of Emerald Shires (Myers)
26, 100-Concert Band, Seagoville HS, TEA:, Dallas, Duane Esbrand,AAAAA,Non-Varsity ,2019,148660,2,2,3,2,3,4,3,3, , Espana Cani (Pascual Marquina Narro/arr. M. Story), As Twilight Falls  (Sheldon), Atlantis  (McGinty)
27, 100-Concert Band, South Oak Cliff HS, TEA:, Dallas, Lance Williams / Kenneth Clark,AAAAA,Varsity ,2019,144302,2,2,3,2,5,4,4,4, , Liberty Eagle March (Michael Oare ), In The Shining Of The Stars (Sheldon), Spoon River (Hugh Stuart)
28, 100-Concert Band, Spruce HS, TEA:, Dallas, Matthew Sheppard,AAAAA,Varsity ,2019,148561,2,3,2,2,3,4,4,4, , Spoon River  (Grainger/Sheldon/Bainum/Carson-Naylor), Summer Dances  (Balmages), March for Freedom (Hodges)
29, 100-Concert Band, Sunset HS, TEA:, Dallas, Darwin Lewis,AAAAA,Non-Varsity ,2019,150003,1,1,1,1,3,2,2,2,2, Darklands March (Randall Strandridge), Festival of Flight  (Weller), Fantasy on a Fiddle Tune  (La Plante)
30, 100-Concert Band, Sunset HS, TEA:, Dallas, Rametria Smith,AAAAA,Varsity ,2019,150002,1,1,1,1,2,2,2,2,1, Columbia's Pride March (John Philip Sousa), Danzon No. 2  (Marquez/Nickel), Concord  (Grundman)
31, 100-Concert Band, Wilmer Hutchins HS, TEA:, Dallas, Carlton D. Cooper,AAAA,Non-Varsity ,2019,144346,2,2,3,2,2,2,2,2, , El Capitan (Sousa), Blessed Are They (Brahams), A Walk In The Morning Sun (La Plante)
32, 100-Concert Band, Wilson HS, TEA:, Dallas, Chris Evetts / Zach Montez,AAAAA,Non-Varsity ,2019,150634,2,2,1,2,3,3,2,3, , Colliding Visions  (Balmages), Conquista (Shaffer), Bazaar  (Standridge)
33, 100-Concert Band, Wilson HS, TEA:, Dallas, Chris Evetts / Zach Montez,AAAAA,Varsity ,2019,150633,2,1,1,1,2,3,3,3,1, Bravura (Duble/Edmondson), Song for Lyndsay  (Boysen), Dancing at Stonehenge  (Suter)
