,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Chisum High School, TEA:, Paris, Rick Hammer,Var-Combined ,2012,75952,1,2,2,2,1,1,1,1,1, The Brandenburg Gate (Johnnie Vinson), Cascadia Celebration  (Hodges/ ), Contrasto Grosso (play any two mvts) (de Haan/ ),
1, 100-Concert Band, Daingerfield High School, TEA:, Daingerfield, James Bogs / Alicia Hargett,AA,Varsity ,2012,68679,2,2,2,2,1,2,3,2, , Mighty Mite March (Mesang/O'Loughlin), Heaven's Light  (Reineke/ ), Pevensey Castle (Sheldon/ )
2, 100-Concert Band, DeKalb High School, TEA:, DeKalb, Rod Naulls / Mandy Touchstone,AA,Varsity ,2012,68673,2,3,2,2,2,2,2,2, , Freedom City (King), Maesong (Owens), Our Kingsland Spring (Hazo)
3, 100-Concert Band, Elysian Fields High School, TEA:, Elysian Fields, Trent Graves / Diane Shelton,AA,Var-Composite ,2012,73668,1,2,1,1,1,2,1,1,A, The Big Cage (Karl L. King), In Heaven's Air  (Hazo/ ), Fire Dance (Akey/ )
4, 100-Concert Band, Harleton High School, TEA:, Harleton, Christi Speer / Chance James,AA,Varsity ,2012,75518,1,1,1,1,1,2,1,1,B, Alamo March (King)," A Renaissance Pageant, mvt 2 & 3 (Praetorius)", Catch the Wind (Hannickel)
5, 100-Concert Band, Hooks ISD, TEA:, Hooks," T.Jon Kelly / Adair Melton, John Kloap",C,Varsity ,2012,74893,1,2,1,1,1,1,1,1,A, Prestissimo (King/Swearingen), Chorale Prelude - For the Beauty of the Earth  (Colquitt/ ), Joy  (Ticheli/ )
6, 100-Concert Band, Hughes Springs, TEA:, Hughes Springs, Reggie Whatley / Sarah Thompson,AA,Varsity ,2012,75083,2,1,4,2,2,1,2,2, , Sir Greg March (Ted Mesang), Pinnacle  (Grice/ ), Three Folk Miniatures (play mvts 1 & 3) (Anon. or Trad./Jutras)
7, 100-Concert Band, Mineola High School, TEA:, Mineola," Jimmy C. Oliver / Matt Reisinger, Jenn Fulin",AA,Varsity ,2012,76024,2,3,2,2,3,2,3,3, , Amparito Roca (Texidor/Fagan), As Twilight Falls  (Sheldon/ ), Fire Dance  (Akey/ )
8, 100-Concert Band, Prairiland High School, TEA:, Pattonville, Billy Vess / Jon Weddle,AA,Varsity ,2012,69712,2,1,2,2,1,1,1,1,1, Rough Riders March (King/Swearingen), In a French Garden (Richard Meyer), Ghost Fleet (Robert Sheldon)
9, 100-Concert Band, Rivercrest High School, TEA:, Bogota, Michael Hall,AA,Var-Composite ,2012,75832,3,3,3,3,3,2,2,2, , Monterey March (LaPlante), Knights of Dunvegan (Meyer), Fire Dance (Akey)
10, 100-Concert Band, White Oak High School, TEA:, White Oak," Jason Steele / Randy Whatley, Jacovia Cartwright",AA,Varsity ,2012,77069,1,1,1,1,1,1,1,1,A, The Battle of Shiloh  (Barnhouse / Paynter)," Prelude, Siciliano and Rondo (play Siciliano & Rondo) (Arnold/Paynter)", Choreography  (Sheldon/ )
11, 100-Concert Band, Winnsboro High School, TEA:, Winnsboro, Ben Scarborough / Erin Lilliefors,AA,Varsity ,2012,75078,1,1,1,1,1,1,1,1,A, The Black Horse Troop (Sousa/Fennell), Crest of Nobility (Sheldon), Cajun Folk Songs (Ticheli)
