,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Alexander HS, TEA:, Laredo, Christopher Lunsford,AAAAA,Sub Non-Varsity ,2009,47475,1,3,2,2,1,1,1,1,2, Circus Days (King), Tricycle  (Boysen), Ghost Fleet  (Sheldon)
1, 100-Concert Band, Antonio Gonzalez MS, TEA:, Laredo, Carlos Miranda,CC,Varsity ,2009,47279,1,1,2,1,2,1,2,2,2, Let the Flag of Freedom Wave (Swearingen), Voodoo Dance  (del Borgo), Contempo  (Story)
2, 100-Concert Band, Antonio Gonzalez MS, TEA:, Laredo, Elias A. Flores,CC,Non-Varsity ,2009,47567,3,4,3,3,3,3,3,3, , Stratford March (Higgins), Nottingham Castle  (Daehn), Cahokia  (Spears)
3, 100-Concert Band, Christen MS, TEA:, Laredo, Marissa Luna,CCC,Non-Varsity ,2009,45089,1,1,1,1,1,2,2,2,2, March Grandioso (Seitz/Smith), Court Festival  (Pearson), Cascadia Celebration  (Hodges)
4, 100-Concert Band, Christen MS, TEA:, Laredo, Rosario De Leon,CCC,Varsity ,2009,45091,1,2,1,1,1,1,1,1,C, Fort Canterbury March (Holsinger), Variations on a Sailing Song  (Strommen)," Moscow, 1941  (Balmages)"
5, 100-Concert Band, Cigarroa MS, TEA:, Laredo, Jacinto Davila,CCC,Non-Varsity ,2009,44892,2,2,1,2,3,3,3,3, , March Primo (Eveland), Nottingham Castle  (Daehn), Dance Celebration  (Smith)
6, 100-Concert Band, Cigarroa MS, TEA:, Laredo, Servando Serna,CCC,Varsity ,2009,44883,3,3,3,3,2,2,1,2, , Heritage Days Concert March (Edmondson), Two British Folk Songs (Del Borgo), Journey Down Niagara  (Tucker)
7, 100-Concert Band, Clark MS, TEA:, Laredo, Gilbert Cuellar,CC,Varsity ,2009,49238,2,3,1,2,1,1,1,1,2, A Galop To End All Galops (Barker), Joy Revisited  (Ticheli), Third Suite - Mvts 1 & 3 (Jager)
8, 100-Concert Band, Clark MS, TEA:, Laredo, Sergio Valderrama,CC,Non-Varsity ,2009,49273,3,2,2,2,1,2,1,1,2, Glenwood March (Gorham), Soldiers' Processsion and Sword Dance  (Margolis), Voodoo Dance  (Del Borgo)
9, 100-Concert Band, Garcia MS, TEA:, Laredo, Christopher Moore / Sergio Garcia,CC,Varsity ,2009,42734,3,4,4,4,3,3,3,3, , Theme and Variations (Broege), Joy  (Ticheli), Capture The Moment (Owens)
10, 100-Concert Band, George Washington MS, TEA:, laredo, Abel Garza Jr.,CCC,Non-Varsity ,2009,45367,2,3,3,3,2,2,2,2, , Integrity March (Balent), Uskudar  (Trad./Smith/Story), Atlantis  (McGinty)
11, 100-Concert Band, George Washington MS, TEA:, Laredo, Jesus M. Garcia,CCC,Varsity ,2009,45360,1,2,1,1,2,2,2,2,2, Guardians of Liberty (Murtha), Catch The Wind  (Hannickel)," Moscow, 1941  (Balmages)"
12, 100-Concert Band, Lamar Bruni Vergara MS, TEA:, Laredo, Reymundo Ramos,CC,Varsity ,2009,49645,3,2,2,2,1,1,2,1,2, Summit March (Bennett/Clark), In a French Garden  (Meyer), Pevensey Castle  (Sheldon)
13, 100-Concert Band, Lamar MS, TEA:, Laredo, Diana G Borrego,CCC,Non-Varsity ,2009,44984,2,2,3,2,3,3,3,3, , Langham Creek (Stevens), Atlantis  (McGinty), Two English Dances (O'Reilly)
14, 100-Concert Band, Lamar MS, TEA:, Laredo, Magdalena Morales,CCC,Varsity ,2009,44983,3,1,2,2,1,1,1,1,2, Gateway March (Osterling), Kenya Contrasts  (Himes), Portsmouth Reflections  (Oare)
15, 100-Concert Band, Los Obispos MS, TEA:, Laredo, Victor Gunnoe,CC,Varsity ,2009,47513,2,3,3,3,1,1,1,1,2, Norland March (Edmonson), Sakura  (Story), Down by the Salley Gardens  (Trad./Sweeny)
16, 100-Concert Band, Memorial MS, TEA:, Laredo, Wesley Evans,CC,Varsity ,2009,44582,2,2,4,2,2,2,2,2, , Infinity Concert March (Curnow), The Battle Pavane  (Susato/Margolis), Distant Horizons  (Sweeney)
17, 100-Concert Band, Trautmann MS, TEA:, Laredo, Jorge Luis Garcia,CCC,Sub Non-Varsity ,2009,49111,2,2,2,2,1,2,1,1,2, Cadets on Parade (Compello), Little Brazil Suite  (Balent), Distant Horizons  (Sweeney)
18, 100-Concert Band, Trautmann MS, TEA:, Laredo, Jorge Luis Garcia,CCC,Varsity ,2009,45708,1,1,1,1,1,1,1,1,C, Gallito (Pasodoble) (Lope), A Longford Legend (Sheldon), Shepherd's Hey  (Grainger/Rogers)
19, 100-Concert Band, Trautmann MS, TEA:, Laredo, Lisa Lopez,CCC,Non-Varsity ,2009,49175,1,1,1,1,1,2,1,1,D, Activity March (Bennett/Clark), Renaissance Suite  (Susato/Curnow), Serengeti Dreams  (Smith)
20, 100-Concert Band, undefined, TEA:, Laredo, Lyle Perkins,AAAAA,Sub Non-Varsity ,2009,47482,2,3,3,3,2,2,2,2, , Glenwood March (Gorham), Flight of Eagles  (Del Borgo), Joy Revisited  (Ticheli)
21, 100-Concert Band, United HS, TEA:, Laredo, Abel Vergara Jr.,AAAAA,Sub Non-Varsity A,2009,47431,1,1,2,1,1,1,1,1,C, Torch of Liberty (King), Mosaic  (Paulus), Fortress  (Ticheli)
22, 100-Concert Band, United MS, TEA:, Laredo, Graciela Y. Gonzales,CC,Non-Varsity ,2009,48660,3,3,3,3,2,1,2,2, , The Silver Scepter (Kinyon), All The Pretty Little Horses  (McGinty), Stratosphere  (Beckham)
23, 100-Concert Band, United MS, TEA:, Laredo, Hiram I. Gonzales / Graciela Y. Gonzales,CC,Varsity ,2009,48642,1,1,1,1,1,1,1,1,C, Pride of the Regiment (Seward), Our Kingsland Spring  (Hazo), Pinnacle  (Grice)
24, 100-Concert Band, United South M.S., TEA:, Laredo, San Juanita Rodriguez,CCC,Non-Varsity ,2009,49060,1,1,1,1,1,1,1,1,D, Woodlake March (O'Reilly), Dance Celebration  (Smith), Two Minute Symphony  (Margolis)
25, 100-Concert Band, United South MS, TEA:, Laredo, Yolanda E. Moreno,CCC,Varsity ,2009,49059,1,1,1,1,1,1,1,1,C, Lexington March (Edmondson), Westridge Overture  (Barnes), In a French Garden  (Meyer)
