,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Cinco Ranch High School, TEA:, Katy, Michael Ouellette,AAAAA,Sub Non-Varsity A,2011,63031,1,1,1,1,1,1,1,1,C,  Choreography  (Sheldon), Dona Nobis Pacem  (Sudduth), March of the Patriots (Morales)
1, 100-Concert Band, Cinco Ranch High School, TEA:, Katy, Ray Jones,AAAAA,Non-Varsity ,2011,65638,1,1,1,1,1,1,1,1,C, Riders for the Flag (Sousa), Sleep (Whitacre), Nitro  (Ticheli)
2, 100-Concert Band, Cinco Ranch High School, TEA:, Katy, Ray Jones,AAAAA,Sub Non-Varsity B,2011,65635,1,1,1,1,1,1,1,1,C, The Invincibles (Edmondson), Harvesting The Fields of Russia  (Lucas), Sparks (Balmages)
3, 100-Concert Band, Davis HS, TEA:, Houston, Samuel Jackson,AAAA,Non-Varsity ,2011,65777,4,3,3,3,2,3,3,3, , Semper Fidelis March (Sousa), They Led My Lord Away  (Gordon/Allen)," Second Suite in F for Military Band (play mvt 1, 2 or 4) (Holst/Matthews)"
4, 100-Concert Band, Elsik HS, TEA:, Houston, Ryan Clift / Sammie Lynn,AAAAA,Non-Varsity ,2011,66613,4,3,3,3,2,2,2,2, , Newcastle March (Vinson), Down by the Salley Gardens  (Anon. or Trad./Sweeny), A Renaissance Revel (play all) (Susato/Singleton)
5, 100-Concert Band, Hastings HS, TEA:, Houston, Paul Brodt / Erich Sonnier,AAAAA,Non-Varsity ,2011,65849,1,1,2,1,1,1,2,1,C, Coast Guards (King/ arr. James Swearingen)," Moscow, 1941  (Balmages)", Three Folk Miniatures  (Anon. or Trad./Jutras)
6, 100-Concert Band, HSPVA, TEA:, Houston, Stephen Crawford,AAAAA,Non-Varsity A,2011,65731,1,1,2,1,1,1,1,1,C, Regal Procession (Williams), Old Churches  (Colgrass), A Highland Rhapsody  (Van der Roost)
7, 100-Concert Band, James E. Taylor High School, TEA:, Katy, Bruce Melville,AAAAA,Sub Non-Varsity C,2011,65639,2,1,1,1,1,2,2,2,2, Rough Riders (King/Swearingen), Cradlesong  (Barton), Dolce and Dance  (Fagan)
8, 100-Concert Band, James E. Taylor High School, TEA:, Katy, Bruce Melville,AAAAA,Non-Varsity ,2011,65636,1,1,1,1,1,1,1,1,C, Under the Kaisers Banners (H.L. Blankenberg), O Magnum Mysterium  (Lauridsen/Reynolds), Firefly (Ryan George)
9, 100-Concert Band, James E. Taylor High School, TEA:, Katy, Christopher Bailey,AAAAA,Sub Non-Varsity B,2011,66979,2,1,1,1,1,1,1,1,C, Call to Victory (King/Swearingen),  J. S. Jig  (Karrick), Journey Down Niagara  (Tucker)
