,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Bowie Middle School, TEA:, Irving, Mason Daffinee,CCC,Non-Varsity A,2007,32395,2,2,3,2,1,1,1,1,PLQ," Heroes on Parade (Hillis, Greg)", Russian Sailors Dance (Gliere/Williams)," May Day in Red Square (Prentice, Christopher)"
1, 100-Concert Band, Bowie Middle School, TEA:, Irving, Jennifer Mendez,CCC,Varsity ,2007,32361,3,2,3,3,1,1,1,1,PLQ, Tricycle  (Boysen), Songs Of The Whalemen  (Del Borgo), La Pequena Marcha Espanola (Oldencott)
2, 100-Concert Band, Bowie Middle School, TEA:, Irving, Sergio Mendez,CCC,Sub Non-Varsity A,2007,32384,2,2,3,2,1,1,1,1,PLQ, Cape Spear March (Sandy Feldstein & John O'Reilly), Voodoo Dance (Elliot dol Borgo), Sea Song Trilogy (Anne McGinty)
3, 100-Concert Band, Byrd Middle School, TEA:, Duncanville, Brian Beck,CCC,Varsity ,2007,27086,1,1,1,1,1,1,1,1,TRO, March Indienne (A. Sellesick), Shenandoah  (Ticheli), Theme from Green Bushes  (Grainger/Daehn)
4, 100-Concert Band, Byrd Middle School, TEA:, Duncanville, Brittney Williams,CCC,Non-Varsity ,2007,30029,1,1,1,1,1,1,1,1,TRO, Fallbrook March (John O'Reilly), Sakura  (Story), Serengeti Dreams  (Smith)
5, 100-Concert Band, Cary Middle School, TEA:, Dallas, Harold Floyd,CCC,Varsity ,2007,28791,3,4,3,3,3,3,3,3, , Kensington March (Edmondson), The Steppes of Russia  (Del Borgo), La Rejouissance (from Fireworks)  (Handel/Williams)
6, 100-Concert Band, D. A. Hulcy, TEA:, Dallas, steve Gowans,CCC,Non-Varsity ,2007,26987,5,5,5,5,4,3,4,4, , Dolce and Dance  (Fagan), A Childhood Hymn  (Holsinger), The Double Eagle (Concert March) (John Edmondson)
7, 100-Concert Band, Ennis Middle School, TEA:, Ennis, David Ingram,CCC,Varsity ,2007,29702,2,2,1,2,1,1,1,1,PLQ, Army of the Nile March (K. J. Alford)," Second Suite in F for Military Band (play mvt 1, 2 or 4) (Holst/Matthews)", Theme from Green Bushes  (Grainger/Daehn)
8, 100-Concert Band, Ennis Middle School, TEA:, Ennis, Maria Lewis Rohr,CCC,Non-Varsity ,2007,30392,1,2,1,1,1,1,1,1,TRO, Valley Forge March (King/Swearingen), Theme and Variations (Broege), Two British Folk Songs  (Del Borgo (arr))
9, 100-Concert Band, Gaston Middle School, TEA:, Dallas, Ray Akin,CCC,Varsity ,2007,31771,4,4,4,4,5,4,4,4, , March on a Welsh Air (Edmondson), Bach Chorale and March (Bach/Wilson), Kenya Contrasts (Himes)
10, 100-Concert Band, Highland Park Middle School, TEA:, Dallas, Terry White,CCC,Varsity ,2007,29473,2,2,3,2,1,1,1,1,PLQ, Alamo March (King/Swearingen), Chant & Jubilo (Francis McBeth), Fu-Mon (Hiroshi Hoshina)
11, 100-Concert Band, Houston Middle School, TEA:, Irving, Rick McCoy,CCC,Varsity ,2007,34153,3,3,3,3,2,2,3,2, , In a French Garden  (Meyer), Variations on an English Folk Song  (Smith), Mad Anthony ( march ) (Andrew Balent)
12, 100-Concert Band, Jackson Middle School, TEA:, Grand Prairie, Kevin Thomas,CCC,Varsity ,2007,30781,1,1,2,1,2,2,2,2,PLQ, Winchester March (John Edmondson), Dolce and Dance (Gary Fagan), Flight of Eagles (Elliott Del Borgo)
13, 100-Concert Band, Kennemer Middle School, TEA:, Dallas, Gary Williams,CCC,Varsity ,2007,32586,1,1,1,1,1,1,1,1,TRO, Mighty Mite March (Mesang/O'Loughlin), Prelude and Fugue in Bb Major  (Bach/Moehlmann), A Longford Legend (play two mvts) (Sheldon)
14, 100-Concert Band, L.V. Stockard Middle School, TEA:, Dallas, Carolyn Smith,CCC,Non-Varsity A,2007,28009,3,2,3,3,2,2,1,2, , Nottingham Castle  (Daehn), Liturgical Fanfare  (Smith), The Explorers (Concert March) (John Edmondson)
15, 100-Concert Band, Lamar Middle School, TEA:," Irving, TX", Dan Gelber,CCC,Varsity ,2007,33987,3,3,3,3,2,2,2,2, , Harmony KIng March (Geisler), Loch Lomond (Black)," Fanfare, Ode and Festival (Margolis)"
16, 100-Concert Band, Lancaster Middle School, TEA:, Lancaster, James Juengerman,CCC,Varsity ,2007,29162,2,3,2,2,3,3,3,3, , Kenya Contrasts (Himes), Slane (/Wagner), Castlewood March (Hale & Hale)
