,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, 0, TEA:, , edwardsb,Varsity ,2005,13344, , , , , , , , , , Gallant Marines (King/Swearingen), Shenandoah (Ticheli), Havendance (Holsinger),
1, 100-Concert Band, 0, TEA:, , rvbarronjh,Non-Varsity ,2005,15094,3,2,3,3,4,3,3,3, , Activity March (Bennett/Clark), In The Bleak Midwinter (Holst/Bullock), Two English Dances (O'Reilly (arr)),
2, 100-Concert Band, Austin Middle School, TEA:, Irving, Gary Reddoch,CC,Varsity ,2005,15170,2,2,2,2,3,3,3,3, , Honor and Pride (Seward), Under An Irish Sky (Neeck), Pinnacle (Grice)
3, 100-Concert Band, Bowie Middle School, TEA:, Irving, Ralph Morgan,CC,Varsity ,2005,14641,2,1,2,2,3,3,3,3, , Fort Canterbury March (Holsinger), America Verses (Broege)," Steppes of Russia, The (Del Borgo)"
4, 100-Concert Band, Brooks Wester Middle School, TEA:, Mansfield, Jennifer Levanduski,CCC,Varsity ,2005,12648,1,1,1,1,1,1,1,1,TRO, Emblem of Unity March (Richards/Swearingen), As Summer Was Just Beginning (Daehn), A Longford Legend (Sheldon)
5, 100-Concert Band, Brooks Wester Middle School, TEA:, Mansfield, Nathan Wood,CCC,Non-Varsity ,2005,13505,1,1,1,1,1,1,1,1,TRO, Pinnacle (Grice), Two British Folk Songs (Del Borgo (arr)), Guardians of Liberty (Murtha)
6, 100-Concert Band, Byrd Middle School, TEA:, Duncanville, Gary Williams,CCC,Varsity ,2005,14570,1,1,1,1,1,1,1,1,TRO, Signature (Van der Roost), Cumberland Cross (Strommen), Technicolor Pachyderms (Beck)
7, 100-Concert Band, Byrd Middle School, TEA:, Duncanville, Gary Williams,CCC,Non-Varsity ,2005,12964,1,1,1,1,2,2,1,2,PLQ, Zion March (Beck), Serengeti Dreams (Smith), Voodoo Dance (del Borgo)
8, 100-Concert Band, Coppell Middle School East, TEA:, Coppell, Marty Nelson,CC,Varsity ,2005,14717,1,1,2,1,1,1,1,1,TRO, Circus Days (King/Schissel), American Riversongs (La Plante), Summer Dances (Balmages)
9, 100-Concert Band, Coppell Middle School East, TEA:, Coppell, Molly Headd,CC,Non-Varsity ,2005,16063,2,2,2,2,1,2,1,1,PLQ, Rough Riders (King/Swearingen), The Wexford Carol (McGinty), Highland Legend (Moss)
10, 100-Concert Band, Coppell Middle School North, TEA:, Coppell, Michael Beavers,CC,Non-Varsity ,2005,16330,1,1,2,1,1,1,2,1,TRO, The Double Eagle March (John Edmondson), Dolce and Dance (Gary Fagan), Catch The Wind (Hannickel)
11, 100-Concert Band, Coppell Middle School North, TEA:," Coppell,", Joey Ashbrook,CC,Varsity ,2005,14345,1,1,1,1,1,1,1,1,TRO, Robinsons Grand Entry March (Karl King/Schissel)," English Folk Song Suite Mvts. 1, 2, 3 (Vaughan Williams)", Symphony No. 3 (play one mvt) 4th Mvt. (Giannini)
12, 100-Concert Band, Coppell Middle School West, TEA:, Coppell, Joe Mehling,CC,Varsity ,2005,12777,1,1,1,1,1,1,1,1,TRO," English Folk Song Suite Mvt. 1 ""Seventeen Come Sunday"" (R. Vaughn Williams)", Latin Folk Song Trilogy (William Himes), El Capitan (Sousa/arr. Brion/Schissel)
13, 100-Concert Band, Coppell Middle School West, TEA:, Coppell, Richard Sullivan,CC,Non-Varsity ,2005,12775,2,2,2,2,2,3,2,2, , Omaha Beach (John Edmondson), Cumberland Cross (Carl Strommen), Donna Nobis Pacem (James Sudduth)
14, 100-Concert Band, Crockett Middle School, TEA:, Irving, Ellen Bond,CC,Varsity ,2005,15870,2,2,2,2,3,3,4,3, , El Alamein (Edmondson), Sakura (Story), Catch The Wind (Hannickel)
15, 100-Concert Band, Danny Jones Middle School, TEA:, Mansfield, Eric Bolden,CC,Non-Varsity ,2005,13737,1,1,2,1,1,1,1,1,TRO, Lexington March (John Edmondson), Down Longford Way (Grainger/Osmon), Sinfonia VI: The Four Elements ( mvt 2 and mvt 4) (Broege)
16, 100-Concert Band, Desoto East Junior High, TEA:, Desoto, Daryll Kaire,CC,Varsity ,2005,13441,2,1,1,1,2,2,2,2,PLQ, March of the Majestics (Robert Sheldon), Two British Folk Songs (Del Borgo (arr)), Knights of Dunvegan (Meyer)
17, 100-Concert Band, DeSoto West Junior High School, TEA:, DeSoto, Kimberly J. Tucker,CCC,Varsity ,2005,13598,2,2,2,2,2,1,2,2, , Old Ironsides (Sousa/Lovrien), English Country Settings (La Plante), Declaration Overture (Smith)
18, 100-Concert Band, DeSoto West Junior High, TEA:, DeSoto, Maria Rohr,CCC,Non-Varsity ,2005,13604,2,2,3,2,2,2,3,2, , Blackhawk March (Bullock), Fantasy On An Irish Air (Saucedo), Pevensey Castle (Sheldon)
19, 100-Concert Band, DeZavala Middle School, TEA:, Irving, Richard Knoll,CC,Varsity ,2005,15857,1,2,1,1,3,3,3,3,PLQ, Fort Canterbury March (David Holsinger), Korean Hill Song (Williams), Dolce and Dance (Fagan)
20, 100-Concert Band, E. B. Comstock Middle School, TEA:, Dallas, Alan Bables,CCC,Varsity ,2005,16626,5,5,5,5,4,4,5,4, , Project March (Harold Bennett), A Hymn for Band (Stuart), Chanteys (Andrews)
21, 100-Concert Band, Ennis Junior High, TEA:, Ennis, Chad Brooks,CCC,Non-Varsity ,2005,12899,1,1,2,1,1,1,1,1,TRO, Mister Joe (arr. Clark), Chorale Prelude: All Things Bright and Beautiful (Smith), Rhythm Machine (Broege)
22, 100-Concert Band, Ennis Junior High, TEA:, Ennis, Melanie Mitschke,CCC,Varsity ,2005,16092,1,1,2,1,1,1,1,1,TRO, America Exultant March (Fillmore/Glover), Chanson de Matin (Elgar/De Meij), Sang (Wilson)
23, 100-Concert Band, Fred F. Florence M.S., TEA:, dallas, Cartlton Cooper,CCC,Non-Varsity ,2005,16595,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Voodoo Dance (del Borgo), Brother James' Air (Wagner), Freedom's March (Swearington)
24, 100-Concert Band, Gaston Middle School, TEA:, Dallas, Ray Akin,CCC,Varsity ,2005,14323,4,3,3,3,4,3,4,4, , Lexington March (Edmondson), Bach Chorale and March (Bach/Wilson), Kenya Contrasts (Himes)
25, 100-Concert Band, Highland Park Middle School, TEA:, Dallas, Rusty Gray,CCC,Varsity ,2005,14549,1,1,2,1,2,1,1,1,TRO, British Eighth March (Zo Elliott), Tres Danzas De Mexico Mvt. 1 (William E. Rhoads), Encanto (Smith)
26, 100-Concert Band, J L Long Middle School, TEA:, Dallas, Marc Cervantes,CCC,Non-Varsity ,2005,16252,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , March To Castle Rock (Hodges), The Battle Pavane (Susato), Tricycle (Boysen)
27, 100-Concert Band, Lamar Middle School, TEA:," Irving, TX", Dan Gelber,CCC,Varsity ,2005,14873,3,3,3,3,2,2,3,2, , General Grant (King), Greenwillow Protrait (Williams), The Battle Pavane (Susato/Margolis)
28, 100-Concert Band, Lancaster Junior High, TEA:, Lancaster, Rodney Thompson,CCC,Varsity ,2005,16094,4,4,4,4,5,4,4,4, , Royal Heritage Suite (Gordon), Amazing Grace (Holmes), Stateside March (Fote)
29, 100-Concert Band, Midlothian Middle School, TEA:, Midlothian, Denise Stitzel,CCC,Varsity ,2005,17001,1,1,1,1,1,1,1,1,TRO, Prestissimo (King), Shepherd's Hey (Grainger), Incantation and Dance (John Barnes Chance)
30, 100-Concert Band, Midlothian Middle School, TEA:, Midlothian," Laurencio P. Arroyo, Jr.",CCC,Non-Varsity ,2005,14487,2,2,1,2,2,2,2,2, , Valley Forge March (John Edmondson)," Early English Suite (play mvts 1, 2, & 4) (Duncombe/Finlayson)", Pinnacle (Grice)
31, 100-Concert Band, Norman Junior High, TEA:, , Bobby McCoy,CC,Varsity ,2005,16514,3,3,3,3,3,3,2,3, , Command March (John Edmondson), Songs Of The Whalemen (Del Borgo), Fa Una Canzona (Vecchi/Daehn)
32, 100-Concert Band, Pearl C. Anderson MS, TEA:, Dallas, Angela M. Smith,CCC,Non-Varsity ,2005,16465,4,4,4,4,3,4,3,3, , Manhattan Beach (Sousa/ Story), Court Festival (Pearson), Atlantis (McGinty)
33, 100-Concert Band, Permenter Middle School, TEA:, Cedar Hill, Steven Bunch,CCC,Non-Varsity ,2005,13608,1,1,1,1,2,1,2,2,PLQ, March of Freedom (John Edmondson), Atlantis (Anne McGinty), Serengeti Dreams (Robert W. Smith)
34, 100-Concert Band, Permenter Middle School, TEA:, Cedar Hill, Tom Wine,CCC,Varsity ,2005,13607,2,1,2,2,2,2,2,2, , Lieutenant Commander (King), Australian Up-Country Tune (Grainger/Bainum), Variations on Scarborough Fair (Custer)
35, 100-Concert Band, Quintanilla Middle School, TEA:, Dallas, Artemus Nelson,CCC,Non-Varsity ,2005,12647,4,4,3,4,4,4,4,4, , Eagle Crest March (Pearson), The Red Balloon (McGinty), Kenya Contrasts (Himes)
36, 100-Concert Band, R. T. Hill Middle School, TEA:, Dallas, Darby Gay,CCC,Varsity ,2005,14963,4,3,3,3,4,3,3,3, , Manhattan Beach March (Sousa/Contorno), A Childhood Hymn (Holsinger), Westridge Overture (Barnes)
