,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Denver City High School, TEA:, Denver City, David A. Rollins,AA,Varsity ,2006,24931,1,1,2,1,2,1,1,1,RMA, Cancion De Espana Pasodoble (Michael Martin), Canterbury Walk (Strommen), Declaration Overture (Smith)
1, 100-Concert Band, Jayton High School, TEA:, Jayton, Michael Hall,A,Varsity ,2006,24962,1,1,1,1,3,3,2,3,RM1, The Vanguard March (Foster), Theme and Variations (Broege), Modal Song and Dance (Del Borgo)
2, 100-Concert Band, Klondike High School, TEA:, Lamesa, Mary Ohlhausen,A,Varsity ,2006,22532,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Kenya Contrasts (Himes), Portrait of a Clown (Ticheli), March On A Welsh Air (Edmondson)
3, 100-Concert Band, Loop High School, TEA:, Loop, Eric Higgins,A,Varsity ,2006,25727,3,2,2,2,2,2,2,2, , Activity March (Bennett), Chorale Prelude: All Things Bright and Beautiful (Smith), Sea Song Trilogy (McGinty)
4, 100-Concert Band, Lorenzo, TEA:, Lorenzo, Craig Hambright,A,Varsity ,2006,26072,2,2,2,2,3,2,3,3, , Greenland March (Barry E. Kopetz), Pinnacle (Grice), Two English Dances (O'Reilly (arr))
5, 100-Concert Band, Morton ISD, TEA:, Morton, Darryl Smith,A,Varsity ,2006,18909,3,2,2,2,3,3,3,3, , Fire Dance (Akey), Liturgical Fanfare (Smith), Liberty March (Swearingen)
6, 100-Concert Band, Plains High School, TEA:, Plains, Cody Russell,A,Varsity ,2006,25673,1,1,1,1,1,1,1,1,RMA, Korean Folk Rhapsody (Curnow), Pevensey Castle (Sheldon), New South Wales March (Edmondson)
7, 100-Concert Band, Post, TEA:, post, Aaron Rathbun,AA,Varsity ,2006,25965,2,1,2,2,2,2,2,2, , Cumberland Cross (strommen), Pinnacle (Grice), March of the Silver Brigade (Hilliard)
8, 100-Concert Band, Roosevelt High School, TEA:, Lubbock, Hugh Archer,AA,Varsity ,2006,21230,1,1,1,1,2,1,2,2,RM1, The Chimes of Liberty (Goldman/Custer), Slane (Wagner), Flight of Eagles (Del Borgo)
9, 100-Concert Band, Ropes ISD, TEA:, Ropesville, Stephen Martin,A,Varsity ,2006,24760,1,1,1,1,2,1,1,1,RMA, Alamo March (King/Swearingen), Amazing Grace (Edmondson), English Folk Suite (Del Borgo)
10, 100-Concert Band, Seagraves High School, TEA:, Seagraves, David Eakins,A,Varsity ,2006,20903,1,2,1,1,1,1,1,1,RMA," Zia, Zia! (Claude T. Smith)", Flight of Valor (James Swearingen), Sinfonia VI: The Four Elements (Timothy Broege)
11, 100-Concert Band, Shallowater Middle School, TEA:, Shallowater, Don Summersgill,AA,Varsity ,2006,25767,2,1,1,1,1,1,2,1,RMA, United Nations March (King/Swearingen), Knights of Dunvegan (Meyer), Flight of Eagles (Del Borgo)
12, 100-Concert Band, Slaton High School, TEA:, Slaton, Eddie Chance,AA,Varsity ,2006,24482,2,2,2,2,2,2,3,2, , Lexington March (John Edmondson), The Harmonious Blacksmith (Handel/Osterling), Fire Dance (Akey)
13, 100-Concert Band, Spur High School, TEA:, Spur, Ashley Applewhite,A,Varsity ,2006,26190,2,3,3,3,3,3,4,3, , A Shaker March (Kinyon), In The Bleak Midwinter (Holst/Bullock), Two English Dances (O'Reilly (arr))
14, 100-Concert Band, Sundown HS, TEA:, Sundown, Mike Glaze and Norman Carroll,A,Varsity ,2006,24445,1,1,1,1,1,1,1,1,RMA, Southwest Saga (Sheldon), Salvation is Created (Tschesnokoff/Houseknecht), Hosts of Freedom (King/Paynter)
15, 100-Concert Band, Tahoka High School, TEA:, Tahoka, Carroll Rhodes,AA,Varsity ,2006,24463,1,1,1,1,1,1,1,1,RMA, Big Cage (Karl L. King), The Steppes of Russia (Del Borgo), And My Spirit Lives On (William Owens)
16, 100-Concert Band, Whiteface, TEA:, whiteface, Dan McCasland,A,Varsity ,2006,24446,1,1,1,1,1,1,1,1,RMA, American Patrol (Meacham/Balent), The Steppes of Russia (Del Borgo), Knights of Dunvegan (Meyer)
