,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Aubrey High School, TEA:, Aubrey," Ron Chapman / Chris Davis, Preston Pierce",AA, ,2010,51371,1,1,1,1,1,1,1,1,A, Old Comrades (Teik), Variations on Scarbourgh Fair (Custer), Simple Gifts: Four Shaker Songs (Ticheli)
1, 100-Concert Band, Bridgeport High School, TEA:, Bridgeport," Lonnie Baker / Hughlen White, Jeff James",AAA,Varsity ,2010,53612,1,1,1,1,1,1,1,1,A, The Ambassador (Longfield), On a Hymnsong of Philip Bliss  (Holsinger), American Sailing Songs  (Milford)
2, 100-Concert Band, Decatur High School, TEA:, Decatur, Doug Fulwood,AAA,Varsity ,2010,53265,1,1,1,1,1,1,1,1,A, Lexington March (King/Swearingen), Voices of the Sky  (Hazo), Joy Revisited  (Ticheli)
3, 100-Concert Band, Gainesville High School, TEA:, Gainesville, Bryan Ferrell,AAA,Varsity ,2010,52013,1,1,1,1,1,1,1,1,A, York'scher Marsch (Beethoven/Sparke), On a Hymnsong of Philip Bliss  (Holsinger), Joy  (Ticheli)
4, 100-Concert Band, Hirschi High School, TEA:, Wichita Falls, Randy Smith,AAA,Non-Varsity ,2010,51546,3,2,3,3,2,2,2,2, , March Of The Irish Guard (Ployhar), Joy  (Ticheli), Quintology  (Meyer)
5, 100-Concert Band, Hirschi High School, TEA:, Wichita Falls, Sheryl Kingcade,AAA,Varsity ,2010,51529,1,1,2,1,1,1,1,1,B, True Blue (King/Swearingen), Joy Revisited  (Ticheli), Voices of the Sky  (Hazo)
6, 100-Concert Band, Iowa Park High School, TEA:, Iowa Park," Greg Miller / Ed Hefti, Elizabeth Wetherbee, Dan Timmerman",AAA,Varsity ,2010,52332,1,1,1,1,1,1,1,1,A, Miss Liberty (K.L.King/James Swearingen), Deir in De  (Anon. or Trad./Barker), Our Kingsland Spring (Samuel Hazo)
7, 100-Concert Band, Krum High School, TEA:, Krum, Carol Turner,AA,Varsity ,2010,51452,1,1,1,1,1,1,1,1,B, Washington Post March (J.P.Sousa), Linden Lea  (Vaughan Williams/Stout), Fantasy on an African-American Spiritual  (Preuninger)
8, 100-Concert Band, Olney High School, TEA:, Olney, Rodney D. Bennett / Marilyn K. Bennett,AA,Varsity ,2010,52186,1,1,2,1,1,2,1,1,B, Rough Riders (King/Swearingen), Song of Hope  (Swearingen), Latin Folk Song Trilogy  (Himes)
9, 100-Concert Band, Sanger High School, TEA:, Sanger, Jim Wiggins / Angie Lee,AAA,Varsity ,2010,53262,1,1,1,1,1,1,1,1,A, Bullets and Bayonetts March (Sousa/Fennell), In The Shining Of The Stars  (Sheldon), Incantation and Dance  (Chance)
