,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Deer Park High School, TEA:, Deer Park, Gary Hebert / Gene Cum pian & Paul Parkan,AAAAA,Varsity ,2011,67238,1,1,1,1,1,1,1,1,A, March from An Original Suite (Jacob), Overture to Colas Breugnon  (Kabalevsky/Hunsberger), Machu Picchu - City in the Sky  (Yagisawa)
1, 100-Concert Band, Deer Park High School, TEA:, Deer Park," Paul Parkan / Gary Hebert, Gene Cumpian",AAAAA,Non-Varsity ,2011,65269,1,1,1,1,1,1,1,1,C, United Nations (King/Swearingen),  Summer Resounding  (Balmages), What Goes in the Night  (Giroux)
2, 100-Concert Band, Dobie High School, TEA:, Houston, Cathleen Padden,AAAAA,Non-Varsity ,2011,65880,2,1,1,1,1,1,1,1,C, Concord  (Grundman), The Journey of Yan Si Meng  (Musella), The Avenger March (King/Clark)
3, 100-Concert Band, Dobie High School, TEA:, Houston, Richard Hicks,AAAAA,Varsity ,2011,65304,1,1,1,1,1,1,1,1,B, Who's Who in Navy Blue (John Philip Sousa), Redline Tango  (Mackey), Symphony for Band  (Persichetti)
4, 100-Concert Band, La Porte HS, TEA:, La Porte, Kevin D. Poe / Steve Ferenczy,AAAAA,Varsity ,2011,66650,2,2,2,2,2,3,3,3, , Canzona  (Mennin), Balkanya (mvts 1 & 2) (Van der Roost), Second Suite in F for Military Band (1. March) (Holst/Matthews)
5, 100-Concert Band, La Porte HS, TEA:, La Porte," William Hoffman / Kevin Poe, Steve Ferenczy",AAAAA,Non-Varsity ,2011,66661,3,3,3,3,3,2,3,3, , The Big Circus March (Robert E. Foster), A Renaissance Revel (play three mvts) (Susato/Singleton), Kamarinskaja for Concert Band  (Glinka/Conley)
6, 100-Concert Band, North Shore Sr HS, TEA:, Houston, Joseph Eck,AAAAA,Non-Varsity ,2011,68037,2,2,1,2,1,1,1,1,2, Joy Revisited  (Ticheli), Toccata for Band  (Erickson), The Orange Bowl (Fillmore/Foster)
7, 100-Concert Band, North Shore Sr HS, TEA:, Houston," Shane Goforth / Joseph Eck, Andrew Hoskins",AAAAA,Varsity ,2011,68028,1,1,2,1,1,1,1,1,A, The Golden Ear (San Miguel), Irish Tune (from County Derry and Shepherd's Hey)  (Grainger), Jupiter  (Holst)
8, 100-Concert Band, Pasadena HS, TEA:, Pasadena, Bob Coats / Jacob Faske,AAAAA,Varsity ,2011,65122,3,2,2,2,2,1,2,2, , Kentucky Sunrise (King/Foster), After A Gentle Rain  (Iannaccone), A Jubilant Overture  (Reed)
9, 100-Concert Band, Pasadena HS, TEA:, Pasadena, Jacob Faske / Bob Coats,AAAAA,Non-Varsity ,2011,65092,3,2,2,2,2,2,2,2, , Lexington March (King/Swearingen), Butterfly's Ball  (Fraley), Bosnian Folk Songs  (Allen)
10, 100-Concert Band, Pasadena Memorial HS, TEA:, Pasadena, Jason Harvey,AAAAA,Varsity ,2011,65510,2,2,2,2,2,2,3,2, , Pentland Hills (Major J. W. Howe)," Toccata Marziale (new addition arr by Battisti available, full score) (Vaughan Williams)", Partita II  (Washburn)
11, 100-Concert Band, Pasadena Memorial HS, TEA:, Pasadena, Jason Harvey / Mark Waldon,AAAAA,Non-Varsity ,2011,65511,1,2,2,2,2,2,2,2, , Toast To Honor (Quincy Hilliard), Ghost Fleet  (Sheldon), Blue Ridge Saga  (Swearingen)
12, 100-Concert Band, Sam Rayburn HS, TEA:, Pasadena," David Ngo / Embrey, Jeff",AAAAA,Non-Varsity ,2011,65407,1,1,1,1,2,2,2,2,2," Fort Canterbury March (Holsinger, David)", Slane  (Anon. or Trad./Wagner), Abracadabra  (Ticheli)
13, 100-Concert Band, Sam Rayburn HS, TEA:, Pasadena, Jeffrey Embrey / David Ngo,AAAAA,Varsity ,2011,65399,1,2,1,1,3,2,2,2,1," Marsche oder ""die Versuchung"" (Wengler)", Be Thou My Vision  (Gillingham), Ride  (Hazo)
14, 100-Concert Band, South Houston HS, TEA:, South Houston, Kerri Kim Smith / Steve Smith,AAAAA,Non-Varsity ,2011,65298,3,3,2,3,1,1,2,1,2, Prestissimo (Karl King/James Swearingen), Royal Coronation Dances  (Gervaise/Margolis), Prairie Schooner  (Preuninger)
15, 100-Concert Band, South Houston HS, TEA:, South Houston, Steve Smith / Kim Smith,AAAAA,Varsity ,2011,65283,2,2,2,2,2,2,2,2, , Emblem of Unity (J. J. Richards), Rhosymedre  (Vaughan Williams/Beeler), Suite Divertimento  (Gilbert)
