,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Bellville High School, TEA:, Bellville, John Pritchett,AAA,Varsity ,2014,93485,1,1,1,1,1,1,1,1,A, Dusk  (Bryant/ ), Kilimanjaro: An African Portrait  (Washburn/ ), His Honor (Filmore/Fennell)
1, 100-Concert Band, Brenham High School, TEA:, Brenham, Eric Rettig,AAAA,Varsity ,2014,93866,1,1,1,1,1,1,1,1,A, Valdres (Hanssen/Bainum), Four Scottish Dances  (Arnold/Paynter), Polka and Fugue (from Schwanda)  (Weinberger/Bainum)
2, 100-Concert Band, Brenham High School, TEA:, Brenham, Micheal Hanson,AAAA,Non-Varsity ,2014,93862,1,1,2,1,1,2,2,2,2, Mighty Mite March (Mesang/O'Loughlin), Variations on Scarborough Fair  (Custer), Summer Resounding  (Balmages)
3, 100-Concert Band, Hempstead High School, TEA:, Hempstead, Ronald A Walker Sr,AA,Varsity ,2014,93615,3,3,2,3,2,1,2,2, , Valdres (Concert March) (J Hannsen/J Curnow), Dona Nobis Pacem  (Sudduth/ ), Steel  (Standridge/ )
4, 100-Concert Band, Navasota High School, TEA:, Navasota, Martin England,AAA,Varsity ,2014,95997,2,1,2,2,2,1,2,2, , Declaration Overture  (Smith/ ), Earth Song  (Ticheli/ ), Aces of the Air (King/Swearingen)
5, 100-Concert Band, Northbrook High School, TEA:, Houston, Bobby Gonzalez,AAAA,Varsity ,2014,96316,1,2,1,1,3,3,3,3,1, Chorale and Shaker Dance  (Zdechlik/ ), Deir in De  (Anon. or Trad./Barker), Gerona  (Lope/ed. Weger)
6, 100-Concert Band, Northbrook High School, TEA:, Houston, Gus Ortega / Robert Gonzalez,AAAA,Non-Varsity ,2014,94449,2,2,2,2,2,2,2,2, , The Rough Riders (K. King), The Rowan Tree  (Standridge/ ), Summer Resounding  (Balmages/ )
7, 100-Concert Band, Royal High School, TEA:, Brookshire," Robert Eaton, II / Gary Miller",AAA,Varsity ,2014,95420,3,3,3,3,2,3,2,2, , Ye Banks and Braes O' Bonnie Doon  (Grainger/ ), The Battle of Jericho  (Spinney/ ), Hi-Fi Concert March (Ted Mesang)
8, 100-Concert Band, Sealy High School, TEA:, Sealy," Ashley Scambray / Russel Balusek, Lisa Anikienko",AAA,Non-Varsity ,2014,96239,2,2,3,2,2,2,2,2, , March for a Festival (John Edmondson), Uskudar (Smith/Story), Fire Dance (Douglas Akey)
9, 100-Concert Band, Sealy High School, TEA:, Sealy," Russell Balusek / Ashley Scambray, Lisa Anikienko",AAA,Varsity ,2014,96231,2,2,3,2,2,2,2,2, , Emblem of Unity (Richards/Swearingen), Americans Lost  (Tucker/ ), Summer Resounding  (Balmages/ )
10, 100-Concert Band, Spring Woods High School, TEA:, Houston, Jeff Munger,AAAA,Non-Varsity ,2014,95468,2,1,2,2,1,1,1,1,2, Valley Forge (King/Swearingen), Portrait of a Clown  (Ticheli/ ), Blue Ridge Saga (Swearingen/)
11, 100-Concert Band, Spring Woods High School, TEA:, Houston, Monty Morris-Brame,AAAA,Varsity ,2014,95495,1,1,1,1,2,1,1,1,B, A Slavic Farewell (Agapkin/Bourgeois), Dusk  (Bryant), San Antonio Dances (play all) (Ticheli)
12, 100-Concert Band, Stratford High School, TEA:, Houston, Michelle Strickland / Richard Graham,AAAA,Non-Varsity ,2014,95136,2,2,1,2,2,1,1,1,2, Rough Riders  (King/Swearingten), Contempo (Story/ ), New Horizons  (Corrigan/ )
13, 100-Concert Band, Stratford High School, TEA:, Houston, Richard Graham / Michelle Strickland,AAAA,Varsity ,2014,94102,1,1,1,1,2,2,2,2,1, His Honor (Fillmore/Fennell), Sheltering Sky (Mackey), Triptych (Fry)
14, 100-Concert Band, Waller High School, TEA:, Waller," Grant McWilliams / Richard Hanf, Joe Cox",AAAA,Varsity ,2014,96211,1,1,1,1,2,2,1,2,1, Quality Plus (Jewell/Longfield), The Solitary Dancer  (Benson/ ), Balkanya  (Van der Roost/ )
15, 100-Concert Band, Waller High School, TEA:, Waller," Richard Hanf / Grant McWilliams, Joe Cox",AAAA,Non-Varsity ,2014,95547,1,1,1,1,2,2,1,2,2, Air and Variations  (Kreines/ ), Knights of Dunvegan  (Meyer/ ), Alamo  (Swearingen/King)
