,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Belton High School, TEA:, Belton," Scott Dudley / Scott Dudley, Frank Nelson, Jan Haney, Brandon Knight",AAAAA,Sub Non-Varsity ,2013,84501,2,2,2,2,1,1,2,1,2, Streets of Madrid (Moss), Legend of Knife River  (Bulla/ ), Steel  (Standridge/ )
1, 100-Concert Band, Belton High School, TEA:, Belton," Scott Dudley / Scott Dudley, Frank Nelson, Jan Haney, Brandon Knight",AAAAA,Non-Varsity ,2013,84499,1,1,1,1,1,1,1,1,C, United Nations (King/Swearingen), Foundry  (Mackey/ ), J. S. Jig  (Karrick/ )
2, 100-Concert Band, Belton High School, TEA:, Belton," Scott Dudley / Scott Dudley, Frank Nelson, Jan Haney, Brandon Knight",AAAAA,Varsity ,2013,84498,2,1,1,1,1,1,1,1,A, High School Cadets (Sousa), The Hounds of Spring  (Reed/ ), Ride  (Hazo/ )
3, 100-Concert Band, Bryan High School, TEA:, Bryan, Rob Towell / Zane Taylor,AAAAA,Varsity ,2013,85581,1,1,1,1,1,2,2,2,1, España Cañi (Marquina/McAlister), Overture to Candide  (Bernstein/Beeler), Polka and Fugue (from Schwanda)  (Weinberger/Bainum)
4, 100-Concert Band, Bryan High School, TEA:, Bryan," Zane Taylor / Rob Towell, Marie DeBellis",AAAAA,Non-Varsity ,2013,85626,1,1,1,1,2,2,2,2,1, Big Four March (King), I'll Be Home A'fore Ye  (Giroux/ ), Winter on Emerald Bay  (Silva/ )
5, 100-Concert Band, Copperas Cove High School, TEA:, Copperas Cove," Randy Kelley / Tony Chapa, Scott Lanham",AAAAA,Varsity ,2013,85622,1,1,1,1,1,1,1,1,A, The Beacon of Freedom March (Ken C. Wood), Sheltering Sky (Mackey)," Enigma Variations, Opus 36 (play at least Theme & Variations 1, 4, 5, 9, 11, & 14) (Elgar/Patterson)"
6, 100-Concert Band, Copperas Cove High School, TEA:, Copperas Cove," Scott Lanham / Randy Kelley, Tony Chapa",AAAAA,Sub Non-Varsity ,2013,84697,1,1,1,1,1,1,1,1,C, Captain America March (Silvestri/Murtha), Steel (Standridge), Tricycle  (Boysen/ )
7, 100-Concert Band, Copperas Cove High School, TEA:, Copperas Cove," Tony Chapa / Randy Kelley, Scott Lanham",AAAAA,Non-Varsity ,2013,84355,1,1,1,1,1,1,1,1,C, Americans We (Henry Fillmore/Foster), Prelude to Act I (from La Traviata)  (Verdi/Falcone), Pablo!  (Meyer/ )
8, 100-Concert Band, Corsicana High School, TEA:, Corsicana," Bre Osbourn / Jeff Osbourn, Curtis Oakley, Derek Morris",AAAA,Varsity ,2013,82062,1,1,1,1,2,2,2,2,1, Steel  (Standridge/ ), Polka from The Bartered Bride  (Parks/ ), March to the Scaffold (Berlioz/Custer)
9, 100-Concert Band, Ellison High School, TEA:, Killeen," Jeff Smith / Tim Young, Alex Gonzalez",AAAAA,Varsity ,2013,80172,1,1,3,1,2,2,2,2,1, King Cotton (Sousa/Brion & Schissel), Pablo!  (Meyer/ ), La Cenerentola (Selections)  (Rossini/Daehn)
10, 100-Concert Band, Ellison High School, TEA:, Killeen, Tim Young / Jeff Smith and Alex Gonzalez,AAAAA,Non-Varsity ,2013,80130,2,1,3,2,2,2,2,2, , Free World March (King/Swearingen), Chanteys  (Sheldon/ ), Sundance  (Strommen/ )
11, 100-Concert Band, Harker Heights High School, TEA:, Harker Heights," Christopher Amsler / Lauren Workman, David Norris",AAAAA,Non-Varsity ,2013,84434,2,2,2,2,3,3,3,3, , Santa Fe Trail (Concert March) (O'Connor), O Mio Babbino Caro  (Puccini/Vinson), Mountain Dance  (Kiefer/ )
12, 100-Concert Band, Harker Heights High School, TEA:, Harker Heights, David Norris,AAAAA,Varsity ,2013,84133,1,1,1,1,1,1,1,1,A, March-Bou-Shu (Satoshi Yagisawa), Sheltering Sky  (Mackey), Symphony No. 6 - Third Movement  (Tchaikovsky/Daehn)
13, 100-Concert Band, Killeen High School, TEA:, Killeen, Rance Mosley,AAAAA,Non-Varsity ,2013,81858,2,3,2,2,3,2,3,3, , Precision March (Bennett/Clark), Irish Air and Dance  (Story/ ), Steel  (Standridge/ )
14, 100-Concert Band, Killeen High School, TEA:, Killeen, Spencer Gregg,AAAAA,Varsity ,2013,81435,1,1,1,1,2,2,2,2,1, Men of Honor (Wood), Suite Divertimento (Gilbert), Spoon River (Grainger/Sheldon)
15, 100-Concert Band, Midway High School, TEA:, Waco, Larry Brown,AAAAA,Varsity ,2013,83709,1,1,1,1,1,1,1,1,A, Commando March (Barber)," Armenian Dances, Set I  (Reed/ )", English Folk Song Suite  (Vaughan Williams/ )
16, 100-Concert Band, Midway High School, TEA:, Waco, Rusty Trammell,AAAAA,Non-Varsity ,2013,84125,1,1,1,1,1,1,2,1,C, La Pequena Marcha Espanola (Oldencott), The Seal Lullaby (Eric Whiticare), Sinfonia VI: The Four Elements (Broege/ )
17, 100-Concert Band, Shoemaker High School, TEA:, Killeen," Jana Robertson / Michael Farmer, Julie McBride",AAAAA,Non-Varsity ,2013,83133,3,3,3,3,3,3,3,3, , March Zuma (John O'Reilly), Knights of Dunvegan  (Meyer/ ), Steel  (Standridge/ )
