,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Cedar Hill High School, TEA:, Cedar Hill, Peter Ward / Rusty Wells,AAAAA,Non-Varsity ,2010,57379,1,1,1,1,2,2,2,2,2, Monterey March (Pierre LaPlante), In The Shining Of The Stars  (Sheldon), Variations on Scarborough Fair  (Custer)
1, 100-Concert Band, Coppell High School, TEA:, Coppell, Brandon Slovak,AAAAA,Sub Non-Varsity ,2010,56943,1,1,1,1,1,1,1,1,C, Marche Des Parachutistes Belges (Leemans/Wiley), October  (Whitacre), Concord  (Grundman)
2, 100-Concert Band, Coppell High School, TEA:, Coppell, Douglas Grice,AAAAA,Sub Non-Varsity ,2010,56908,1,1,1,1,1,1,1,1,C, Quality Plus March (Jewell/Longfield), Polly Oliver  (Root), Three Folk Miniatures  (Anon. or Trad./Jutras)
3, 100-Concert Band, Coppell High School, TEA:, Coppell, Douglas Grice,AAAAA,Non-Varsity ,2010,56907,1,1,1,1,1,1,1,1,C, La Procession du Rocio  (Turina/Reed), Festivo  (Gregson), The Gallant Seventh (Sousa/Fennell)
4, 100-Concert Band, Desoto High School, TEA:, DeSoto, Dave Addicks,AAAAA,Non-Varsity ,2010,57687,1,1,1,1,2,2,1,2,2, The Mighty 97th (William Owens),  Sparks  (Balmages), A Longford Legend (play two mvts)  (Sheldon)
5, 100-Concert Band, Duncanville High School, TEA:, Duncanville, David Brandon / Mark Teal,AAAAA,Sub Non-Varsity ,2010,57097,1,1,1,1,1,1,1,1,C, Festival In Russia (March) (Liadov/Wilson), Prospect  (La Plante), Fortress  (Ticheli)
6, 100-Concert Band, Duncanville High School, TEA:, Duncanville, George Townsend,AAAAA,Sub Non-Varsity A,2010,57974,1,1,1,1,1,1,1,1,C, A Festival Prelude  (Reed)," English Dances, Set I Mvt I, II (Arnold/Johnstone)", National Emblem Concert March (E.E. Bagley/ Frederick Fennell)
7, 100-Concert Band, Duncanville High School, TEA:, Duncanville, Jeff King / David Brandon,AAAAA,Non-Varsity ,2010,57264,1,1,1,1,1,1,1,1,C, Anchor's Aweigh (Zimmerman),  Hold This Boy and Listen (Pann), Finale (from Symphony No. VIII) (Dvorak/Schaefer)
8, 100-Concert Band, Grand Prairie High School, TEA:, Grand Prairie, Eric Camarillo,AAAAA,Non-Varsity ,2010,58944,1,1,1,1,2,2,1,2,2, Columbian March (King/Milford), An Irish Lullaby  (Bulla), Overture for Winds  (Carter)
9, 100-Concert Band, MacArthur High School, TEA:, Irving, Elizabeth Doughten-Sutton,AAAAA,Sub Non-Varsity A,2010,58392,3,3,2,3,3,3,3,3, , Military Escort (Bennett/Swearingen), Cradlesong  (Barton), Kenya Contrasts  (Himes)
10, 100-Concert Band, MacArthur High School, TEA:, Irving, Steve Innis,AAAAA,Non-Varsity A,2010,58898,3,4,2,3,4,3,3,3, , Chicago Tribune March (W. Paris Chambers), Tricycle  (Boysen), Latin Folk Song Trilogy  (Himes)
11, 100-Concert Band, Molina High School, TEA:, Dallas, George Moellering,AAAAA,Non-Varsity ,2010,57951,4,3,3,3,3,3,4,3, , Winchester March (Edmondson), With Quiet Courage  (Daehn)," Fanfare, Ode and Festival  (Margolis)"
12, 100-Concert Band, Nimitz High School, TEA:, Irving, Ben Price/James Bachrach/Jay Smith,AAAAA,Non-Varsity ,2010,58430,1,2,1,1,2,2,2,2,2, March of the Belgian Paratroopers (Leemans/Swearingen), Tricycle  (Boysen), Serenade and Dances  (Sudduth)
13, 100-Concert Band, Skyline Center, TEA:, dallas, Steve Gowans,AAAAA,Non-Varsity ,2010,59316,4,3,3,3,3,4,4,4, , Crest of Nobility  (Sheldon), Toccata for Band  (Erickson), Flying eagle march (H.L. Blankenburg)
14, 100-Concert Band, South Grand Prairie HS, TEA:, Grand Prairie, Billy Laird / Delton Brown,AAAAA,Sub Non-Varsity A,2010,58546,1,1,1,1,2,2,2,2,2, True Blue March (King), On a Hymnsong of Philip Bliss  (Holsinger), Concord  (Grundman)
15, 100-Concert Band, South Grand Prairie HS, TEA:, Grand Prairie, David Trewitt,AAAAA,Sub Non-Varsity B,2010,58912,3,3,1,3,2,2,2,2, , Military Escort Regimental March (Bennett/Swearingen), Dolce and Dance  (Fagan), American Riversongs  (La Plante)
16, 100-Concert Band, South Grand Prairie HS, TEA:, Grand Prairie, Delton Brown,AAAAA,Non-Varsity A,2010,58542,1,2,1,1,1,1,1,1,C, Washington Greys March (Grafulla/Schissel), October  (Whitacre), Vesuvius  (Ticheli)
17, 100-Concert Band, Sunset High School, TEA:, Dallas, Rametria Smith,AAAAA,Non-Varsity ,2010,59315,2,1,2,2,2,3,2,2, , Pentland Hills (Howe), A Childhood Hymn  (Holsinger), In the Center Ring  (Sheldon)
