,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Belton High School, TEA: 014903001, Belton," Chris Kreger / Shannon Gill, Kevin Kwaku, Ian Smith",AAAAAA,Sub Non-Varsity ,2022,176266,1,1,1,1,1,1,1,1,C, Darklands March  (Standridge), Abracadabra (15823) (Ticheli/), American Riversongs (246) (La Plante/)
1, 100-Concert Band, Belton High School, TEA: 014903001, Belton," Kevin Kwaku / Shannon Gill, Chris Kreger, Ian Smith",AAAAAA,Non-Varsity ,2022,176950,1,1,1,1,1,1,1,1,C, Amparito Roca (Texidor/Fagan), Summer Resounding (17469) (Balmages), A Longford Legend (409) (Sheldon)
2, 100-Concert Band, Belton High School, TEA: 014903001, Belton," Shannon Gill / Kevin Kwaku, Chris Kreger, Ian Smith",AAAAAA,Varsity ,2022,175856,1,1,1,1,1,1,1,1,A, IV. Gallop from First Suite for Band (Reed), October  (Whitacre), Angels in the Architecture  (Ticheli)
3, 100-Concert Band, Copperas Cove High School, TEA: 050910001, Copperas Cove, Frank Jacobo,AAAAAA,Sub Non-Varsity ,2022,176987,1,1,1,1,2,1,2,2,2, Lone Eagle (24129)  (Sheldon), Hsien (19606)  (Fox), Queen City (March) (Boorn/Lafferty)
4, 100-Concert Band, Copperas Cove High School, TEA: 050910001, Copperas Cove, Nancy Norris,AAAAAA,Non-Varsity ,2022,176983,1,1,1,1,1,1,1,1,C, Pablo! (719)  (Meyer), The Rusty Bucket (21025)  (Chambers), The Sounds of Spring Concert March (Sato & Wada)
5, 100-Concert Band, Copperas Cove High School, TEA: 050910001, Copperas Cove, Tony Chapa,AAAAAA,Varsity ,2022,176994,1,1,1,1,1,1,1,1,A, Machu Picchu - City in the Sky (15803)  (Yagisawa), Reluctant Joys (24157)  (Karrick)," Oh, Henry! (Nowlin)"
6, 100-Concert Band, Corsicana High School, TEA: 175-903, Corsicana," George Theodoroulis / Eric Gibbons, Ricky Hinton, Billy Mere, Vicky Amador",AAAAA,Non-Varsity ,2022,177108,1,2,2,2,2,1,1,1,2, Fort Canterbury March  (David Holsinger), Song of Hope (James Swearingen), Majestica (Garry Gazlay)
7, 100-Concert Band, Corsicana High School, TEA: 175-903, Corsicana," Ricky Hinton / Eric Gibbons, George Theodoroulis, Billy Mere, Vicky Amador",AAAAA,Varsity ,2022,177037,1,2,2,2,1,1,1,1,1, Circus Days (Karl King arr. Loras Schissel), Amazing Grace (Frank Ticheli), Glaciers (Scott Director)
8, 100-Concert Band, Ellison High School, TEA: 014906002, Killeen," Erik Reynolds / Jeff Smith, Tim Young, Jacob Rollins",AAAAAA,Sub Non-Varsity ,2022,175489,1,1,1,1,1,1,2,1,C, Fort Canterbury March (Holsinger), Cloud Dancing (20590)  (Clark), Sparks (17454)  (Balmages)
9, 100-Concert Band, Ellison High School, TEA: 014906002, KILLEEN," Jeff Smith / Tim Young, Jake Rollins, Erik Reynolds",AAAAAA,Varsity ,2022,175485,1,1,1,1,1,1,1,1,A, Enduring Freedom March (Wood), Downtown Divertimento (19612) (play all) (de Meij), The Sacred Pipe (24159)  (Green)
10, 100-Concert Band, Ellison High School, TEA: 014906002, Killeen," Tim Young / Erik Reynolds, Jeff Smith and Jacob Rollins",AAAAAA,Non-Varsity ,2022,175216,1,2,1,1,1,1,1,1,C, Peace Jubilee March (King/Swearingen), English Country Settings (373)  (La Plante), Lone Eagle (24129)  (Sheldon)
11, 100-Concert Band, Harker Heights High School, TEA: 014906, Harker Heights," Brandon Blankenstein / David Norris, Lisa Cazares",AAAAAA,Sub Non-Varsity ,2022,177454,1,1,2,1,1,2,1,1,C, Big Four March (Karl L. King/J. Swearingen), Earth Song (Ticheli), Flight of Eagles (Del Borgo)
12, 100-Concert Band, Harker Heights High School, TEA: 014906, Harker Heights," David Norris / Lisa Cazares, Brandon Blankenstein",AAAAAA,Varsity ,2022,176993,1,1,1,1,1,1,1,1,A, The Ringmaster's March (John Mackey), Angels in the Architecture (17464)  (Ticheli), Noisy Wheels of Joy (747)  (Whitacre)
13, 100-Concert Band, Harker Heights High School, TEA: 014906, Harker Heights," Lisa Cazares / David Norris, Brandon Blankenstein",AAAAAA,Non-Varsity ,2022,177670,1,1,1,1,1,1,1,1,C, Lightning Field (19613)  (Mackey), Unquiet Hours (21563)  (Biedenbender), March-Chagu-Chagu (Yagisawa)
14, 100-Concert Band, Killeen High School, TEA: 014906, Killeen, Spencer Gregg,AAAAAA,Varsity ,2022,176312,1,1,1,1,2,2,1,2,1, The Beacon of Freedom March (Wood), Glaciers (17564)  (Director), Fantasy on a Fiddle Tune (15810)  (La Plante)
15, 100-Concert Band, Killeen High School, TEA: 014906, Killeen," Spencer Gregg / Chase Ramsey, Justin Cooperman",AAAAAA,Non-Varsity ,2022,177437,1,1,1,1,1,2,2,2,2, Luna Y Fuego  (Vargas), Mountain Dance (17541)  (Kiefer), On the Kerry Shore (21579)  (Wilds)
