,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Atlanta High School, TEA:, Atlanta," Hunter Hale / Larry Breashears, David Thompson, Kristen Thompson, Keith Sanders",AAA,Non-Varsity ,2019,143844,2,2,1,2,1,1,1,1,2, Project (March) (Bennett/Clark), Bazaar  (Standridge), Korean Hill Song  (Williams)
1, 100-Concert Band, Atlanta High School, TEA:, Atlanta," Keith Sanders / David Thompson, Larry Breashears",AAA,Varsity ,2019,143528,1,1,2,1,1,1,1,1,A, Emblem of Unity March (Richards/Swearingen), On a Hymnsong of Philip Bliss  (Holsinger), West Highlands Sojourn  (Sheldon)
2, 100-Concert Band, BIG SANDY, TEA:, Big Sandy, Grant Woodson,AA,Var-Composite ,2019,143555,1,2,1,1,1,1,1,1,A, Pink Lemonade (Contorno), The Rowan Tree  (Standridge), Black Forest Overture  (Sweeney)
3, 100-Concert Band, Chisum ISD, TEA:, Paris, John Marsh / Cheryl Townsdin,AAA,Var-Composite ,2019,143044,2,1,1,1,1,1,1,1,A, The Red Cape March (James Meredith), Lullabye  (Standridge), Into the Arctic  (Balmages)
4, 100-Concert Band, Clarksville High School, TEA:, Clarksville, Eric Shimanek / Veronica Graham,AA,Varsity ,2019,141257,2,2,2,2,1,1,1,1,1, Aztec Fire (Bocook), Japanese Pictures  (Mixon), Sunchaser  (Chambers)
5, 100-Concert Band, Cooper High School, TEA:, Cooper, Jeremiah Hastings,AAA,Var-Composite ,2019,142951,2,2,2,2,3,2,3,3, , Armory  (Standridge), Joy  (Ticheli), Valley Forge March  (King/Swearingen)
6, 100-Concert Band, Elysian Fields High School, TEA:, Elysian Fields, Jeremy Hendrix / Tiffany Johnson,AAA,Varsity ,2019,143224,2,2,2,2,2,2,2,2, , Peacemaker (King), Black Forest Overture  (Sweeney), Joy  (Ticheli)
7, 100-Concert Band, Gilmer High School, TEA:, GILMER, Eric Gray / Lindsey Lasell,AAAA,Varsity ,2019,142241,1,1,1,1,1,1,1,1,A, Amparito Roca (Jaime Texidor/Aubrey Winter), English Country Settings  (La Plante), Rondo (Arnold/Paynter)
8, 100-Concert Band, Hooks ISD, TEA:, Hooks," T.Jon Kelly / Adair Melton, Belyn Graves",AAA,Varsity ,2019,142463,1,1,2,1,2,2,1,2,1, Bunker Hill March (King/Swearingen), Canticle  (Wagner), A Sailor's Odyssey  (Bobrowitz)
9, 100-Concert Band, James Bowie High School, TEA:, Simms, Shannon Hensley,AA,Var-Composite ,2019,142519,2,3,2,2,2,1,2,2, , Armory  (Standridge), Loyalty March (Clark), Majestica (Gazlay)
10, 100-Concert Band, Liberty-Eylau High School, TEA:, Texarkana," Stephanie Nelson / T'Randle Taylor, Brandon Martindale, Whitney Johnson",AAAA,Varsity ,2019,142705,1,1,1,1,1,2,1,1,A, Rough Riders (King), Overture for Winds  (Carter), Foundry  (Mackey)
11, 100-Concert Band, Maud High School, TEA:, Maud, Nathan Chaffin,AA,Varsity ,2019,143216,3,3,3,3,3,2,3,3, , Exhortation (Gary Gazlay), Forward March (Paul Murtha), Night Fury (Chambers)
12, 100-Concert Band, New Boston High School, TEA:, New Boston," Charles E Melton / Aaron Holt, Kevin Sutton, Melissa Morton",AAA,Varsity ,2019,142418,1,1,1,1,1,1,1,1,A, Revival (Sousa), Perthshire Majesty  (Hazo), La Madre de los Gatos  (Beck)
13, 100-Concert Band, New Diana High School, TEA:, Diana, Michael Moody,AAA,Varsity ,2019,144375,1,1,1,1,1,1,1,1,A, Invictus (King), American Riversongs  (La Plante), Viva!  (Wilds)
14, 100-Concert Band, Paris High School, TEA:, Paris, Bryan Ewing,AAAA,Varsity ,2019,142860,1,1,2,1,1,1,1,1,A, Brighton Beach (William P. Latham), American Riversongs  (La Plante), Steel  (Standridge)
15, 100-Concert Band, Pewitt High School, TEA:, Omaha, Cory Hiles,AAA,Var-Composite ,2019,144038,1,1,2,1,1,1,1,1,A, Minor Major March (Slater), Our Kingsland Spring  (Hazo), Night Fury  (Chambers)
16, 100-Concert Band, Pleasant Grove High School, TEA:, Texarkana," John Deese / Antonia Deese, Jody Digby",AAAA,Varsity ,2019,140143,2,1,2,2,1,1,1,1,1, Coast Guards (King/Arr. Swearingen), Yorkshire Ballad  (Barnes), Voices of the Sky  (Hazo)
17, 100-Concert Band, Prairiland High School, TEA:, Pattonville, Shannon Sandage / John Kloap,AAA,Var-Composite ,2019,141119,2,1,2,2,1,1,1,1,1, Aline March (Larry Clark/Harold Bennett), VooDoo Dance (Elliot Del Borgo), Fireball! (Brain Beck)
18, 100-Concert Band, Queen City High School, TEA:, QUEEN CITY," Billy Vess / Kim Madlock, Stephen Bynum, Cody Brown",AAA,Varsity ,2019,143203,1,1,1,1,1,1,1,1,A, The Lieutenant-Commander March (K.L. King), Blue and Green Music (Samuel Hazo), Viva! (Jack Wilds)
