,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Caldwell High School, TEA:, Caldwell, Cody Knott / Rachel Hall,AAA,Varsity ,2021,162924,1,1,1,1,1,1,1,1,B, The Boom Boom Galop (Standridge), Into the Arctic  (Balmages), Journey Down Niagara  (Tucker)
1, 100-Concert Band, Columbus High School, TEA:, Columbus, Amanda Robison / Brian Straw,AAA,Varsity ,2021,163296,1,1,1,1,1,1,1,1,A, Marzo Zingaro (Standridge), In a Quiet Place  (Calhoun), New Horizons  (Corrigan)
2, 100-Concert Band, Columbus Jr. High School, TEA:, Columbus, Brian Straw / Amanda Robison,C,Varsity ,2021,162779,1,1,1,1,1,1,2,1,C, Laredo March (Higgins), Atlantis  (McGinty), Fortis  (Gazlay)
3, 100-Concert Band, Flatonia High School, TEA:, Flatonia, Bob Hansen / Paige Bowers,AA,Var-Composite ,2021,161903,1,1,1,1,1,1,1,1,A, The Red Cape (Meredith), Where Words End�  (Standridge), Our Kingsland Spring (Hazo)
4, 100-Concert Band, Giddings ISD, TEA:, Giddings, Brian Stewart / Anthony Tiger,AAAA,Varsity ,2021,163671,1,1,1,1,1,1,1,1,A, Normandy Beach  (Edmonson), On a Hymnsong of Philip Bliss  (Holsinger), Joy Revisited  (Ticheli)
5, 100-Concert Band, Giddings Middle School (26), TEA:, GIDDINGS, Anthony Tiger / Brian Stewart,CC,Non-Varsity ,2021,162154,1,1,1,1,2,1,2,2,2, Elizabethan Dance (Mark Williams), Zig Zag  (O'Loughlin), Woodlake March (John O'Reilly)
6, 100-Concert Band, Giddings Middle School (26), TEA:, GIDDINGS, Anthony Tiger / Brian Stewart,CC,Varsity ,2021,161719,1,1,1,1,1,1,1,1,C, In A Quiet Place (Bill Calhoun), Cascadia Celebration (Steve Hodges), Honor Roll March (Mark Williams)
7, 100-Concert Band, Gonzales High School, TEA:, Gonzales," Ian McDaniel / Jerry Scoggin, Michael Holubec",AAAA,Varsity ,2021,165054,2,1,2,2,1,1,1,1,1, Two British Folk Songs  (Del Borgo), Cumberland Cross  (Strommen), Excelsior! (William Owens)
8, 100-Concert Band, Gonzales Jr. High, TEA:, Gonzales," Jerry Scoggin / Ian McDaniel, Michael Holubec",CC,Non-Varsity ,2021,161693,3,3,3,3,2,3,2,2, , Theme and Variations  (Broege), Dance Celebration  (Smith), On The Move March (White)
9, 100-Concert Band, Hallettsville High School, TEA:, Hallettsville, Mark Halamicek / Jessica Carter,AAA,Varsity ,2021,165736,2,2,1,2,1,1,1,1,1, The Steppes of Russia  (Del Borgo), Abracadabra  (Ticheli), New Forest March (Vinson)
