,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Crockett High School, TEA:, Austin, Miranda Smith / Mary Zapchenk,AAAA,Non-Varsity ,2009,44628,2,3,2,2,2,2,2,2, , Big Four March (King/ Swearingen), Havendance  (Holsinger), Kentucky 1800  (Grundman)
1, 100-Concert Band, Crockett High School, TEA:, Austin, Randall Cantu,AAAA,Varsity ,2009,45514,1,2,2,2,2,2,2,2, , Amparito Roca (Texidor), Vesuvius  (Ticheli), Toccata for Band  (Erickson)
2, 100-Concert Band, Dripping Springs H. S., TEA:, Dripping Springs," Derek Woods / Keith Lancaster, Jason Littleton, Jay Larson, Eddie Briskey",AAAA,Non-Varsity ,2009,46870,1,1,1,1,1,1,1,1,C, March Bou-Shu (Yagisawa), Pentium  (Graham), Lagan Love  (Zaninelli)
3, 100-Concert Band, Dripping Springs H. S., TEA:, Dripping Springs," Keith Lancaster / Derek Woods, Jason Littleton, Jay Larson, Eddie Briskey",AAAA,Varsity ,2009,46842,1,1,1,1,1,1,1,1,A, Easter Monday On The White House Lawn (Sousa/Rogers), Cityscape (Boerma), Variations on a Theme of Robert Schumann  (Jager)
4, 100-Concert Band, Hendrickson High School, TEA:, , Garth Gundersen,AAAA,Varsity ,2009,43718,1,1,1,1,1,1,1,1,A, Children's March (GRAINGER/Rogers)," Southern Harmony -- Mvts. 1, 2, & 3 (Grantham)", Symphonic Movement (Nelhybel)
5, 100-Concert Band, Hendrickson High School, TEA:, , Garth Gundersen / Andrew Polk,AAAA,Sub Non-Varsity ,2009,43726,1,1,1,1,1,1,1,1,C, Children of the Shrine (James Swearingen), Radiant Moonbeams (David Gillingham)," A Renaissance Revel -- Mvts. 1, 3, & 4 (Susato/Singleton)"
6, 100-Concert Band, Hendrickson High School, TEA:, , Garth Gundersen / Edward Lopez,AAAA,Non-Varsity ,2009,43724,1,1,1,1,1,1,2,1,C, Holst of Freedom (KING), Variations of a Korean Folk Song (CHANCE), The Path Ascending (ROB SMITH)
7, 100-Concert Band, Jack C. Hays High School, TEA:, Buda, Anthony Leflet,AAAA,Non-Varsity ,2009,46804,1,1,1,1,1,1,1,1,C," Coast Guards (King, Karl)"," English Country Settings (La Plante, Pierre)"," Joy Revisited (Ticheli, Frank)"
8, 100-Concert Band, Jack C. Hays High School, TEA:, Buda, Christian Huston,AAAA,Sub Non-Varsity ,2009,46694,2,1,2,2,2,1,2,2, ," Bavarian Trails March (Compello, Joseph)"," Mosaic (Paulus, Stephen)"," Blue Mountain Saga (Bulla, Stephen)"
9, 100-Concert Band, Jack C. Hays High School, TEA:, Buda, Tony Gibbs,AAAA,Varsity ,2009,46723,1,1,1,1,1,1,1,1,A, Semper Fidelis (Sousa), La Procession du Rocio (Turina/Reed), Symphony for Band (Persichetti)
