,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Arp Isd, TEA:, Arp, Nick Hardy,C,Varsity ,2008,41690,4,5,3,4,3,3,2,3, , Winchester March (Edmondson), Modal Song and Dance  (Del Borgo), Pinnacle  (Grice)
1, 100-Concert Band, Athens M S, TEA:, Athens, Rachel Scotchmer,CC,Varsity ,2008,38102,1,1,1,1,1,1,1,1,C, Monterey March (LaPlante), Pinnacle  (Grice)," Moscow, 1941  (Balmages)"
2, 100-Concert Band, Brownsboro Jr. Hi, TEA:, Brownsboro, Steve Wise,CC,Varsity ,2008,40440,1,1,1,1,2,1,2,2,2, Dover Patrol (Douglas E. Wagner), La Rejouissance  (Handel/Williams)," Moscow, 1941  (Balmages)"
3, 100-Concert Band, Brownsboro Jr. High, TEA:, Brownsboro, Alice Slayton,CC,Non-Varsity ,2008,40518,1,2,1,1,2,2,2,2,2, Royal March (John Kinyon), Dance Celebration  (Smith), Atlantis  (McGinty)
4, 100-Concert Band, bullard ms, TEA:, bullard, larry prather,C,Non-Varsity ,2008,39093,1,3,2,2,2,2,2,2, , Winchester March (Edmondson), Whirlwind  (Blackshaw), Modal Song and Dance  (Del Borgo)
5, 100-Concert Band, Carthage Junior High, TEA:, Carthage, Chris Conway,CC,Non-Varsity ,2008,40807,1,1,2,1,2,2,2,2,2, Copper Creek March (John Edmondson), Two Minute Symphony  (Margolis), Crusade  (Gassi)
6, 100-Concert Band, Carthage Junior High, TEA:, Carthage, John Gaertner,CC,Varsity ,2008,40852,2,3,2,2,1,1,1,1,2, Normandy Beach (John Edmondson), Two British Folk Songs  (Anon. or Trad./Del Borgo), Prelude to Act I (from La Traviata)  (Verdi/Falcone)
7, 100-Concert Band, Center Middle School, TEA:, Center, Chris Smith,CC,Varsity ,2008,38913,2,1,1,1,1,1,2,1,C, Bunker Hill March (Edmondson), Pinnacle  (Grice), Kenya Contrasts  (Himes)
8, 100-Concert Band, Center Middle School, TEA:, Center, Christina Smith,CC,Non-Varsity ,2008,38933,1,2,1,1,1,1,2,1,D, The Lone Eagle March (Edmondson), Nottingham Castle  (Daehn), Two Minute Symphony  (Margolis)
9, 100-Concert Band, Chapel Hill Middle School, TEA:, Tyler, David Tullberg,CC,Non-Varsity A,2008,41507,3,3,3,3,2,3,3,3, , Mount Vernon March (John Edmondson), Courtlandt County Festival  (Owens), Nottingham Castle  (Daehn)
10, 100-Concert Band, Chapel Hill Middle School, TEA:, Tyler, Marlena Phillips,CC,Varsity ,2008,41758,2,3,2,2,1,1,1,1,2, Buccaneer (Ralph and Jack Hale), A Sailor's Odyssey  (Bobrowitz), Fire Dance  (Akey)
11, 100-Concert Band, Crockett Junior High, TEA:, Crockett, David Applegate,C,Varsity ,2008,40101,2,3,2,2,2,3,2,2, , Regal March (Pearson & Elledge), Chester  (Billings/Tolmage/Osterling), Theme and Variations  (Broege)
12, 100-Concert Band, Elkhart Middle School, TEA:, Elkhart, Katy Estrada,C,Non-Varsity ,2008,39792,2,3,2,2,2,2,2,2, , Advance Guard March (Nowak), In The Bleak Midwinter  (Holst/Bullock), Pinnacle  (Grice)
13, 100-Concert Band, Forest Park Middle School, TEA:, longview, Theodus Luckett,CC,Varsity ,2008,40984,2,2,1,2,2,2,2,2, , Winchester March (Edmonson), Chester  (Billings/Tolmage/Osterling), Portrait of a Clown (Ticheli)
14, 100-Concert Band, Foster M. S., TEA:, Longview, Don Gamble,CC,Varsity ,2008,41446,2,3,2,2,1,1,1,1,2, Kiefer's Special March (W.H. Kiefer), In The Shining Of The Stars  (Sheldon), Two British Folk Songs  (Anon. or Trad./Del Borgo)
15, 100-Concert Band, Hallsville Jr. High, TEA:, Hallsville, Dwaine Hubbard,CC,Varsity ,2008,40782,1,1,1,1,1,1,2,1,C, Winchester March (John Edmondson), Kenya Contrasts  (Himes), Knights of Dunvegan  (Meyer)
16, 100-Concert Band, Hallsville Jr. High, TEA:, Hallsville, Terry Hopkins,CC,Non-Varsity ,2008,40795,1,2,1,1,1,1,1,1,D, Marchus Maximus (Michael Story), Soldiers' Processsion and Sword Dance  (Margolis), Dance Celebration  (Smith)
17, 100-Concert Band, Henderson Middle School, TEA:, null, Amanda Riggs,CC,Non-Varsity ,2008,41089,1,1,1,1,1,1,1,1,D, General Lee (King), Maesong  (Owens), Two British Folk Songs  (Anon. or Trad./Del Borgo)
18, 100-Concert Band, Henderson Middle School, TEA:, null, George Little,CC,Varsity ,2008,40530,1,2,1,1,1,1,1,1,C, Queen City March (W.H. Boorn), An Irish Interlude  (Barker), West Highlands Sojourn (two mvt's)  (Sheldon)
19, 100-Concert Band, Hubbard Middle School, TEA:, Tyler, Bobby Overall,CC,Non-Varsity ,2008,41218,2,3,2,2,2,2,2,2, , Valley Forge March (John Edmondson), Court Festival  (Pearson), Fire Dance  (Akey)
