,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, 0, TEA:, , bwomble,Varsity ,2005,14770,3,2,3,3,2,2,2,2, , A Gallop To End All Gallops (Warren Barker), Polly Oliver (Root), Three Ayres from Gloucester (Stuart),
1, 100-Concert Band, 0, TEA:, , weaverjr,Varsity ,2005,13205,1,2,2,2,1,1,1,1,RM2," Courtly Airs and Dances (play three mvts) 1, 5, and 6 (Nelson)", Cajun Folk Songs (Ticheli), Orion (Van der Roost),
2, 100-Concert Band, Arbor Creek MS, TEA:, Carrollton, Steve Seibert,CC,Varsity ,2005,12595,1,2,1,1,1,1,1,1,C, Prestissimo (K.L. King), Canterbury Coronation (James Curnow), The Journey of Yan Si Meng (Gabriel Musella)
3, 100-Concert Band, Barbara Bush Middle School, TEA:, Irving, Darrell Crowder,CC,Varsity ,2005,11048,1,1,1,1,2,2,2,2,RM2, Coast Guards March (K. L. King arr. J. Swearingen), Prairie Schooner (Bruce Preuninger), West Highlands Sojourn - Mvt. 1 & 2 (Robert Sheldon)
4, 100-Concert Band, Blalack Middle School, TEA:, Carrollton, Sherry Simpson,CCC,Varsity ,2005,14645,1,1,2,1,1,1,1,1,C, Trafalgar March (Zehle), Gigue Francaise (Strommen), Havendance (Holsinger)
5, 100-Concert Band, Briarhill MS BAND, TEA:, Highland Village, Liz Grant,CC,Varsity ,2005,12774,1,1,1,1,1,1,1,1,C, The Chimes of Liberty (Goldman/Custer), Overture for Winds (Carter), West Highlands Sojourn (Sheldon)
6, 100-Concert Band, Calhoun MS, TEA:, Denton, Kelly Desjardins,CC,Varsity ,2005,13343,3,3,3,3,3,2,2,2, , Winchester March (John Edmondson)," Simple Gifts, Four Shaker Songs (movement 1) (Ticheli)", Fire Dance (Akey)
7, 100-Concert Band, Clark Middle School, TEA:, Frisco, David Dunham,CC,Varsity ,2005,12927,1,2,1,1,1,1,1,1,C, Circus Days March (Galop) (King/ Schissel), Concert Variations (Smith), American Riversongs (La Plante)
8, 100-Concert Band, Cross Timbers Middle School, TEA:, Grapevine, Jolette Wine,CC,Varsity ,2005,14616,1,1,1,1,1,1,1,1,C, Valdres (Hanssen/Patterson), Gigue Francaise (Strommen), Incantation and Dance (Chance)
9, 100-Concert Band, Crownover MS, TEA:, Corinth, Christin Bunch,CC,Varsity ,2005,13525,2,1,1,1,1,2,1,1,C, Military Escort (Swearingen), Songs Of The Whalemen (Del Borgo), Variations on Scarborough Fair (Custer)
10, 100-Concert Band, Dan F. Long Middle School, TEA:, Dallas, John R. Black,CC,Varsity ,2005,12923,1,1,1,1,1,1,1,1,C, Voice of America March (Karl King)," Simple Gifts, Four Shaker Songs (movement 4) (Ticheli)", The Gathering of the Yeomen (Smith)
11, 100-Concert Band, DeLay Middle School, TEA:, Lewisville, David Meyer,CC,Varsity ,2005,13148,2,3,3,3,2,2,2,2, , Lexington March (John Edmondson), Blue Ridge Saga (James Swearingen), Flight of Eagles (Elliot De Borgo)
12, 100-Concert Band, Downing Middle School, TEA:, Flower Mound, Steve Smith,CC,Varsity ,2005,12791,1,1,1,1,1,1,1,1,C, Inglesina (Delle Cese/Bourgeois), Yorkshire Ballad (Barnes)," Courtly Airs and Dances - Mvts. 1, 2, & 4 (Nelson)"
13, 100-Concert Band, Durham Middle School, TEA:, Lewisville, Bryan Edwards,CC,Varsity ,2005,13640,1,1,1,1,1,1,1,1,C, Gallant Marines (King/Swearingen), Shenandoah (Ticheli), Havendance (Holsinger)
14, 100-Concert Band, Forestwood Middle School, TEA:, Flower Mound, Debra Haburay,CCC,Varsity ,2005,12545,1,1,1,1,1,1,1,1,C, Amparito Roca (Texidor/Winter)," Greek Folk Song Suite, mvmts 1-3 (Cesarini)", Fantasy on an African-American Spiritual (arr. Preuninger)
15, 100-Concert Band, Gene Pike Middle School, TEA:, Justin, John Winslow,CC,Varsity ,2005,13889,1,1,1,1,1,1,1,1,C, Pan American March (Karl King), Variations On A Danish Folk Song (Sudduth), Fantasy on an African-American Spiritual (Preuninger)
16, 100-Concert Band, Grapevine Middle School, TEA:, Grapevine, Linda Sharp,CC,Varsity ,2005,17209,2,3,1,2,3,3,2,3, , Them Basses (Huffines/Balent), Nemu-Susato (Van der Roost), The Steppes of Russia (Del Borgo)
17, 100-Concert Band, Griffin Middle School, TEA:, The Colony, Darwert Johnson,CC,Varsity ,2005,12325,1,2,1,1,1,2,1,1,C, Parade of Champions (Paul Yoder), Serenade and Dances (Sudduth), American Riversongs (La Plante)
