,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Caney Creek High School, TEA:, Conroe, Jeremy Rehbein / Stephen Kloesel,AAAA,Varsity ,2011,63073,1,1,1,1,1,1,1,1,B, A Longford Legend (play all) (Sheldon),  Undertow  (Mackey), Children of the Shrine ()
1, 100-Concert Band, Caney Creek High School, TEA:, Conroe, Stephen Kloesel / Jeremy Rehbein,AAAA,Non-Varsity ,2011,67192,2,1,1,1,2,2,2,2,2, Kentucky Pride (John Edmondson), A Sailor's Odyssey  (Bobrowitz), Knights of Dunvegan  (Meyer)
2, 100-Concert Band, Cleveland High School, TEA:, Cleveland," David Andrus / Kristy Jones, Leonard Arnold, Steven Collins",AAA,Non-Varsity ,2011,67369,2,2,2,2,1,2,2,2, , Mount Rushmore March (Edmondson), Wildwind Overture  (Kinyon), Fire Dance  (Akey)
3, 100-Concert Band, Cleveland High School, TEA:, Cleveland," Kristy McCauley / Leonard Arnold, David Andrus, Steve Collins",AAA,Varsity ,2011,64177,1,1,1,1,1,1,1,1,A, Eagle Squadron (Alford), Spoon River  (Grainger/Sheldon/Bar Bainum/GS(POP)), Symphonic Dance No. 3 (Fiesta)  (Williams)
4, 100-Concert Band, Coldspring-Oakhurst HS, TEA:, Coldspring," Peter M. Muller, Jr.",AAA,Varsity ,2011,63929,2,3,2,2,2,2,2,2, , Lt. Commander March (Karl King)," Prelude, Siciliano and Rondo (play Rondo) (Arnold/Paynter)", West Highlands Sojourn  (Sheldon)
5, 100-Concert Band, Hargrave High School, TEA:, Huffman, Chris Wurtz,AAA,Varsity ,2011,67066,2,1,1,1,1,1,1,1,A, Cajun Folk Songs  (Ticheli),  Sparks (Balmages), Prestissimo (King/Swearingen)
6, 100-Concert Band, Huntsville HS, TEA:, Huntsville, John Green,AAAA,Non-Varsity ,2011,66307,2,2,1,2,2,2,2,2, , Pan American (King), Blue Ridge Saga  (Swearingen), Abracadabra  (Ticheli)
7, 100-Concert Band, Huntsville HS, TEA:, Huntsville, Melissa Boone,AAAA,Sub Non-Varsity A,2011,66270,2,1,1,1,4,3,4,4,2, Santiago March (King), Italian Masters Suite  (Gordon), Fa Una Canzona  (Vecchi/Daehn)
8, 100-Concert Band, Huntsville HS, TEA:, Huntsville, Nick Luggerio,AAAA,Sub Non-Varsity B,2011,66263,1,2,1,1,3,2,3,3,2, Summit March (Bennett/Clark), Bach Chorale and March  (Bach/Wilson), Starship  (O'Reilly)
9, 100-Concert Band, Huntsville HS, TEA:, Huntsville, Nick Luggerio,AAAA,Varsity ,2011,66261,1,1,1,1,1,1,1,1,A, Divertimento for Band  (Persichetti), Folk Dances  (Shostakovich/Reynolds), Shrine of Liberty (Jewell/Luggerio)
