,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Arbor Creek Middle School, TEA:, Carrollton, Kim Cooley,CC,Non-Varsity ,2010,52797,1,1,1,1,1,1,1,1,D, Genius March (Harold Bennett), Cascadia Celebration (Hodges),  Sparks  (Balmages)
1, 100-Concert Band, Blalack Middle School, TEA:, Carrollton, Brian Palmer,CCC,Non-Varsity ,2010,55424,1,1,1,1,1,1,1,1,D, El Espiritu De Valencia (Robert W. Smith), Our Kingsland Spring  (Hazo), Portsmouth Reflections  (Oare)
2, 100-Concert Band, Blalack Middle School, TEA:, Carrollton, Keith Marshall,CCC,Sub Non-Varsity ,2010,55423,1,1,2,1,1,1,1,1,D, The Big Circus March (Robert Foster), Little Brazil Suite  (Balent), Courtlandt County Festival  (Owens)
3, 100-Concert Band, Briarhill Middle School, TEA:, Highland Village, Stephanie McDonald,CCC,Non-Varsity ,2010,53517,2,2,1,2,2,1,1,1,2, Ayrshire Portrait  (Story), Highland Legend  (Moss), The Big Circus March (Foster)
4, 100-Concert Band, Bush Middle School, TEA:, Irving, Dave Henning,CC,Non-Varsity ,2010,55224,1,1,1,1,2,2,1,2,2, March of the Majestics (Sheldon), Fire Dance  (Akey), Dance Celebration  (Smith)
5, 100-Concert Band, Carroll Middle School, TEA:, Southlake, Sara Gustafson / Michael Oglesby,CC,Non-Varsity ,2010,54283,1,1,1,1,1,1,1,1,D, March of the Majestics (Sheldon), Sakura  (Story), Flight of Eagles  (Del Borgo)
6, 100-Concert Band, Clark Middle School, TEA:, Frisco, Daniel Taylor,CC,Non-Varsity ,2010,51666,1,1,1,1,1,1,1,1,D, Newcastle March  (Johnnie Vinson), Knights of Dunvegan (Richard Meyer), Two British Folk Songs (Elliot Del Borgo)
7, 100-Concert Band, Clark Middle School, TEA:, Frisco," Jessica Powell / Ben Katz, Daniel Taylor",CC,Sub Non-Varsity ,2010,51673,1,1,1,1,1,2,2,2,2, The Dark Crusader (Josuweit), Theme and Variations  (Broege), Fire Dance  (Akey)
8, 100-Concert Band, Colleyville Middle School, TEA:, Colleyville, Sara Beth Tuffnell,CC,Non-Varsity ,2010,55232,1,1,2,1,2,3,3,3,2, March Supreme (John O'Reilly), Nottingham Castle  (Daehn), Distant Horizons (Sweeney)
9, 100-Concert Band, Creek Valley Middle School, TEA:, Carrollton, Addie Jordon,CC,Non-Varsity ,2010,53397,1,1,1,1,1,1,1,1,D, Valley Forge (Edmondson), Crusade  (Gassi), Portsmouth Reflections  (Oare)
10, 100-Concert Band, Creek Valley Middle School, TEA:, Carrollton, Jamie Weaver,CC,Sub Non-Varsity ,2010,53280,2,1,2,2,2,2,2,2, , Spitfire March (Story), Dance Celebration  (Smith), Voodoo Dance  (del Borgo)
11, 100-Concert Band, Cross Timbers Middle School, TEA:, Grapevine, Mary McCracken,CC,Non-Varsity ,2010,54950,2,2,2,2,2,2,1,2, , Tunbridge Meadows  (Williams), A Sailor's Odyssey  (Bobrowitz), March Jubilante (Roussanova Lucas)
