,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Bailey Middle School, TEA:, Austin, Diane Gorzycki,CCC,Varsity ,2006,18902,1,1,1,1,1,1,1,1,TRC, Amparito Roca (Jaime Texidor/Winter), Sun Dance (Ticheli)," Second Suite in F for Military Band (play mvt 1, 2 or 4) (Holst/Matthews)"
1, 100-Concert Band, Bailey Middle School, TEA:, Austin, Lee Sellers,CCC,Sub Non-Varsity ,2006,19088,1,1,1,1,2,3,1,2,CON, Bridgewater March (Hodges), Spring Song (Nowak), Dance Celebration (Smith)
2, 100-Concert Band, Bailey Middle School, TEA:, Austin, William Haehnel,CCC,Non-Varsity ,2006,19091,2,1,1,1,1,1,1,1,TRD, El Relicario (Jose Padilla), Yorkshire Ballad (Barnes), Tricycle (Boysen)
3, 100-Concert Band, Barton Middle School, TEA:, Buda, Juliana Riecss,CC,Non-Varsity ,2006,19246,1,1,2,1,1,1,1,1,TRD, Castles and Kings (Bruce Pearson), Japanese Festival (Quincy Hilliard), Cascadia Celebration (Steve Hodges)
4, 100-Concert Band, Barton Middle School, TEA:, Buda, Leroy Gerdes,CC,Varsity ,2006,19228,1,1,1,1,1,1,1,1,TRC, Bainbridge Fair (Claude T. Smith), The Legend of Knife River (Stephen Bulla), Blue Ridge Saga (James Swearingen)
5, 100-Concert Band, Bastrop Middle School, TEA:, Bastrop, Sondra Senn,CC,Varsity ,2006,18835,2,2,1,2,1,1,1,1,SR, Fire Dance (Douglas Akey), Knights of Dunvegan (Richard Meyer), Kilkenny Brigade (James Ployhar)
6, 100-Concert Band, Bedichek Middle School, TEA:, Austin, Nicole Wagoner,CC,Non-Varsity ,2006,19459,2,2,1,2,2,2,2,2, , Colonial March (John Kinyon), Two Minute Symphony (Margolis), Serengeti Dreams (Smith)
7, 100-Concert Band, Bedichek Middle School, TEA:, Austin, Rick Lucio,CC,Varsity ,2006,19455,1,1,1,1,1,1,1,1,TRC, La Fiesta Brava (John Edmondson), Slane (Wagner (arr)), Flight of Eagles (Del Borgo)
8, 100-Concert Band, Cedar Creek Middle School, TEA:, Cedar Creek, Shawn Davis,CC,Varsity ,2006,18823,5,4,4,4,3,4,4,4, , Freedom Forever (Larry Neeck), Selections from Capriol Suite (mvts 1+3) (Warlock/Longfield), The Gathering of the Yeomen (Robert W. Smith)
9, 100-Concert Band, Clint Small Middle School, TEA:, Ausin, Marty Ball,CCC,Varsity ,2006,18829,1,1,1,1,1,1,1,1,TRC, The Vanished Army (Alford/Fennell), The Fire of Eternal Glory (Shostakovich/Rhea), Cajun Folk Songs (Ticheli)
