,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Anahuac Middle, TEA:, Anahuac, Brittany Gaedchens / Michael Brodowski & Jack Waldrop,C,Varsity ,2016,110653,1,2,1,1,1,2,1,1,C, American Spirit March (John Higgins), Ghost Ship (Arr. Michael Story), Dance Celebration (Robert W. Smith)
1, 100-Concert Band, Cedar Bayou Junior School, TEA:, Baytown, Cliff Brown / Meagan Taylor,CCC,Varsity ,2016,112500,2,3,3,3,1,1,1,1,2, Valley Forge March  (John Edmondson), The Harmonious Blacksmith  (Handel/Osterling), Japanese Pictures  (Mixon/ )
2, 100-Concert Band, East Chambers Buccanneer, TEA:, Winnie, Jeff Collier / Holly Cravy,AAA,Non-Varsity ,2016,112048,2,3,3,3,2,2,2,2, , March of the Sentinels (Edondson), Elizabethan Dance (Williams/ ), Mythos (Bernotas)
3, 100-Concert Band, Gentry Junior School, TEA:, Baytown, Kristi Daley Hardy / Zeb Moore,CCC,Varsity ,2016,112789,1,1,1,1,1,1,1,1,C, The Big Circus Narch (Robert E. Foster), Shepherd's Hey  (Traditional/Roszell), Accolade  (Himes/ )
4, 100-Concert Band, Gentry Junior School, TEA:, Baytown, Zeb Moore / Kristi Hardy,CCC,Non-Varsity ,2016,112831,2,4,3,3,2,2,1,2, , Royal March (John Kinyon), Ming Court  (Pitter/ ), Exhortation  (Gazlay/ )
5, 100-Concert Band, Hardin Junior High, TEA:, Hardin, Glenn Zamazal / Gabrielle Chandler,C,Non-Varsity A,2016,115828,4,3,4,4,2,2,3,2, , Brandy Station March (John Edmondson), Two English Dances (John O'Reilly), Courtlandt County Festival (William Owens)
6, 100-Concert Band, Highlands Jr. School, TEA:, Highlands, Manuel Garza / Von A. Silverberg,CCC,Varsity ,2016,114597,1,1,3,1,2,1,1,1,C, Newcastle March (Johnnie Vinson), As Twilight Falls  (Robert Sheldon), Japanese Pictures  (Kevin Mixon)
7, 100-Concert Band, Highlands Jr. School, TEA:, Highlands, Von Silverberg / Manuel Garza,CCC,Non-Varsity ,2016,114934,2,2,3,2,1,1,2,1,2, Brandy Station March (Edmonson), Serengeti Dreams  (Smith/ ), Egyptique  (Owens/ )
8, 100-Concert Band, Horace Mann Junior School, TEA:, Baytown, Brian Matocha / Sarah Hernandez,CCC,Varsity ,2016,115745,1,1,2,1,1,1,1,1,C, Espana Cani (Narro/Story), A Childhood Hymn  (Holsinger/ ), Joy  (Ticheli/ )
9, 100-Concert Band, Horace Mann Junior School, TEA:, Baytown, Sarah Hernandez / Brian Matocha,CCC,Non-Varsity ,2016,115759,2,2,3,2,2,3,3,3, , The Billboard March (Klohr/Bullock), Ghost Ship  (Story/ ), Summit Fanfare  (Owens/ )
10, 100-Concert Band, Jefferson Middle School, TEA:, Port Arthur, Mark Wayne Martin II / Robert Underhill,CCC,Varsity ,2016,116930,5,4,4,4,4,4,3,4, , The Purple Carnival March (Alford/Erickson), On a Hymnsong of Philip Bliss  (Holsinger/ ), Adrenaline Engines  (Standridge/ )
11, 100-Concert Band, Kirbyville Middle, TEA:, Kirbyville," Jason Birkner / Jason Anderson, Randy Randolph",C,Varsity ,2016,116576,2,3,1,2,2,2,2,2, , March Atlantis (Harris), Serengeti Dreams  (Smith/ ), Colliding Visions  (Balmages/ )
12, 100-Concert Band, Kountze Middle School, TEA:, Kountze, Brad Long,C,Varsity ,2016,113123,1,1,2,1,1,1,1,1,C, Pinnacle of Distinction (Larry Clark), Colliding Visions (Brian Balmages), Danse Antiqua (Chris Sharp)
13, 100-Concert Band, Mauriceville Middle, TEA:, Orange, Kathy Smith / Justin Hargraves,C,Varsity ,2016,114760,1,1,1,1,1,1,1,1,C, Crosswinds March (James Swearingen), Pinnacle (Rob Grice), New Horizons (Bruce Corrigan)
14, 100-Concert Band, Mauriceville Middle, TEA:," Orange, Texas", Justin Hargraves / Kathy Smith,C,Non-Varsity ,2016,114810,2,2,3,2,4,3,3,3, , Infinity  (James Curnow), The Two Minute Symphony (Bob Margolis), Dance Celebration (Robert W. Smith)
15, 100-Concert Band, Vidor Middle, TEA:, Vidor, Eugene Badgett,CCC,Non-Varsity ,2016,115834,2,2,2,2,2,2,3,2, , Jaguar (Eric Osterling), Sakura  (Story/ ), Soldiers' Procession and Sword Dance  (Margolis/ )
16, 100-Concert Band, Vidor Middle, TEA:, Vidor, Trubie Smith,CCC,Varsity ,2016,115817,1,1,1,1,1,1,1,1,C, Excelsior  (William Owens), La Rejouissance  (Handel/Williams), Canterbury Coronation (James Curnow)
17, 100-Concert Band, Warren Junior High School, TEA:, Warren, Carl Hooper / Russell Hopkins,AAA,Varsity C,2016,116407,4,2,4,4,2,1,1,1,2, Swashbuckler's march (Mark Williams), Courtlandt County Festival  (Owens/ ), Sea Song Trilogy  (McGinty/ )
18, 100-Concert Band, Woodville Middle School, TEA:, Woodville, Kelly Barker,C,Non-Varsity ,2016,112582,3,2,3,3,1,2,2,2, , Brandy Station March (John Edmondson), Skye Boat Song  (Anon. or Trad./O'Reilly), Elizabethan Dance  (Williams/ )
