,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Bay City High School, TEA:, Bay City, Mark Longoria,AAAA,Varsity ,2015,105663,2,1,2,2,1,1,1,1,1, Peacemaker March (King/Swearingen), Adrenaline Engines  (Standridge/ ), Polly Oliver  (Root/ )
1, 100-Concert Band, Brazos High School, TEA:, Wallis, Rolando Cantu,AAA,Varsity ,2015,105707,3,3,2,3,2,2,2,2, , Lullabye  (Standridge/ ), The Battle of Jericho  (Spinney/ ), And The Trumpets Sound (Turner)
2, 100-Concert Band, Brazosport High School, TEA:, Freeport, Dennis Boucher,AAAA,Varsity ,2015,101128,1,1,1,1,1,1,1,1,A, The Crown of Castile (Johnnie Vinson), Three Folk Miniatures  (Anon. or Trad./Jutras), Fantasy on an Early American Marching Tune  (Sheldon/ )
3, 100-Concert Band, Brazosport High School, TEA:, Freeport, Heather Hyde,AAAA,Non-Varsity ,2015,101229,1,1,1,1,1,1,2,1,C, Accolade  (Himes/ ), Shepherd's Hey  (Traditional/Roszell), Conquista (Shaffer)
4, 100-Concert Band, East Bernard High School, TEA:, East Bernard, Kenneth Peters / Sarah Reimund,AAA,Varsity ,2015,103881,3,2,3,3,3,2,2,2, , Monterey March (LaPlante/), A Sailor's Odyssey  (Bobrowitz/ ), Colliding Visions  (Balmages/ )
5, 100-Concert Band, Edna High School, TEA:, Edna, Steve Smith / Adrian Carrizales,AAA,Varsity ,2015,100795,2,2,1,2,2,2,2,2, , The Crown of Castile (Spanish March) (Vinson), Earth Song  (Ticheli), Adrenaline Engines  (Standridge)
6, 100-Concert Band, El Campo High School, TEA:, El Campo, Mark Van Gorp,AAAA,Varsity ,2015,103911,3,2,3,3,2,2,2,2, , Free World March (Karl King/James Swearingen), In The Shining Of The Stars  (Sheldon/ ), La Madre de los Gatos  (Beck/ )
7, 100-Concert Band, Industrial High School, TEA:, Vanderbilt, Houston Cummings / Stacy Hudson,AAA,Varsity ,2015,100967,1,1,1,1,1,1,1,1,A, Burma Patrol (King / Swearingen), Redemption  (Galante/ ), Innisfree  (Strommen/ )
8, 100-Concert Band, Louise High School, TEA:, Louise, Gary Poffenbarger,AA,Varsity ,2015,102008,4,1,3,3,3,3,3,3, , Parade of the Blue Hornets (Jeremy Martin), Mystery Ride (Terry White), Modal Song and Dance (Elliot Del Borgo)
9, 100-Concert Band, Needville High School, TEA:, Needville, Lance J. Finley / Dean Hurta,AAAA,Non-Varsity ,2015,100805,3,2,2,2,2,1,1,1,2, Mighty Mite (March) (Mesang/O'Loughlin ), The Steppes of Russia  (Del Borgo/ ), Sparks  (Balmages/ )
10, 100-Concert Band, Palacios High School, TEA:, Palacios, Jim Popham,AAA,Varsity ,2015,103495,2,2,2,2,2,1,1,1,1, March Courageous (David Shaffer), Broken Bow  (Carl Strommen), Japanese Pictures  (Kevin Mixon)
11, 100-Concert Band, Stafford High School, TEA:, Stafford, Molly Weeks,AAAA,Sub Non-Varsity ,2015,103608,3,3,3,3,3,2,3,3, , Activity (Bennett/Clark), Majestica  (Gazlay/ ), Phantom Ship  (Del Borgo/ )
12, 100-Concert Band, Stafford High School, TEA:, Stafford, Rebecca Wells,AAAA,Non-Varsity ,2015,103566,3,3,3,3,2,1,1,1,2, GO Galop (Fillmore/Contorno), New Horizons  (Corrigan/ ), Summer Resounding  (Balmages/ )
13, 100-Concert Band, Stafford High School, TEA:, Stafford, Rod Rodriguez,AAAA,Varsity ,2015,103143,1,1,1,1,1,1,1,1,A, Torch of Liberty (King / Swearingen), Blue and Green Music  (Hazo/ ), Pablo!  (Meyer/ )
14, 100-Concert Band, Sweeny High School, TEA:, Sweeny, Wayne McBee / Jessica Loggins,AAAA,Varsity ,2015,104795,2,1,1,1,1,1,1,1,B, Peacemaker March (Karl King /arr. Swearingen), Songs of Heritage  (Williams/ ), Three Ayres from Gloucester  (Stuart/ )
15, 100-Concert Band, Tidehaven High School, TEA:, El Maton, James Edwards / Daisy Edwards,AAA,Varsity ,2015,103580,1,1,1,1,1,1,2,1,B, Big Circus March (Foster), Bartok Variations  (Broege/ ), Abracadabra  (Ticheli/ )
16, 100-Concert Band, Van Vleck ISD, TEA:, Van Vleck, Kyle Thurman / Chase Scott,AAA,Varsity ,2015,103292,3,2,4,3,2,2,2,2, , Rough Riders March (James Swearingen), Loch Lomond (Dave Black), Contempo (Michael Story)
17, 100-Concert Band, Wharton High School, TEA:, Wharton, Jason Toney / Robert Cappa,AAAA,Varsity ,2015,103211,2,3,3,3,1,2,1,1,1, La Madre de los Gatos  (Beck/ )," Moscow, 1941  (Balmages/ )", Vivo! Galop (William H. Kiefer/Andrew Glover)
