,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band,  Nimitz High School, TEA: 101902005, Houston," Emilio Reyna / Gabrielle Landeros, Brendan Friday",AAAAAA,Non-Varsity ,2022,178211,1,1,2,1,2,2,2,2,1, Conquista (Shaffer), Alligator Alley (15877)  (Daugherty), Japanese Pictures (18467)  (Mixon)
1, 100-Concert Band,  Nimitz High School, TEA: 101902005, Houston," Emilio Reyna / Gabrielle Landeros, Brendan Friday",AAAAAA,Varsity ,2022,174530,1,1,1,1,1,1,1,1,A, Bandancing (15837)  (Stamp), Shadow Rituals (15822)  (Markowski), March Chagu Chagu (Yagisawa)
2, 100-Concert Band, Aldine High School, TEA: 101902, Houston," Jeremy Gray / Lee Redfearn, Jose Navarette, Dominic Dawkins",AAAAAA,Varsity ,2022,178197,1,1,1,1,1,1,1,1,A, Guide Right March (John Phillip Sousa), Fantasy on a Japanese Folk Song (15853)  (Hazo), What Goes in the Night (15827)  (Giroux)
3, 100-Concert Band, Atascocita High School, TEA: 101913008, Humble," Anthony Hicks / Doug Grice, Haley Cook",AAAAAA,Non-Varsity ,2022,177693,2,1,1,1,1,1,1,1,B, Undertow (Mackey), Kalos Eidos (Chambers), The American Red Cross (Panella/Glover)
4, 100-Concert Band, Atascocita High School, TEA: 101913008, Humble," Douglas Grice / Anthony Hicks, Hailey Cook",AAAAAA,Varsity ,2022,177543,1,1,1,1,1,1,1,1,A, Vesuvius (418)  (Ticheli), First Suite in Eb for Military Band (514)  (Holst/Matthews/Fennell), The Fairest of the Fair (Sousa/Fennell)
5, 100-Concert Band, C. E. King High School, TEA: 101924001, Houston," Liz Boone / Alejandro Cruz, Josh Bretzke",AAAAAA,Non-Varsity A,2022,174990,1,1,1,1,1,1,1,1,B, Gallito (Santiago Lope), A Hymn for Band (155) (Stuart/), Dancing at Stonehenge (16672) (Suter/)
6, 100-Concert Band, Davis HS, TEA: 101902, Houston, Rod Soto / Angela Klinkner,AAAAAA,Varsity ,2022,178043,2,2,1,2,1,1,1,1,1, Invercargill March (Lithgow/arr. Glover), Shadow Rituals (15822)  (Markowski), Suite of Old American Dances (449) (play at least four mvts) (Bennett)
7, 100-Concert Band, Davis HS, TEA: 443644, Houston, Nick Draper,AAAAAA,Non-Varsity ,2022,178045,2,1,1,1,2,2,1,2,1, Espana Cani (Narro/Story), Rippling Watercolors (Balmages), Spoon River (Grainger/Sheldon)
8, 100-Concert Band, Dekaney HS, TEA: 101-919-003, Houston," Chase Giddings / Tabatha Cooper, Abraham Nunez, Israel Lopez",AAAAAA,Varsity ,2022,178219,1,1,1,1,1,2,1,1,A," Cyrus The Great (King, Karl. L/Glover)"," Elegy for a Young American (376)  (LoPresti, Ronald)"," The Sorcerer's Apprentice (487)  (Dukas, Paul/Hindsley)"
9, 100-Concert Band, Dekaney HS, TEA: 101919003, Tomball," Tabatha Cooper / Chase Giddings, Abraham Nunez, Israel Lopez",AAAAAA,Non-Varsity A,2022,177663,1,2,1,1,1,1,2,1,B, Brave Spirit  (Standridge ), Songs of the Whalemen (Del Borgo), Grand Galop  (Vinson)
10, 100-Concert Band, Eisenhower HS, TEA: 101-902-004, Houston, Timothy Richardson,AAAAAA,Non-Varsity ,2022,178207,1,2,1,1,1,1,1,1,C, Summer Dances (704)  (Balmages), Chanteys (697)  (Sheldon), Don Hanna  (Musella)
11, 100-Concert Band, Humble HS, TEA: 101-913-001, Humble, Cory Roberts,AAAAAA,Varsity ,2022,178126,2,1,1,1,2,1,1,1,A, Amparito Roca (Texidor/Winter), In the Center Ring (16683) (Sheldon/), Canarios Fantasia (680) (Akey/)
12, 100-Concert Band, Humble HS, TEA: 101-913-001, Humble," Jon Whitelock / Cory Roberts, Doug Maake",AAAAAA,Non-Varsity ,2022,178158,1,2,2,2,2,1,1,1,1, Circus Days  (King/Schissel), Lone Eagle (24129)  (Sheldon), Contempo (16202)  (Story)
13, 100-Concert Band, Kingwood HS, TEA: 101913002, Kingwood," Tyler Morrison / Hannah Scott, Kameron Landes",AAAAAA,Non-Varsity ,2022,178012,2,2,1,2,1,1,1,1,1, The Big Cage March (K.L. King), Summer Dances (704)  (Balmages)," Prelude, Siciliano and Rondo (317)  (Arnold/Paynter)"
14, 100-Concert Band, Kingwood HS, TEA: 101913002, Kingwood," Tyler Morrison / Hannah Scott, Kameron Landes",AAAAAA,Varsity A,2022,178010,1,1,1,1,1,1,1,1,A, Cyrus the Great March (K.L. King), La Procession du Rocio (606)  (Turina/Reed), Niagara Falls (481)  (Daugherty)
15, 100-Concert Band, MacArthur HS, TEA: 480771000076, Houston," James DeBose / Jose Funes, Catherine Ruiz",AAAAAA,Non-Varsity ,2022,178175,1,1,1,1,3,2,2,2,1, Crusade (16224)  (Gassi)," Moscow, 1941 (15892)  (Balmages)", Plaza de Toros (20709)  (Story)
16, 100-Concert Band, MacArthur HS, TEA: 480771000076, Houston," James DeBose / Jose Funes, Catherine Ruiz",AAAAAA,Varsity ,2022,178174,1,1,1,1,2,1,1,1,A, Undertow (17456)  (Mackey), Blue and Green Music (18199)  (Hazo), The Slavic Woman's Farewell (Agapkin/Rhea)
17, 100-Concert Band, North Shore Senior High School, TEA: 101910, Houston," Michael Tenaglio / Shane Goforth, Brandon Laird, Jay Davis",AAAAAA,Non-Varsity ,2022,178052,1,1,1,1,1,1,1,1,B, Rough-Riders (Karl L. King/Swearingen), A Longford Legend (Robert Sheldon), The Old Red Mill (Brant Karrick)
