,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Albright MS, TEA:, Houston, Megan Massarello,CCC,Varsity ,2020,159981, , , , , , , , , , Espana Cani (Pascual Marquina Narro/Michael Story), Contempo (16202)  (Story)," Moscow, 1941 (15892)  (Balmages)"
1, 100-Concert Band, Alief MS, TEA:, Houston, Kenneth Henderson,CCC,Varsity ,2020,159880, , , , , , , , , , Spanish Hills March (Bob Cotter), Hsien (19606)  (Fox), Japanese Pictures (18467)  (Mixon)
2, 100-Concert Band, Beck Junior High, TEA:, Katy, Brenden Steber,CCC,Varsity ,2020,157095, , , , , , , , , , Una Cancion Para Orfalinda (Musella)," Simple Gifts, Four Shaker Songs (702) (play at least three mvts) (Ticheli)", Choreography (17467)  (Sheldon)
3, 100-Concert Band, Beckendorff Junior High, TEA:, Katy," Susan Steber / Rachel Knight, Jonathan Churak-Simpson",CCC,Varsity ,2020,155516, , , , , , , , , , The Crosley March (Henry Fillmore), Viva! (20787)  (Wilds), A Longford Legend (409) (play all) (Sheldon)
4, 100-Concert Band, Black MS, TEA:, Houston, Richard Smith,CCC,Varsity ,2020,159886, , , , , , , , , , Arsenal (Jan Van Der Roost), Air for Band (22)  (Erickson), Fireball! (19604)  (Beck)
5, 100-Concert Band, Cardiff Junior High, TEA:, Katy, Daniel Zavala / Dan Brodt,CCC,Varsity ,2020,152146, , , , , , , , , , Winchester March (Edmondson), Scenes from the American West (21581) (play at least 2 mvts.) (Wilds), Into the Arctic (20710)  (Balmages)
6, 100-Concert Band, Cinco Ranch Jr. High, TEA:, Katy, Rachelle Isaacson / Lisa James,CCC,Varsity ,2020,156202, , , , , , , , , , Symphonic Dance No. 3 (Fiesta) (430)  (Williams), Down Longford Way (220)  (Grainger/Osmon), The Chimes of Liberty (Goldman/Custer)
7, 100-Concert Band, Hamilton MS, TEA:, Houston, Daryl Fields / Malcolm Whorton,CCC,Varsity ,2020,157608, , , , , , , , , , Highlander Regiment (J. Ployhar), Black Forest Overture (M. Sweeney), Yorkshire Ballad (J. Barnes)
8, 100-Concert Band, Holland MS, TEA:, Houston, Rene Rodriguez,CC,Varsity ,2020,152875, , , , , , , , , , March of the Minutemen (Edmondson), Gathering In The Glen (652)  (Sweeney), Contempo (16202)  (Story)
9, 100-Concert Band, Holub MS, TEA:, Houston, Mark Turner,CCC,Varsity ,2020,157970, , , , , , , , , , Infinity (Concert March) (Curnow), Danza de Espana (19602)  (Chambers), Fireball! (19604)  (Beck)
10, 100-Concert Band, Katy Junior High, TEA:, Katy, Richard Maher / Cindy Gorton,CCC,Varsity ,2020,155707, , , , , , , , , , Festival of Flight (20750)  (Weller), Japanese Pictures (18467)  (Mixon), Lone Eagle March (Edmondson)
11, 100-Concert Band, Killough MS, TEA:, Houston, Christopher Phillips,CCC,Varsity ,2020,159975, , , , , , , , , , Fireball! (19604)  (Beck), Contempo (16202)  (Story), The Red Cape (Meredith)
12, 100-Concert Band, Lanier MS, TEA:, Houston, Leo Hernandez / Donald Jacobs,CCC,Varsity ,2020,154188, , , , , , , , , ,  The Gold Medallion  (John Edmondson), Rippling Watercolors (Brian Balmages), Flight Of Eagles (Elliot Del Borgo)
13, 100-Concert Band, Mayde Creek Junior High, TEA:, Houston, Jeff Eldridge / Kris McKee,CCC,Varsity ,2020,158960, , , , , , , , , , El Conquistador (Owens/Williams), Colliding Visions (17502)  (Balmages), The Steppes of Russia (659)  (Del Borgo)
14, 100-Concert Band, McDonald Junior High School, TEA:, Katy, Joe Young / Jeff Tipps,CC,Varsity ,2020,156897, , , , , , , , , , Newcastle March (Johnnie Vinson), Contempo (16202)  (Story), Joy (15824)  (Ticheli)
15, 100-Concert Band, McMeans Junior High, TEA:, Katy, Meredith Hernandez / Joseph Semmler,CCC,Varsity ,2020,156886, , , , , , , , , , The Big Four March  (King/Swearingen), Heaven s Light (15874)  (Reineke), Into the Arctic (20710)  (Balmages)
16, 100-Concert Band, Memorial Parkway JH, TEA:, Katy, David Lorine,CC,Varsity ,2020,156820, , , , , , , , , , Marche Diabolique (Brian Balmages), Under An Irish Sky (667)  (Neeck), Armenian Rhapsody (20761)  (Vinson)
17, 100-Concert Band, Morton Ranch Junior High, TEA:, Katy, Michelle Mitchell / Cissy Bell and John Liner,CCC,Varsity ,2020,158634, , , , , , , , , , March of the Buccaneers (Victor Flowers), Colliding Visions (17502)  (Balmages), Viva! (20787)  (Wilds)
18, 100-Concert Band, Pershing MS, TEA:, Houston, Miles Davis,CCC,Varsity ,2020,154727, , , , , , , , , , Highland Regiment (Ployhar), Blue and Green Music (18199)  (Hazo), Abracadabra (15823)  (Ticheli)
19, 100-Concert Band, Pin Oak MS, TEA:, Bellaire, Richard Graham,CCC,Varsity ,2020,157518, , , , , , , , , , Liberty Fleet (King/Sweatingen), Japanese Pictures (Mixon), Joy Revisited (Ticheli)
20, 100-Concert Band, Seven Lakes JH, TEA:, Katy, Adam R. Seltzer,CCC,Varsity ,2020,155739, , , , , , , , , , Courage (March)  (Fillmore/Contorno), Appalachian Morning (17446)  (Sheldon)," Cajun Folk Songs (290) Mvt. I, Mvt. II (Ticheli)"
21, 100-Concert Band, Stockdick JH, TEA:, Katy, George Liverman,CCC,Varsity ,2020,158593, , , , , , , , , , America Exultant (Henry Fillmore/Glover), Choreography (17467)  (Sheldon), Imaginarium (20603)  (Standridge)
22, 100-Concert Band, Tanglewood MS, TEA:, Houston, Geary Bean Forbes / 1,CC,Varsity ,2020,160109, , , , , , , , , , Flight of Eagles (99)  (Del Borgo), British Eighth March (Zoe Ellicott ), Japanese Pictures (18467)  (Mixon)
23, 100-Concert Band, Tays Junior High, TEA:, Katy, Donnie Artley,CCC,Varsity ,2020,157596, , , , , , , , , , The Trombone King (Karl L. King/John P. Paynter), Ghost Fleet (Robert Sheldon), The Old Red Mill (Brant Karrick)
24, 100-Concert Band, West Briar Middle School, TEA:, Houston, Leif Hall,CCC,Varsity ,2020,157541, , , , , , , , , , Washington Post March (Sousa/Foster), Allegretto from Symphony No. 7 (Beethoven/Longfield), Armenian Rhapsody (Vinson)
25, 100-Concert Band, West Memorial Junior High, TEA:, Katy, Dennis Beaver,CC,Varsity ,2020,156811, , , , , , , , , , Activity March (Clark), Contempo (16202)  (Story), Japanese Pictures (18467)  (Mixon)
26, 100-Concert Band, WoodCreek Junior High, TEA:, Katy, Bobby Guess / Bryan Cremer,CCC,Varsity ,2020,156608, , , , , , , , , , Contempo (16202)  (Story), Wildflowers (21572)  (Stalter), Ladies and Gentlemen... (Crummel)
