,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Brandeis High School, TEA:, San Antonio," Jesse Cuellar / Richard Herrera, David Suarez",AAAAA,Non-Varsity ,2013,82669,1,1,1,1,1,1,1,1,C, Ye Banks and Braes O' Bonnie Doon  (Grainger/ ), English Folk Song Suite  (Vaughan Williams/ ), The Trombone King (King/Paynter)
1, 100-Concert Band, Brandeis High School, TEA:, San Antonio," Richard Herrera / Jesse Cuellar, David Suarez",AAAAA,Sub Non-Varsity ,2013,82666,1,1,1,1,1,1,1,1,C, Spiritual (from Symphony No. 5 1/2)  (Gillis/Bainum), Variations on Scarborough Fair  (Custer/ ), The Big Cage Circus Galop (King/Glover)
2, 100-Concert Band, Brandeis High School, TEA:, San Antonio," Richard Herrera / Jesse Cuellar, David Suarez",AAAAA,Varsity ,2013,82662,1,1,1,1,1,1,1,1,A, Serenade Romantic  (Turrin/ ), Capriccio Espagnol  (Rimsky-Korsakov/Winterbottom/Hindsley), Rolling Thunder March (Filmore/Fennell)
3, 100-Concert Band, Del Rio High School, TEA:, Del Rio, Daniel White,Non-Varsity ,2013,84757,1,1,1,1,2,2,1,2,C, Coast Guards March (King/Swearingen), As Summer Was Just Beginning  (Daehn/ ), Flight of Eagles  (Del Borgo/ ),
4, 100-Concert Band, Del Rio High School, TEA:, Del Rio, Isaac Aldaco,AAAAA,Sub Non-Varsity ,2013,84753,1,1,1,1,1,1,1,1,C, El Relicario (Jose Padilla/ Longfield), Blue and Green Music  (Samuel Hazo), Choreography  (Robert Sheldon)
5, 100-Concert Band, Del Rio High School, TEA:, Del Rio, Ricardo Rios,AAAAA,Varsity ,2013,84747,1,1,1,1,1,1,1,1,A, Amparito Roca (Texidor/Winter), Rhosymedre  (Vaughan Williams/Beeler), Angels in the Architecture  (Ticheli/ )
6, 100-Concert Band, Eagle Pass High School, TEA:, Eagle Pass, David M. Solis,AAAAA,Varsity ,2013,84104,1,2,1,1,2,2,1,2,1, Puenteareas (R. Soutullo), October  (), La Belle Helene ()
7, 100-Concert Band, Eagle Pass High School, TEA:, Eagle Pass, John A. Munoz,AAAAA,Non-Varsity ,2013,85011,2,1,2,2,1,1,1,1,2, The Flying Eagle March (Blankenburg/ Watson), Prospect (LaPlante), Choreography (Sheldon)
8, 100-Concert Band, Earl Warren High School, TEA:, San Antonio," Daniel Asgari / Raul Rodriguez, Danika White",AAAAA,Sub Non-Varsity ,2013,84572,1,1,2,1,1,2,1,1,C, Valley Forge (King/Swearingen), In The Shining Of The Stars (Sheldon), Joy (Ticheli)
9, 100-Concert Band, Earl Warren High School, TEA:, San Antonio, Danika White / Raul Rodriguez and Daniel Asgari,AAAAA,Non-Varsity ,2013,85521,1,1,1,1,1,1,1,1,C, Shepherd's Hey  (Grainger/Rogers), Prelude Op. 34 (POP) (Shostakovich/Reynolds), Zacatecas Mexican March (Genaro Codina)
