,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Adams Middle School, TEA:, Haslet, Stephanie Northam / Alycia Bingaman,CCC,Non-Varsity ,2019,142841,1,1,1,1,1,1,1,1,D, The Red Cape (Spanish March) (James Meredith), Alpine Meadow  (Hodges), Mythos  (Bernotas)
1, 100-Concert Band, Arbor Creek Middle School, TEA:, Carrollton, Sarah Ayoub,CC,Non-Varsity ,2019,143025,1,1,1,1,1,1,1,1,D, An American March (Edmondson), Corps of Discovery  (Owens), Mythos  (Bernotas)
2, 100-Concert Band, Briarhill Middle School, TEA:, Highland village, Brittney Cook / Kevin Graham,CC,Non-Varsity ,2019,142171,1,1,1,1,1,1,1,1,D, Battle Creek March (Story), Big Sky Round-Up  (Sheldon), Mystery Ride  (White)
3, 100-Concert Band, Calhoun MS, TEA:, Denton, Allison Suding / Marco Gonzales,CC,Varsity ,2019,143705,1,2,1,1,1,1,1,1,C, Foundry  (Mackey), Joy  (Ticheli), La Madre de los Gatos (Beck)
4, 100-Concert Band, Calhoun MS, TEA:, Denton, Marco Gonzales / Allison Suding/Phillip Elder,CC,Non-Varsity ,2019,143708,2,2,2,2,1,1,1,1,2, Plaza de Toros (Michael Story), Danza de Espana  (Chambers), Japanese Pictures  (Mixon)
5, 100-Concert Band, Creek Valley Middle School, TEA:, Carrollton, Joshua Lott / Kim Cooley,CC,Non-Varsity ,2019,142325,1,1,1,1,1,1,1,1,D, Welcome (Bennett), Japanese Pictures  (Mixon), Bazaar  (Standridge)
6, 100-Concert Band, Crownover MS, TEA:, Corinth, Christin Bunch / Kyle Mullins,CC,Varsity ,2019,143371,1,2,1,1,1,1,1,1,C, Mighty Mite (Ted Mesang/O'Loughlin), Swirling Prisms  (Balmages), Viva!  (Wilds)
7, 100-Concert Band, Crownover MS, TEA:, Corinth, Kyle Mullins / Christin Bunch,CC,Non-Varsity ,2019,143361,1,1,2,1,1,1,1,1,D, Valdres (Johannes Hannsen/Smith), Abracadabra  (Ticheli), Flight of Eagles  (Del Borgo)
8, 100-Concert Band, Delay Middle School, TEA:, Lewisville, Joe Janes,CCC,Non-Varsity ,2019,144120,1,1,1,1,1,1,1,1,D, March of the Hyperion Guards (Robert Sheldon), Odyssey  (Branchfield), Night Fury  (Chambers)
9, 100-Concert Band, Durham Middle School, TEA:, Lewisville, Lauren Cloutier,CC,Non-Varsity ,2019,144158,2,3,2,2,2,2,2,2, , Kitty Hawk March (John Edmondson), The Spacious Firmament on High  (Sharp), Odyssey  (Branchfield)
10, 100-Concert Band, Griffin Middle School, TEA:, The Colony, David Eakle,CC,Non-Varsity ,2019,142083,2,2,1,2,2,2,1,2, , Mount Rushmore March (John Edmondson), Cedar Canyon Round Up  (Williams), Mystery Ride  (White)
11, 100-Concert Band, Harpool Middle School, TEA:, Argyle, Bryan Stone,CC,Varsity ,2019,143029,1,1,1,1,1,1,1,1,C, The Boom-Boom Galop (Standridge), Sunchaser  (Chambers), Renaissance Reimagined  (Balmages)
12, 100-Concert Band, Harpool Middle School, TEA:, Argyle, Emily Staniszewski,CC,Non-Varsity ,2019,143030,1,1,1,1,1,1,1,1,D, Spania (Shaffer), Serengeti Dreams  (Smith), Bazaar  (Standridge)
13, 100-Concert Band, Hedrick Middle School, TEA:, Lewisville, Neal Karpienski / Nathan Cooley,CC,Non-Varsity ,2019,143380,1,1,1,1,1,1,1,1,D,  A Shaker March (Arr. John Kinyon), Sakura  (Story), Majestica  (Gazlay)
14, 100-Concert Band, Huffines Middle School, TEA:, Lewisville, Caleb Hendrixson,CC,Non-Varsity ,2019,142267,2,1,1,1,2,2,2,2,2, Valley Forge March (Edmondson), Big Sky Round-Up  (Sheldon), Two British Folk Songs  (Del Borgo)
15, 100-Concert Band, Killian Middle School, TEA:, Lewisville, Claire Pittman,CC,Non-Varsity ,2019,144178,1,1,1,1,1,1,1,1,D, Joy  (Ticheli), Pevensey Castle  (Sheldon), The Red Cape (Meredith)
16, 100-Concert Band, Killian Middle School, TEA:, Lewisville, Claire Pittman,CC,Sub Non-Varsity ,2019,144176,1,1,1,1,1,1,1,1,D, Armory  (Standridge), Big Sky Round-Up  (Sheldon)," ""Synergy"" March (Owens)"
17, 100-Concert Band, Lake Dallas Middle School, TEA:, Lake Dallas, Dr. Tommy Fain / Felicia May,CC,Non-Varsity ,2019,140991,1,1,1,1,1,1,1,1,D, The Golden Eagle March (John Edmondson), The Spacious Firmament on High  (Sharp), Courtlandt County Festival  (Owens)
18, 100-Concert Band, Lake Dallas Middle School, TEA:, Lake Dallas, Felicia May / Dr. Tommy Fain,CC,Varsity ,2019,140990,1,1,1,1,1,1,1,1,C, Newcastle March (Johnnie Vinson), Our Kingsland Spring  (Hazo), Kenya Contrasts  (Himes)
19, 100-Concert Band, Lakeview Middle School, TEA:, The Colony, Patrick Summerhays,CC,Non-Varsity ,2019,142464,2,1,1,1,2,2,2,2,2, Andalucia (Victor Lopez), Nottingham Castle  (Daehn), Odyssey  (Branchfield)
20, 100-Concert Band, Lamar MS, TEA:, Flower Mound, Hannah Morrison / Joshua Duermeyer,CC,Non-Varsity ,2019,142292,1,1,1,1,1,1,1,1,D, The Lone Eagle March (John Edmondson ), Mystery Ride  (White), Courtlandt County Festival  (Owens)
21, 100-Concert Band, McKamy Middle School, TEA:, Flower Mound, Jessica Dolphin / Russ Cote,CC,Non-Varsity ,2019,142227,1,1,1,1,1,1,1,1,D, The Red Cape (James Meredith), Little Brazil Suite  (Balent), Journey of the Bonfire  (Owens)
22, 100-Concert Band, McMath MS, TEA:, Denton, Kelsey Gaskill,CC,Non-Varsity ,2019,142912,1,1,2,1,1,2,2,2,2, March of the Hyperion Guards (Sheldon), Sakura  (Story), Two Minute Symphony  (Margolis)
23, 100-Concert Band, McMath MS, TEA:, Denton, Travis Harris,CC,Varsity ,2019,142907,1,1,1,1,1,1,1,1,C, Zacatecas (Codina/Balent), Expectations  (Clark), Black Forest Overture  (Sweeney)
24, 100-Concert Band, Medlin Middle School, TEA:, Trophy Club," Ethan Munger / Ashley Coleman, John Bingaman",CCC,Non-Varsity ,2019,140903,1,1,1,1,1,1,1,1,D, Challenger Point  (Johnson), Fortis  (Gazlay), The March of the Irish Guard (James Ployhar)
25, 100-Concert Band, Myers Middle School, TEA:, Denton, Matt Baggerly,CC,Varsity ,2019,143452,2,1,1,1,1,1,1,1,C, Sea Song Trilogy  (McGinty), Japanese Pictures  (Mixon), A March on the King's Highway (La Plante)
26, 100-Concert Band, Myers Middle School, TEA:, Denton, Matt Baggerly,CC,Non-Varsity ,2019,143446,3,3,3,3,1,2,2,2, , Summit Fanfare  (Owens), Dance Celebration  (Smith)," March From ""First Suite for Military Band"" (Holst/ Story)"
27, 100-Concert Band, Navo Middle School, TEA:, Aubrey, Elizabeth Anderson,CCC,Varsity ,2019,143706,1,1,1,1,1,1,1,1,C, Winchester March (Edmondson), Joy  (Ticheli), Fireball!  (Beck)
28, 100-Concert Band, Navo Middle School, TEA:, Aubrey, Paul Hudson,CCC,Non-Varsity ,2019,144243,1,1,1,1,2,2,2,2,2, Danza de Espana  (Chambers), Mt Vernon March (Edmondson), Ghost Ship  (Story)
29, 100-Concert Band, Pike Middle School, TEA:, Justin, Russell Hughes / Jack Forbis,CC,Non-Varsity ,2019,142981,1,1,1,1,1,1,1,1,D, Recognition March (Larry Clark), The Tears of Arizona (Brian Balmages), Amory (Randall Standridge)
30, 100-Concert Band, Rodriguez Middle School, TEA:, Oak Point, Kelly Desjardins,CC,Non-Varsity ,2019,140965,2,1,2,2,2,2,1,2, , Infinity March (Curnow), Skylight (Hodges), Dance Celebration  (Smith)
31, 100-Concert Band, Rodriguez Middle School, TEA:, Oak Point," Kelly Desjardins / K Osborne, C Lennox",CC,Varsity ,2019,144451,1,1,1,1,1,1,1,1,C, March of the Robot Brigade (Bernotas), Serengeti Dreams  (Smith), Danza de Espana  (Chambers)
32, 100-Concert Band, Shadow Ridge MS, TEA:, Flower Mound, Alicia DeSoto / Chris Meredith,CC,Non-Varsity ,2019,142002,1,1,1,1,1,1,1,1,D, Plaza de Toros  (Story), Egyptique  (Owens), March of the Hyperion Guards (Sheldon)
33, 100-Concert Band, Strickland MS, TEA:, Denton, Nachel Konemann / Brittany Yanniello,CC,Varsity ,2019,140522,1,1,1,1,1,1,1,1,C, Pinnacle of Distinction March (Larry Clark), La Rejouissance (Handel/Williams), Heroes Triumphant (Owens)
34, 100-Concert Band, Tidwell MS (NISD), TEA:, Roanoke," Chris Gonzalez / Renee Quinlan, John Bingaman",CC,Non-Varsity ,2019,143906,1,1,1,1,1,1,1,1,D, Badge of Honor (Ken Harris), Mosswood Lullaby (Brian Beck), Serengeti Dreams (Robert W. Smith)
35, 100-Concert Band, Truett Wilson Middle School, TEA:, Haslet," Chad Waterman / Ray Hilley, Nicole Loyd",CC,Non-Varsity ,2019,142985,1,1,1,1,1,1,1,1,D, Fighting Falcon March (Todd Stalter), Bazaar  (Standridge), Contempo  (Story)
