,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Cedar Park High School, TEA:, Cedar Park, Steve Wessels,AAAAA,Varsity ,2016,111465,1,1,1,1,1,1,1,1,A, Commando March (Saumuel Barber), Colonial Song  (Grainger/ ), The Sorceror's Apprentice  (Dukas/Hindsley/Patterson)
1, 100-Concert Band, Cedar Ridge High School, TEA:, Round Rock, Nolan Loyde,AAAAAA,Varsity ,2016,110836,1,1,1,1,1,1,1,1,A, Marche Hongroise (Berlioz/Yo Gotoh), Overture to School for Scandal  (Barber/Hudson), J'ai ete au bal  (Grantham/ )
2, 100-Concert Band, East View High School, TEA:, Georgetown, Jesus Torres / Matt Morey. Spencer Garretson,AAAAA,Varsity ,2016,113326,2,1,1,1,2,2,2,2,1, Under the Double Eagle March (JF Wagner/Glover), Overture to Candide  (Bernstein/Grundman), Terpsichore mvt. 1 (Margolis)
3, 100-Concert Band, Elgin High School, TEA:, Elgin," Ramon Parker / Armando Martinez, Chris Montemayor, Edward Briskey, Jillian Baaklini",AAAAA,Varsity ,2016,111338,2,1,3,2,2,2,2,2, , Library of Congress March (Sousa), Salvation is Created  (Tschesnokoff/Houseknecht), Summer Dances  (Balmages/ )
4, 100-Concert Band, Georgetown High School, TEA:, Georgetown," Justin Smith / Brett Poteet, Jed Leach",AAAAA,Varsity ,2016,111103,1,1,1,1,1,1,1,1,A, The Pathfinder of Panama (John Philip Sousa edited by Frank Byrne), Jocuri Poporale Romanesti (Roumanian Folk Dances) (play all) (Bela Bartok transcribed by Yo Goto), Noisy Wheels of Joy  (Eric Whitacre)
5, 100-Concert Band, Hutto High School, TEA:, Hutto," Stacy Gist / Michael Harrison, Joe Rush",AAAAA,Varsity ,2016,110974,1,2,2,2,1,1,1,1,1, Amparito Roca (Texidor/Fagan)," First Suite in Eb, Mvts. 1 & 3 (Holst/Matthews)", Spoon River (Grainger/Sheldon/Bainum/Carson-Naylor)
6, 100-Concert Band, Lake Travis High School, TEA:, Austin," Richard Hicks / Taylor Trevino, Robert Fish",AAAAAA,Varsity ,2016,115155,1,1,1,1,1,1,1,1,A, Who's Who in Navy Blue (Sousa/Byrne), Laboring Songs  (Welcher/ ), Capriccio Espagnol  (Rimsky-Korsakov/Winterbottom/Hindsley)
7, 100-Concert Band, Leander High School, TEA:, Leander, Robert Selaiden,AAAAA,Varsity ,2016,108007,1,1,1,1,1,1,1,1,A, Commando March (Barber), Finale (from Symphony No. 5)  (Shostakovich/Righter), Danzon No. 2  (Marquez/Nickel)
8, 100-Concert Band, Marble Falls High School, TEA:, Marble Falls, Brad Behrens,AAAAA,Varsity ,2016,113903,2,1,2,2,2,2,2,2, , Aces of the Air (King/Swearingen), Fortress  (Ticheli/ ), Scenes from Terezin  (Stamp/ )
9, 100-Concert Band, McNeil HS, TEA:, Austin, Jason Dimiceli,AAAAAA,Varsity ,2016,110899,2,2,1,2,1,1,1,1,1, Inglesina (Delle Cese/Bourgeois), First Suite in Eb for Military Band  (Holst/Matthews/Fennell), Variations on America  (Ives/Schuman/Rhoads)
10, 100-Concert Band, Round Rock High School, TEA:, Round Rock," David Mobley / Steve Roeder, Josh Scott, Valerie Caporicci",AAAAAA,Varsity ,2016,107037,1,1,1,1,1,1,1,1,A, Third Symphony (movements I and IV) (Barnes/ ), Pacific Celebration Suite (movement 3) (Nixon/ ), The Gladiator (Sousa/Brion)
11, 100-Concert Band, Rouse High School, TEA:, Leander, Jeremy Spicer,AAAAAA,Varsity ,2016,111351,1,1,1,1,1,1,1,1,A, The Black Horse Troop (Sousa/Fennell), Sea Songs  (Knox/ ), First Suite in Eb for Military Band  (Holst/Fennell)
12, 100-Concert Band, Stony Point High School, TEA:, Round Rock," Brian Sedatole / Daniel Flynn, Matt Greene",AAAAAA,Varsity ,2016,110859,1,2,1,1,1,1,2,1,A, Freischutz Quickstep (Fry), Elegy  (Chance/ ), Blue Shades  (Ticheli/ )
13, 100-Concert Band, Vandegrift High School, TEA:, Austin, Mike Howard,AAAAA,Varsity ,2016,108024,1,1,1,1,1,1,1,1,A, Nobles of the Mystic Shrine (Sousa/Fennell), Lincolnshire Posy (play at least five mvts) (Grainger/ ), J'ai ete au bal  (Grantham/ )
14, 100-Concert Band, Vista Ridge High School, TEA:, Cedar Park, Bryan Christian,AAAAA,Varsity ,2016,111207,1,1,1,1,1,1,1,1,A, In Storm and Sunshine (J.C. Reed/Bourgeois), Music for Prague 1968  (Husa), Aurora Awakes  (Mackey)
15, 100-Concert Band, Westwood High School, TEA:, Austin, Jack Green,AAAAAA,Varsity ,2016,110350,1,1,1,1,1,1,1,1,A, Capriccio Espagnol  (Rimsky-Korsakov/Winterbottom/Hindsley), Niagara Falls  (Daugherty/ )," ""Galop"" from First Suite for Band (Alfred Reed)"
