,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3
0, 100-Concert Band, Pine Valley Middle School, TEA: 170908045, Porter, Ryan Ramsey,CC,Varsity ,2022,172375,3,1,2,2,1,1,1,1,2, Mister Joe March (Larry Clark), Fortis (17484) (Gazlay), Viva! (20787)  (Wilds)
1, 100-Concert Band, Pine Valley Middle School, TEA: 170908045, Porter, Weston Quintana,CC,Non-Varsity ,2022,173672,1,2,2,2,1,1,1,1,2, Big Sky Round-Up (17480)  (Sheldon), Japanese Pictures (18467)  (Mixon), Spania (David Shaffer)
2, 100-Concert Band, Sterling Middle School, TEA: 101913047, Humble," Jennifer Leon / Raul Vasquez, Angel Flores",CC,Non-Varsity ,2022,174882,2,1,1,1,2,2,3,2,2, Synergy (Owens ), Atlantis (45)  (McGinty), Bazaar (20756)  (Standridge)
3, 100-Concert Band, Sterling Middle School, TEA: 101913047, Humble," Raul Vasquez / Jennifer Leon, Angel Flores",CC,Varsity ,2022,174877,2,2,2,2,1,1,2,1,2, Pinnacle of Distinciton (Clark), As Twilight Falls (17497)  (Sheldon), The Oncoming Storm (22320)  (Rogers)
4, 100-Concert Band, Stovall MS, TEA: 101-902-044, Houston," Anahi Nanez / John Ware, Jason Womack",CC,Sub Non-Varsity ,2022,174784,1,1,1,1,1,1,1,1,D, Glenwood March (Gorham), Mercury Rising (24125)  (Milford), Odyssey (18464)  (Branchfield)
5, 100-Concert Band, Stovall MS, TEA: 101902044, Houston," Jason K Womack / John Ware, Anahi Nanez",CC,Non-Varsity ,2022,174627,1,1,1,1,1,1,1,1,D, Spitfire Concert March (Michael Story)," Trust and Obey (Sammis and Towner, arr. Robert W. Smith)", Vulcan's Forge (Patrick Roszell)
6, 100-Concert Band, Stovall MS, TEA: 101902044, Houston," John Ware / Jason Womack, Anahi Nanez",CC,Varsity ,2022,174630,1,1,1,1,1,1,1,1,C,  The Red Cape (Daehn), Die Meistersinger (Themes) (Wagner), Moscow 1941 (Balmages)
7, 100-Concert Band, White Oak MS, TEA: 170908041, Porter, Amy Burleson,CC,Varsity ,2022,174725,1,2,1,1,1,1,1,1,C, Darklands March (Standridge), Colliding Visions (17502) (Balmages), Red Giant (22327) (Vargas)
8, 100-Concert Band, White Oak MS, TEA: 174725, Porter, Samantha Sanchez / Amy Burleson,CC,Non-Varsity A,2022,174891,2,3,1,2,1,1,1,1,2, Crusade (16224) (Gassi/), Dance Celebration (647) (Smith/), Star Splitter Fanfare (Balmages)
9, 100-Concert Band, Woodland Acres Middle School, TEA: 101910043, Houston, Jamee Molander / Angel Sanchez Torres,CC,Varsity ,2022,175075,1,1,1,1,1,2,2,2,2, Synergy March (William Owens), Mystery Ride (Terry White), Plaza de Toros (Michael Story)
10, 100-Concert Band, Woodridge Forest, TEA: 170-908-044, Conroe, Michelle Gastler / Gabe Cancino,CCC,Non-Varsity ,2022,171953,1,1,1,1,1,1,1,1,D, Forward March! (Paul Murtha), Big Sky Round-Up (Robert Sheldon), Tanchozuru (Randall D. Standridge)
